GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRCRA,G18USSDHEI,G18USSOWRI,G18HALRARM,G18HALDSCH,G18HALITUT,G18HALOWRI,G18SOSDBOS,G18SOSICOA,G18SOSIJAE,G18SOSOWRI,G18ATGRSTE,G18ATGDTHO,G18ATGOWRI,G18AGRRGOE,G18AGRDDOT,G18AGROWRI,G18PSCRCHR,G18PSCDBRA,G18PSCOWRI,G18PSCRKRO,G18PSCDBUC,G18PSCOWR2,G18TAXRRAU,G18TAXDOVE,G18TAXOWRI
38071001501,38,071,001501,237.0047098192507,166.0029509996745,2.0000447718597414,257.0049524263513,142.00231960947625,8.000290152030999,2.6661103381686286e-5,113.00250637461033,34.00079794912955,235.00386072409484,4.087569077407652e-5,303.0054362895328,94.00215863464305,1.0000220544164824,317.00522051866017,79.00219017438965,4.4201785077354603e-7,261.00463630728797,123.00270394480735,1.0000087238647917,260.0046231632447,117.00268135684694,2.2100892538677301e-7,270.0045158178476,125.00285418601982,1.377256954161669e-5
38071001502,38,071,001502,658.598991696628,441.7310384368886,7.995131917409748,684.5831704282097,348.7876298970002,64.9604468289542,1.998782979352437,315.80771073768506,113.9306298230889,612.6269831715219,2.9981744690286556,801.5119747203272,291.8223149854558,2.9981744690286556,805.50954067903206,289.82353200610333,1.998782979352437,708.5685661804389,356.78276181441,1.998782979352437,695.5764768146481,350.7864128763527,1.998782979352437,685.5825619178859,387.76389799437277,1.998782979352437
38071001503,38,071,001503,1365.6351123295267,1446.8703589351956,35.97236833840699,1471.7128243882742,1191.1354196814127,139.69988463808062,8.984181695975836,1059.3634537807593,313.79406273212965,1338.3379501752563,8.984183746962694,1785.6138179368752,1002.0042330925698,10.978027541592525,1763.4201730002012,993.1388565782728,7.98725979866092,1500.6117281159234,1207.0624254100103,6.990337901346005,1411.956935701074,1270.6396846870541,5.99341600403109,1446.6590933065413,1274.983863707864,8.996062214143718
38071001504,38,071,001504,406.3662392708129,281.1305476009959,7.0276480694878805,440.28858053772393,236.865296113001,11.300248676065168,1.015822405997881,221.637194331088,64.2061710803722,374.66330707968785,1.015822405997881,513.3878269545852,176.99636579559285,1.0219786113680507,491.5814800952067,185.86173820791615,1.0127443033127965,439.38972603375925,234.9383067922981,1.0096662006277117,445.0444917857794,216.36103520933327,1.006588097942627,429.3423136704435,246.01693207503715,2.00394188783
38073002401,38,073,002401,123.87887521196502,206.79774162048622,4.99510426388321,138.86427426881178,182.82110265028032,11.98829432442045,2.396255475313968e-6,179.8239619740219,33.966773214052566,108.89370619564392,0,164.83895590307313,162.8405969332949,4.792510950627936e-6,146.8564521138001,178.82507003978984,0.9990189357722618,140.86237444299866,182.8210595176818,0.9990213320277371,135.86723902779426,185.81814747631975,0,136.8662316047563,188.81525700125698,0
38073002402,38,073,002402,220.121124788035,343.2022583795138,4.00489573611679,268.13572573118824,266.17889734971965,28.011705675579552,0.9999976037445247,231.1760380259781,54.033226785947434,268.1062938043561,0,347.1610440969269,213.1594030667051,1.9999952074890495,279.14354788619994,284.17492996021014,9.810642277382317e-4,294.13762555700134,248.1789404823182,1.000978667972263,277.13276097220574,261.1818525236803,0,266.1337683952437,283.184742998743,0
38073002601,38,073,002601,345.96864130022203,569.9431549011551,7.999210823374566,411.96418480733774,446.9546208721316,51.993329691227984,2.999549992694793,425.9570519482716,119.98764879704959,331.97022778074404,4.999455409252214,510.9550863662376,386.9588963254019,3.999399990259724,399.9632116472865,503.95028187259766,3.999399990259724,398.967367367559,475.947292190815,3.999399990259724,409.96335499435634,454.9522910347995,5.999099985389586,394.963448105893,482.95209668445494,4.999352698538434
38073002602,38,073,002602,200.031358699778,279.05684509884486,4.000789176625434,253.03581519266223,211.0453791278684,11.006670308772016,4.5000730520710274e-4,204.0429480517284,55.01235120295041,195.0297722192559,2.0005445907477863,309.0449136337624,165.0411036745981,6.000097402761369e-4,226.03678835271344,252.04971812740237,6.000097402761369e-4,265.032632632441,182.052707809185,6.000097402761369e-4,242.03664500564366,200.0477089652005,9.000146104142055e-4,221.03655189410702,239.04790331554506,1.0006473014615658
38075000601,38,075,000601,153,60,2,172,38,6,1,52,27.999999999999996,124.99999999999999,0,184,32,2,192,26,0,151,64,2,174,42,0,169,47,0
38075000602,38,075,000602,70,44,0,81,28,7,0,24,15,70,0,88,24,1,87,24,0,75,35,0,71,36,0,82,30.999999999999996,0
38075000603,38,075,000603,366.00245226967377,157.0013012043167,3,413.00265245495325,92.00100092639747,24.00015013895962,0,122.00100092639747,83.0005505095186,300.0022020380744,1.0000500463198734,448.00295273287253,84.00085078743784,0,437.00285264023273,89.00090083375773,5.0046319873466956e-5,367.0025023159937,157.00125115799682,2.000050046319873,369.00250231599364,138.00125115799682,3.000050046319873,382.0026024086334,140.00120111167695,0.9999999999999999
38075000604,38,075,000604,49.82935434667526,26.32716788566204,0.004726173956528768,53.91422529261329,20.223492336537646,3.0376592526926096,0,20.310926554733427,11.176681013851221,44.65946231583959,1.0046761276366554,59.96118675425933,17.197648518736358,0,57.99200697761651,18.164515254720783,0.9999499536801265,50.88365530085547,25.26105149659051,0.9999499536801265,50.84348282222498,25.268140757525302,0.9999499536801265,52.869376686346136,24.27055389082344,0
38075000605,38,075,000605,194,69,0,194,42,21,0,42,39,168,1,221,42,0,225,35,2,173,81,2,193,57,1,198,58,0
38077002501,38,077,002501,200.04219867083313,314.0579507227161,3.9998789477129777,252.05441107258304,226.04190419102036,22.00179601268588,1.0004620969811449,234.04560096686953,48.012825814089844,178.03892557798855,2.0004318339093894,293.0659716480165,198.03290435597154,0.9999697369282444,212.04922091476556,284.05344265428687,1.0004620969811449,251.0618267364483,215.03189752369877,2.0004318339093894,264.0624180366213,198.0274883953896,4.923600529003381e-4,233.05252427068189,247.04422282683092,1.0004620969811449
38077002502,38,077,002502,118,158,2,146,99,23,1,116,53,89,1,178,92,1,143,131,1,152,105,1,149,106,1,144,122,1
38077002503,38,077,002503,226.18398637137992,316.65758091993183,8.282793867120954,253.5809199318569,252.30664395229982,29.94548551959114,1.911413969335605,239.56388415672913,70.08517887563885,210.89267461669505,2.54855195911414,319.84327086882456,213.4412265758092,3.1856899488926746,244.66098807495743,289.8977853492334,1.911413969335605,262.5008517887564,251.03236797274275,2.54855195911414,266.9608177172061,244.02385008517888,1.911413969335605,256.12947189097105,265.68654173764907,3.1856899488926746
38077002504,38,077,002504,85,138,0,113,100,8,0,86,24,103,1,133,88,0,100,120,0,117,94,0,119,90,0,107,110,0
38077002505,38,077,002505,143,137,1,177,91,8,0,96,32,143,1,189,83,0,165,109,0,176,86,1,170,92,1,151,112,3
38077002506,38,077,002506,151,146,3,168,116,12,1,119,24,146,0,187,109,0,173,120,0,160,119,0,169,112,1,151,141,0
38077002507,38,077,002507,103,98,2,110,78,10,0,88,16,83,0,133,67,1,114,85,0,120,72,0,115,74,0,113,82,0
38077002508,38,077,002508,349.68733001731044,412.43646613829054,9.18410944609087,400.83549955682855,300.60039070381424,39.04346633319233,3.0613698153636237,316.82780695242127,65.88499285634909,309.44704260718754,1.061376462475132,475.53607719995733,262.8512678770571,1.0306815841260577,380.6079636602144,338.84061828993356,2.0613631682521154,394.7434747457849,294.3549313836943,3.030688231237566,396.62088135151083,282.2627271006399,1.030688231237566,372.0988690062313,330.5519252855241,2.0306815841260577
38077002509,38,077,002509,298.66045306737317,336.6918498559324,3.9933937836214084,345.47082643040216,253.04484732918766,22.804556115845987,1.331131261207136,279.6869530728109,63.160571874137986,249.79169450084515,1.3376247677006425,404.33930322221744,215.02643755361547,0.6623188773568148,318.71183756989575,301.8551643372741,1.3246377547136297,343.50335031781225,247.73980280383964,0.6688123838503213,340.9839449382551,245.59700201592506,0.6688123838503213,329.3089396076048,273.9728364233528,0.6623188773568148
38077002510,38,077,002510,128.36362002597488,179.68435025524676,4.69823037003578,143.913150888128,143.16573179602977,16.99108988477387,1.0842550835084381,135.94199980761599,39.77200868524462,119.67832979886501,1.445777607261643,181.5093059442031,121.11598272459605,1.8068313993880827,138.84761697094225,164.49743562397595,1.0840988396328497,148.9727475380414,142.44284299239897,1.4456213633860546,151.5054363746965,138.46406406073106,1.0842550835084381,145.35221000873935,150.76395454987065,1.8068313993880827
38077002511,38,077,002511,637.1046105179616,697.5297528305985,4.841472533130987,727.1996031927844,527.8823862186684,54.21540214659667,1.6118298705851974,562.9793560104227,167.09724770862945,535.1902584764072,2.6066692034484427,843.7720427647976,469.56508526892213,0.31447819023637036,674.1715937239901,620.908996399583,0.6184862680658009,729.2795756096051,524.4300548473243,1.3063260624119184,747.9289196183314,499.6523567375251,1.3048303320680699,679.1105094864535,598.0247420036034,0.31447819023637036
38077002601,38,077,002601,104,60,1,111,46,4,0,44,28,87,0,119,40,1,119,43,0,116,40,0,121,35,0,102,56,1
38077002602,38,077,002602,171,165,1,184,137,13,1,139,41,141,1,215,119,0,188,148,0,197,132,0,190,134,1,176,152,0
38077002603,38,077,002603,253,411,2,315,310,20,1,326,63,243.00000000000003,0,364,284,0,217.00000000000003,443.00000000000006,0,321,310,0,316,303,2,290,344,0
38077002604,38,077,002604,250,236,1,280,178,23,0,197,65,187,2,301,171,0,206,273,0,272,180,0,271,171,0,258,195,1
38077002605,38,077,002605,97.95780132916688,136.9420492772839,1.2105228702222565e-4,125.94558892741696,98.95809580897962,4.99820398731412,0.9995379030188553,106.95439903313046,28.987174185910156,89.96107442201146,0.9995681660906108,151.93402835198353,78.96709564402848,3.0263071755556414e-5,112.95077908523444,125.94655734571313,0.9995379030188553,140.9381732635517,77.96810247630121,0.9995681660906108,142.93758196337873,67.972511604610375,0.9995076399470997,120.9474757293181,104.95577717316908,0.9995379030188553
38079000901,38,079,000901,296.0113296646382,352.0131718861362,3.000075453897153,343.01334155591314,271.0097768087355,27.000905388770633,1.9999748680326832,316.0106257375725,33.001848359501835,259.01060651162817,2.0000880198808115,377.01404583095007,259.00981444869126,0.9999874340163416,371.0150830175611,262.0087583841071,0.9999874340163416,292.01121020080063,322.01213446754434,0.9999874340163416,280.0114741444526,323.0112732626997,1.0000440099404058,305.0116126022537,317.01185784191824,0.9999874340163416
38079000902,38,079,000902,139,400,2,189,321,27,0,339,44,125,0,205,327,0,200,334,1,159,362,1,160,354,1,159,365,0
38079000903,38,079,000903,131.00045350123565,1986.0005392987666,2.000004596296307,214.00052550987778,1706.0004151987664,132.00004136666675,2.000003064197538,1754.000484143211,107.00005055925938,177.00039681358118,2.000003064197538,260.00057760123593,1786.0003968135811,5.000001532098769,235.00056840864332,1805.0004014098774,3.000001532098769,165.00044737284057,1874.0004933358036,4.000001532098769,148.00042898765534,1890.0004948679025,2.000001532098769,179.00046729012456,1855.0004856753098,3.000001532098769
38079000904,38,079,000904,160.99962395246902,992.9976806509425,0.9999976643010497,233.99945344644564,795.9981407836357,82.99980613698713,0.9999976643010497,843.998028670086,53.999873872256686,175.99958891698475,1.9999953286020995,267.9993740326813,842.998031005785,0.9999976643010497,246.9994230823593,850.9980123201934,1.9999953286020995,181.99957490279107,908.9978768496543,1.9999953286020995,180.99957723849002,886.9979282350312,1.9999953286020995,186.9995632242963,895.9979072137406,1.9999953286020995
38079000905,38,079,000905,265.98859288165715,310.9886081641547,1.99992228550549,311.9866794877634,232.99166720886245,21.99924710757547,2.440346872891343e-5,257.9908614491305,39.998227208982094,244.98940775780588,1.9999135873195508,331.9860025351326,230.99175773194256,1.33695838395693e-5,348.9849254914363,212.99282788582198,1.5705282789794466e-5,262.9887675235678,285.9894953469978,1.5705282789794466e-5,264.988519629402,270.99030363436674,0.9999591293587257,272.9883568833254,279.9897492690314,1.5705282789794466e-5
38081002601,38,081,002601,190,299,4,235,241,19,1,221,51,209,1,287,196,2,203,292,0,227,252,0,247,221,1,223,261,0
38081002602,38,081,002602,196.0000910686765,249.00012002775358,4,230.0001009757292,194.00009411700043,20.000008763931213,1,191.00008992555505,55.00001905202438,171.00008497202873,2,274.0001177415106,166.0000861151502,0,217.0000910686765,229.00011545526772,0,229.00010173781018,199.0000952601219,0,247.00009678428384,179.00009678428384,0,223.00009945156725,209.00010288093165,1
38081002603,38,081,002603,109.01269068393155,141.0167262152236,1,124.01407126042619,113.01311547669913,10.001221279206803,0,95.0125313866437,29.002654954797396,116.01184109839639,0,149.0164076206479,96.01200039568423,1,124.01269068393155,124.01608902607221,1,121.0141774586181,116.01327477398698,1,126.01348717037077,108.01348717037077,2,119.0138588640424,120.01433675590593,0
38081002604,38,081,002604,238.98721824739192,314.9831537570228,0,264.9858277638446,246.98679040630043,22.998769956861985,0,235.98737868780123,49.99732599317822,222.98807392957488,0,308.9834746378414,225.98791348916558,0,238.98721824739192,302.98379551866003,0,266.9857208035717,249.98662996589113,0,253.9864160453454,253.9864160453454,0,260.98604168439033,269.98556036316245,0
38081002605,38,081,002605,87,167,1,108,136,9,1,131,24,90,1,124,124,3,96,162,0,106,130,2,111,127,1,104,144,1
38083000701,38,083,000701,606.996794484106,178.9993613120954,2.9999841097733926,634.9964011236494,114.99990443754128,36.99978828693076,0.9999829127993984,152.99971339168349,96.99970559396765,501.99688522426226,3.9999659955942684,666.9960703787057,114.99997136306733,5.1516595012303574e-5,679.9962266489777,102.99985909407629,1.0000000849977357,613.9966530997448,153.99948818414578,1.9999829977971342,607.9964610261032,155.9995362135738,2.5799488691865798e-5,607.9964136998047,158.99974175511565,1.7172198337434524e-5
38085003101,38,085,003101,18,268,1,44,212,20,1,212,25,38,1,50,229,0,55,213,3,36,231.99999999999997,1,28,241,1,39,231,2
38085003102,38,085,003102,46.84965380811078,41.96439169139466,2.029673590504451,44.94362017804154,34.68249258160237,5.1730959446092974,0.004945598417408506,37.89515331355094,9.450049455984173,36.34520276953511,0.004945598417408506,51.01285855588526,34.74183976261127,0.009891196834817012,50.02769535113749,37.6973293768546,0.02472799208704253,41.90405539070227,41.811078140454995,0.014836795252225518,42.8051434223541,38.83580613254203,0.014836795252225518,43.839762611275965,42.875370919881306,0.009891196834817012
38085003103,38,085,003103,14.955673840161838,129.61583994806924,0.9970449226774557,26.920212912291305,107.68085164916522,3.988179690709823,0.9970449226774557,106.68380672648777,5.982269536064734,22.93203322158148,0.9970449226774557,30.90839260300113,109.67494149452013,0,30.90839260300113,104.68971688113285,0,24.926123066936395,110.67198641719759,0,17.946808608194203,114.66016610790741,0,20.93794337622657,117.65130087593978,0.9970449226774557
38085003104,38,085,003104,109.03254437869822,79.55325443786982,0.008875739644970414,117.40532544378698,60.976331360946745,7.204142011834319,0.008875739644970414,66.1094674556213,24.940828402366865,84.28698224852072,0,129.60059171597632,51.9585798816568,1.0088757396449703,135.81360946745562,49.75443786982248,0,105.29881656804734,78.18047337278107,0,99.0414201183432,81.29585798816568,0,106.01479289940829,77.45562130177515,0
38085003105,38,085,003105,16.10758784789726,339.3633409627585,2.0249591427344042,36.22556402106227,280.1195462301912,34.11633961999651,1.0057055854990267,282.1248426773981,28.13600231552401,38.17798710547782,1.0057055854990267,43.25663788758782,305.19421908924835,1.01100203270593,48.29239449388209,300.1381860799884,2.0027505081764825,29.183897260122905,320.2576853464535,1.005501016352965,35.1632117188651,309.25025209850827,3.01100203270593,25.17207695083273,316.2673688550054,2.0084560936755094
38085003106,38,085,003106,22.936738311940903,355.0208190891722,7.97799593458814,52.854223066646426,290.1996021206436,37.89548068929366,0.9972494918235175,293.19135059611415,42.881728148411256,39.8899796729407,0.9972494918235175,59.83496950941105,315.13083941623154,3.98899796729407,72.79921290311678,300.17209703887875,0.9972494918235175,39.8899796729407,337.0703282363489,1.994498983647035,39.8899796729407,330.0895817935843,3.98899796729407,39.8899796729407,333.08133026905483,1.994498983647035
38087003901,38,087,003901,86,17,1,89,10,5,0,16,16,64,0,88,15,0,90,13,0,89,14,0,86,16,0,81,22,0
38087003902,38,087,003902,116.01362421969986,33.00326745480936,1.0390826297048243e-4,124.01390812408872,22.002365338079592,4.000484849462219,4.1563305188192977e-5,29.002886513610115,21.003080587230947,92.00942666046572,1.0390826297048243e-4,118.01427188665656,29.00247088055823,4.1563305188192977e-5,125.01452290070337,23.00219041189568,4.1563305188192977e-5,124.0129313864168,25.003108240336097,2.0781652594096488e-5,107.01276710200158,37.0030041647782,2.0781652594096488e-5,115.01242755681257,29.00382168797685,2.0781652594096488e-5
38087003903,38,087,003903,107.05421686746988,23.6144578313253,0.012048192771084338,108.21084337349397,21.397590361445786,1.0783132530120483,0.012048192771084338,21.457831325301207,22.343373493975903,79.72289156626506,2.0481927710843375,112.19277108433735,17.43975903614458,0.012048192771084338,118.2710843373494,11.379518072289157,0.006024096385542169,113.12650602409639,15.475903614457831,0.012048192771084338,101.09638554216868,20.512048192771083,0.006024096385542169,102.93373493975903,22.668674698795183,0.006024096385542169
38089003601,38,089,003601,458.0135762597901,85.00385273332557,3,474.0141270941104,62.00293499131953,17.000550293986997,0,78.00220293203115,97.00183534892878,349.0115572543935,1.0001832512179056,474.0150425397,74.00238618324906,0,480.0159597413728,64.0014691166596,0,455.0139438428925,87.00275214535158,0,463.01430804891186,77.00275376635142,0,440.0135761247068,104.00311918812068,0
38089003602,38,089,003602,537.0021175809724,164.00063341131727,2.0000124198297504,577.0022790387592,100.00040985438176,26.000080728893376,1.0000124198297504,125.00047195353051,114.00035396514788,431.0017760356543,1.0000496793190015,594.0022604090145,110.00045332378589,1.2419829750388828e-5,603.0023411379079,103.00039122463714,6.209914875194414e-6,542.0021920999509,146.00049058327514,1.2419829750388828e-5,544.0021610503766,141.0005278427644,6.209914875194414e-6,518.001993382675,175.00068930055113,6.209914875194414e-6
38089003603,38,089,003603,1390.0225779077603,525.3061892792289,8.8629269045305,1492.45984355126,337.34376177062046,85.52516186510881,4.916982528910502,394.45884142399734,351.2725331772557,1034.7844393395571,9.839582490771729,1513.017359042407,370.84215821626,6.887146000245139,1503.2648467623715,353.05732136121634,5.899255548102457,1334.0470593961957,495.6526234160963,6.887146000245139,1342.7723591934334,474.0819390245283,3.9347095097185467,1321.1455004723582,533.1671821492399,5.896446831627094
38089003604,38,089,003604,1108.8806960967659,283.66934002274417,8.136361220617806,1210.43453201762,156.64280159155385,25.47270251033611,2.082839502376575,208.5231837359974,219.70842417046154,876.1390341138859,6.159883603089501,1185.8792411353847,193.1412017090817,4.112498062329015,1210.6295288065087,155.9293309853144,2.1005664831846196,1112.8557696865482,217.32877885340324,4.112498062329015,1072.1341182479255,230.8982174639807,2.06511252156853,1065.7615108751395,284.8082581683767,1.1034641840164443
38089003605,38,089,003605,194.09672599547375,76.02447069802695,2.0007118748516928,221.1056244311199,45.0134366378257,6.002135624555078,1.7796871292318482e-4,49.017974840005245,39.01904265228278,176.07652654655698,5.339061387695544e-4,212.10339982220836,57.01664007465832,3.5593742584636963e-4,220.1056244311199,47.01334765346924,1.7796871292318482e-4,194.09717091725605,66.01859773050047,3.5593742584636963e-4,194.09352255864113,64.01984351149093,1.7796871292318482e-4,191.09298865250236,74.0245596823834,8.898435646159241e-5
38089003606,38,089,003606,203,45,1,200,34,11,0,41,29,156,1,208,34,1,211,26,0,195,40,0,192,39,1,179,54,1
38089003607,38,089,003607,417.99988141746365,139.99996028336102,3.9999988652388865,460.99986921878167,81.99997673739718,17.99999489357499,2.999999148929165,105.9999699288305,82.99997645370689,335.9999046800665,0.9999997163097216,453.9998712046136,97.99997219835272,0.9999997163097216,464.9998680840206,81.99997673739718,0.9999997163097216,421.9998802827025,118.99996624085688,0.9999997163097216,421.9998802827025,110.9999685103791,0.9999997163097216,393.99988822603035,144.99995886490964,1.9999994326194432
38089003701,38,089,003701,4636,1832,41,5138,1129,219,9,1448,932,3679,28,5060,1339,6,5113,1176,12,4687,1508,15,4486,1613,15,4474,1756,14
38091002301,38,091,002301,98,99,1,110,85,3,1,82,25,82,3,137,58.99999999999999,0,124.99999999999999,67,0,114,75,0,109,79,0,106,89,0
38091002302,38,091,002302,77,124,2,84,110,8,0,96,20,80,1,128,72,0,117,86,0,93,100,0,102,91,0,93,105,0
38091002303,38,091,002303,78.43456802918497,115.1697454605754,0,90.34867962855485,97.2985780615206,5.957055799684935,0,81.41309592902745,22.835380565458916,84.39162382886991,0,114.17690282729458,78.43456802918497,0,117.15543072713706,76.44888276262333,0,95.31289279495896,96.30573542823979,0,94.32005016167814,93.32720752839731,0,89.35583699527402,101.26994859464389,0
38091002304,38,091,002304,67.56023737599284,109.8218036314303,0,82.64496280763294,87.69467671833716,7.042401481453047,0,84.58039144462833,19.16314634048703,68.6031040450419,0,97.81557663990316,79.55930700080081,0,100.83681614626269,75.54530239242646,0,83.68067210996283,90.68728675781998,0,78.67390239957365,93.66558206386445,0,69.6388133473718,104.72198815369183,0
38091002305,38,091,002305,77.99976997364556,108.99967855291494,0.9999970509441738,93.99972278875234,84.99974933025477,5.999982305665043,0,72.99978471892469,11.999964611330086,90.99973163591982,0,113.99966380763581,67.99979946420382,0,113.99966380763581,68.99979651514799,0,86.99974343214312,83.9997522793106,0,88.99973753403145,82.99975522836642,0,80.99976112647808,98.9997080434732,0
38093001201,38,093,001201,587.9724441960635,500.97652133031943,2.9998594091635895,633.9702884699052,382.98205123655157,42.997984864678116,2.9998594091635895,405.9809733734724,108.99489186627709,468.9780209659078,3.9998125455514524,744.965086608958,304.98570659829824,3.9998125455514524,701.9671017442798,314.9852379621769,2.9998594091635895,598.97192869633,388.9817700548787,5.999718818327179,591.972256741615,366.98280105434577,3.9998125455514524,598.97192869633,395.98144200959376,4.999765681939316
38093001202,38,093,001202,836.0259791699993,788.0198920004598,15.000108699456064,921.0280444596646,603.0153266233051,59.00130439347277,7.000108699456064,616.0142396287445,179.0048914755229,688.0198920004598,3,1101.0328272357315,474.01173954125494,4,1072.0334794324679,463.01108734451856,4,908.0275009623842,566.0138048309202,2.000108699456064,848.0261965689115,598.0135874320081,3,879.0269574651039,624.0160875194975,1.0001086994560644
38093001203,38,093,001203,627.0118056884476,527.0065956663158,10.00008313865104,662.0124153718886,392.004932893295,52.00058197055727,2,431.00545943808487,127.00169048590446,460.0093115289163,2.0000277128836794,756.0140504320256,335.00382437794775,2.0000277128836794,739.0134684614683,321.0042123583193,4,641.0119165399823,383.00504374482966,3,604.011334569425,399.005016031946,3.0000277128836794,616.0120828172843,435.0053208736665,1
38093001204,38,093,001204,628.1608736892105,488.34764266140525,7.989327487303154,645.1381945997297,392.4757128137674,56.92395834703497,2.9959978077386826,416.4436952756769,149.79989038693412,464.3796601994958,6.990661551390259,736.0167947678029,352.5290753772516,0.9986659359128942,734.0194628959772,337.5490863385582,0.9986659359128942,645.1381945997297,391.4770468778545,1.9973318718257884,622.168878073733,410.4516996601995,1.9973318718257884,643.1408627279038,421.4370249552413,0.9986659359128942
38093001205,38,093,001205,462.8391263107896,384.65235733859475,4.010672512696847,464.8618054002704,314.5242871862326,43.07604165296503,0.00400219226131755,299.5563047243231,103.20010961306588,350.6203398005042,0.00933844860974095,547.983205232197,269.4709246227484,0.00133406408710585,533.9805371040228,266.4509136614418,2.001334064087106,474.8618054002704,301.5229531221455,1.0026681281742118,458.8311219262669,295.5483003398005,1.0026681281742118,462.8591372720962,325.5629750447587,0.00133406408710585
38093002901,38,093,002901,176,86,1,187,68,4,0,83,25,134,0,198,54,0,207,48,0,192,49,0,180,56,0,176,67,0
38093002902,38,093,002902,130,72,1,133,56,7,2,69,34,89,2,144,55,0,152,46,0,135,60,0,135,55,0,131,64,0
38093002903,38,093,002903,239.06514616012902,183.0171683225354,1.0018634673826174,258.06196494254385,141.0120025316467,12.005221691430785,0.9999914150988514,131.0152323738192,45.012510289008866,183.05433513979702,1.8745444854762353e-4,302.0666104334878,108.01471008609904,4.972003943913089e-4,308.06215151401136,102.0148483694711,1.4059083641071766e-4,253.06194552620957,127.01317391968806,0.9998222599894184,241.05994607793625,125.01372098530565,1.8745444854762353e-4,248.0581784657424,148.01486863703053,0.9997753963772815
38093002904,38,093,002904,487.9091328639966,259.6452347967675,7.323602490592725,498.9871254774767,196.86837693770207,28.996729623677577,1.059406922701481,189.59434957768366,94.15898278850612,383.66655022431877,0.030048211651203305,564.2807932260928,167.95443728220397,0.9989602771717357,565.1015655667213,157.39181715574972,0.0901446349536099,496.5367306372285,178.8821888374281,0.06044664552974528,472.92542915087523,181.23998748713132,0.030048211651203305,476.86362539185114,214.96493703630745,0.030398433878541978
38093002905,38,093,002905,361,117,3,370,94,13,1,112,63,284,4,394,80,0,399,72,3,367,92,0,362,94,0,358,104,1
38093002906,38,093,002906,425.9995017796832,238.0016090159007,3.0001459260808923,447.9996417626377,178.00131432666677,21.00012604770506,4.1648133078381057e-5,197.0012875594738,61.001245707477565,335.99899727363277,0.9999931111828595,506.99963097969066,138.00177729595126,0.9999722871163204,486.0000880058487,152.00099365831548,6.247219961757158e-5,429.9998282335458,182.00120347513206,4.1648133078381057e-5,408.9999728987058,181.0014810768142,0.9999931111828595,435.9991830027134,192.00169683675722,2.0824066539190528e-5
38093002907,38,093,002907,527.0170626937684,382.33383419404976,10.674350445281776,561.9418771767538,291.1165249385723,32.99809213830453,1.9405919054469356,314.38902826628714,136.82596388321616,387.2740061488812,0.9699309642822574,637.6424809343624,261.02822569311456,7.299768824205915e-4,631.8236251255513,242.59223760292747,2.9097928928467724,547.3914527587551,291.1033853546887,1.939861928564515,527.006113040532,302.7440168798407,0.9699309642822574,525.0691710194972,327.016380224017,0.9699309642822574
38095001501,38,095,001501,430.99425453222125,272.9963607593884,3.9999466777932366,454.9939345989806,218.9970806091797,23.999680066759417,1.9999733388966183,223.99701395642126,69.99906686138164,365.99512101808114,2.999960008344927,505.9932547408444,190.99745386462703,1.9999733388966183,494.993401376913,187.99749385628212,0,432.99422787111786,240.9967873370425,0.9999866694483092,431.9942412016695,236.99684065924927,0,427.9942945238763,251.9966407009739,0.9999866694483092
38095001502,38,095,001502,102,95,1,106,84,7,0,77,21,95,0,124,72,0,133,65,0,106,84,0,101,88,0,107,87,0
38095001503,38,095,001503,91,129,1,105,110,6,0,102,10,101,0,120,94,0,126,91,0,100,114,0,101,108,0,109,107,0
38097002001,38,097,002001,55,77,1,64,61,5,0,42,11,69,2,89,36,0,82,41,0,68,56,0,67,55,0,69,55,0
38097002002,38,097,002002,84.10226025894228,92.09128812815449,1.000438885231512,92.1171823568137,80.06846609611587,4.0061443932411676,0,77.07197717796797,20.01799429449199,72.0956769804696,0,116.13298222514813,60.05837173579109,0,116.13034891375905,59.05749396532807,0,102.11279350449857,72.07197717796795,0,103.11849901250822,69.06451612903226,0,93.11059907834101,78.0772438007461,1
38097002003,38,097,002003,35,46,0,38,40,1,0,39,6,34,1,46,33,0,50,29,0,42,35,0,40,36,0,38,40,0
38097002004,38,097,002004,301.4215945791972,409.4369911046924,4.0081607238947585,329.87689967141284,343.3272254119884,36.664863545294374,0.9895970551939277,323.5850568112289,89.6858912564416,269.67983005831286,0,449.94166462015187,247.95261433997848,0.024886251559524106,419.13972465134253,279.71926511242225,0,357.3865272043666,326.62850673148927,2.0040803619473793,347.54032915554643,332.4665440564147,1.0144833067534518,366.93409023447254,325.0474926460538,2.0040803619473793
38097002005,38,097,002005,103.57840542080285,110.56300889530758,1.991839276105241,133.12310032858716,78.67277458801158,2.3351364547056264,0.010402944806072284,80.41494318877109,25.314108743558403,100.32016994168711,0,147.05833537984807,63.047385660021504,0.9751137484404759,141.86027534865747,67.28073488757772,0,125.61347279563337,83.37149326851073,0.9959196380526205,127.4596708444536,79.53345594358527,0.9855166932465482,112.06590976552742,98.9525073539462,0.9959196380526205
