GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCli,G16PRERTru,G16PRELJoh,G16PREGSte,G16PREOth,G16RRCDYar,G16RRCRChr,G16RRCLMil,G16RRCGSal
48029004127,48,029,004127,10,12,0,0,0,9,10,1,1
48029004128,48,029,004128,40,21,8,2,0,34,21,9,8
48029004129,48,029,004129,17.783995704110236,37.260280067315506,2.5404921475541777,1.171640916998154e-5,0.8468326685862543,15.243433258101037,35.566626446552164,1.6937004864000185,2.540591737032123
48029004130,48,029,004130,148.356058657062,148.55003859017236,9.70131206586056,7.238744533058914,2.3581167995883714,134.65474659120144,129.95317725752508,26.134036532029842,21.014664265500386
48029004131,48,029,004131,129.10795483192294,63.560839301869756,1.9862762281834299,3.9725524563668597,0,109.24519255008863,57.602010617319465,11.91765736910058,10.924519255008864
48029004132,48,029,004132,960.9336152219872,613.1822410147992,62.79577167019028,16.886257928118393,27.96786469344609,857.5052854122621,606.8498942917547,93.92980972515856,80.73742071881607
48029004133,48,029,004133,2.0002286147049397,14.998517283380588,0,0,0,1.0003274624795673,15.99841843560596,0,0
48029004134,48,029,004134,2,2,1,0,0,2,2,0,1
48029004135,48,029,004135,0,0,0,0,0,0,0,0,0
48029004136,48,029,004136,35.99277206923061,125.97470224230715,1.9995984482905897,0.9997992241452949,0,31.993575172649436,117.9763084491448,8.998193017307653,3.9991968965811795
48029004137,48,029,004137,7,54,0,0,0,6,49,3,2
48029004138,48,029,004138,0,0,0,0,0,0,0,0,0
48029004139,48,029,004139,0,2,0,0,0,0,2,0,0
48029004140,48,029,004140,1,0,0,0,0,1,0,0,0
48029004141,48,029,004141,116,17,3,1,0,110,17,6,1
48029004142,48,029,004142,0,0,0,0,0,0,0,0,0
48029004143,48,029,004143,1184,446,59,17,16,1092,440,81,74
48029004144,48,029,004144,98.00000000000001,229.00000000000003,13,4,2,83,222.00000000000003,22,11
48029004145,48,029,004145,2,4,0,0,0,2,4,0,0
48029004146,48,029,004146,50.14331723027375,22.8792270531401,1.1980676328502415,0.499194847020934,0.2995169082125604,44.650563607085346,22.579710144927535,2.2962962962962963,3.0950080515297906
48029004147,48,029,004147,61,54.99999999999999,11,2,0,43,54.99999999999999,16,6
48029004148,48,029,004148,55,40,5,0,0,42,42,7,4
48029004149,48,029,004149,110.54301075268816,60.03629032258065,4.764784946236559,4.764784946236559,3.811827956989247,98.15456989247312,57.177419354838705,6.670698924731182,16.2002688172043
48029004150,48,029,004150,541,276,35,14,9,487,275,48,39
48029004151,48,029,004151,57,237,8,3,3,52,219,22.999999999999996,9
48029004152,48,029,004152,356.1715909090909,275.4306818181818,25.394318181818182,9.11590909090909,7.8136363636363635,326.21931818181815,249.38522727272726,43.62613636363636,27.347727272727273
48029004153,48,029,004153,52.61018559785302,42.624621594349136,1.8476286579212915,0.45408678102926336,1.1210898082744702,42.49254612854335,41.200595718509526,4.3925327951564075,5.391523713420788
48029004154,48,029,004154,200.93362775861365,154.9488174257966,17.994056217189282,2.999009369531547,4.998348949219245,175.94188301251742,155.94848721564045,16.994386427345432,23.992074956252377
48029004155,48,029,004155,1024,247,42,29,18,866,258,77,112
48029004156,48,029,004156,324.8381031579969,122.96949009510425,11.42183609144135,4.779626383890534,2.9991551100568072,283.9974350233858,120.23719914698374,21.583932321746342,28.172089093208648
48029004157,48,029,004157,664,145,25,19,11,591,142,53,55
48029004158,48,029,004158,124,91,12,2,5,107,96,15,10
48029004159,48,029,004159,6.007227930769385,2.0252977576928495,4.015517094103081e-4,2.0077585470515405e-4,0,6.006424827350565,1.0236915508552082,1.0018069826923464,8.031034188206162e-4
48029004160,48,029,004160,546,229,35,11,12,494,221,40,46
48029004161,48,029,004161,214,41,8,3,1,199,38,12,13
48029004162,48,029,004162,551.643941342938,564.4499614098277,46.29868793413944,15.761255466941085,23.64188320041163,505.34525340879856,525.0468227424749,74.86596346797016,66.98533573449961
48029004163,48,029,004163,242.56076855071916,114.93908624100318,12.03629803379711,2.8259278355091415,5.205196814360129,212.60067951100893,117.40801782539167,20.685201502887093,16.41706185836483
48029004164,48,029,004164,526,873,73,19,25,457,890,95,44
48029004165,48,029,004165,22.586401801615498,51.313738991962836,1.1156751313677968,1.016525018766828,0.04131254691707032,23.371576557646733,46.247638916895525,2.132200150134625,2.2561377908858358
