GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWES,G20PREOOTH,G20USSRCAS,G20USSRMUR,G20USSDPER,G20USSDEDW,G20USSDPIE,G20USSDKNI,G20USSDWEN,G20USSLSIG,G20USSIMEN,G20USSOPRI,G20USSOJOH,G20USSNBIL,G20USSNBOU,G20USSNMON,G20USSNDAR
220570002-8,22,057,0002-8,244.31373023339157,41.80226672042288,1.8622049007749855,0.8418581731846078,0.26666666666666666,253.8180262509519,1.517582762173543,13.242225507324283,9.601066164941988,5.1348653854768624,0,0.4666666666666667,1.1579088832146216,1.4095238095238094,0,0.0037629350893697085,0.20752587017873944,1.554145948125252,0,0.007525870178739417
220570002-9,22,057,0002-9,159,487,3,6,9,155,7,144,206,23,14,5,0,0,0,1,14,12,5,3
220570003-1,22,057,0003-1,646.3850350740453,152.3585346843336,24.04676539360873,1,7,623.2135619641466,18.062353858144974,60.202650038971164,50.031176929072494,5,8.031176929072487,12,7.04676539360873,2,5,1,11.062353858144974,9.09353078721746,2,2
220570003-2,22,057,0003-2,456,54.22222222222222,5.333333333333333,0.8888888888888888,0,440.88888888888886,9.777777777777777,23.11111111111111,11.555555555555555,2.6666666666666665,5.333333333333333,1.7777777777777777,8,0,0,0,2.6666666666666665,4.444444444444445,1.7777777777777777,0
220570003-3,22,057,0003-3,1074.7142349388566,104.02952587452268,8.309955952938735,1.018591901627089,4.154330133741584,1022.7527823933838,33.46134010806401,21.92464420187222,28.432831195619713,8.24677818788012,4.234292660974811,2.1301433113896238,3.03628023352794,0.17300045851453846,0.03718380325417823,0.09303793128131117,17.19824769688447,14.399969482457868,0.049277214430158214,3.122819674358142
220570003-4,22,057,0003-4,233,507,11,3,4,224,9,153,172,23,33,2,2,7,7,0,26,16,0,3
220570003-5,22,057,0003-5,564,225,5,3,7,543,14,60,66,10,10,5,2,7,2,0,17,8,2,2
220570003-6,22,057,0003-6,694.8369336480209,114.82474750963058,5.8884485902374655,0.9814080983729109,6.869856688610376,666.3760987952065,12.758305278847843,25.516610557695685,44.163364426780994,0,9.81408098372911,6.869856688610376,0,5.8884485902374655,1.9628161967458218,2.9442242951187327,3.9256323934916435,10.79548908210202,1.9628161967458218,1.9628161967458218
220570004-1,22,057,0004-1,858.8425438706631,63.229054813903275,13.033684531456364,1,0.006736906291272662,834.7953855266243,18.013473812582546,21.10105359436909,20.043789890893272,8.016842265728181,0.02021071887381799,0,7.016842265728181,4,5,0.010105359436908995,3.0303160783107272,5.016842265728182,0,3
220570004-2,22,057,0004-2,535.9253886187884,66.62326586120221,9.797539097235619,0,1.959507819447124,522.2088338826585,3.919015638894248,29.39261729170686,12.736800826406306,4.8987695486178096,5.878523458341372,0,4.8987695486178096,0,0,2.939261729170686,8.817785187512058,4.8987695486178096,0,0
220570004-3,22,057,0004-3,376,66,6,0,2,364,0,34,18,5,6,5,3,2,0,0,6,5,0,0
220570004-4,22,057,0004-4,726.0003458258975,80.00002553329102,2.000002252937443,0,4.000000750979147,679.0003319327833,18.000005256854035,41.000009011749775,20.000006007833182,5.000003754895738,8.000001501958295,2,3.0000011264687214,3.0000011264687214,2,3.7548957382915094e-7,11.000001501958295,5.000004505874886,3.7548957382915094e-7,1.8774478691457548e-6
220570004-5,22,057,0004-5,909.8616224810249,67.17762250674234,5.927437280006677,0,1.9758124266688923,873.3090925876504,13.830686986682247,23.709749120026707,15.806499413351139,9.879062133344462,3.9516248533377847,0,2.9637186400033384,2.9637186400033384,0,0.9879062133344462,3.9516248533377847,11.854874560013354,0.9879062133344462,4.939531066672231
220570004-6,22,057,0004-6,709.1142714277557,66.79128699203649,9.922438056916768,0,2.101628808361854,642.4435820013233,25.391801127184422,23.75528073811099,25.75786736774224,17.596820809248555,2.101628808361854,0,1.9552023121387283,2.9328034682080926,0.21963974433468914,0.07321324811156305,12.928454773236423,8.944836900847402,0,1.9552023121387283
220570005-1,22,057,0005-1,476,72,3,0,4,466,14,15,27,3,10,0,2,2,0,0,3,2,0,0
220570005-2,22,057,0005-2,604.5596283396872,91.70452907035596,8.006753339018623,3.9785010476187646,4.948250687632909,605.1068920212792,12.731123429636606,36.17964375692709,16.08813354370889,15.71499921535068,1.9394992800282878,2.1136286332621186,0,0.09950248756218906,4.84874820007072,0.9697496400141439,5.893124705756505,3.058502651385715,0.9697496400141439,5.818497840084863
220570006-1,22,057,0006-1,690.7366955333056,64.53361615545907,7.782948682065415,1.2971581136775692,1.6214476420969615,667.3878494871094,15.56589736413083,27.240320387228955,19.78166123358293,2.5943162273551383,4.5400533978714925,1.6214476420969615,2.2700266989357463,0.9728685852581769,0.6485790568387846,0.3242895284193923,5.51292198312967,4.864342926290885,0.3242895284193923,0.6485790568387846
220570006-2,22,057,0006-2,1325.5745884442422,113.12889370757347,11.344231420651692,3,0,1251.423142065169,33.860578551629224,56.27357902634289,26.51972766112936,0.9466364067921509,8.94663640679215,10.430289275814614,2,3,5,0,10.774520696466306,16.430289275814612,3,2.086057855162923
220570006-3,22,057,0006-3,600.0654627539503,89.17381489841986,4.644469525959368,0,1.857787810383747,531.3273137697516,16.720090293453726,41.80022573363431,21.364559819413092,14.862302483069977,5.5733634311512414,6.502257336343115,1.857787810383747,0,4.644469525959368,0,9.288939051918735,10.217832957110609,0,4.644469525959368
220570006-4,22,057,0006-4,514,92,3,0,4,446,4,30,27,0,8,5,2,2,0,1,9,11,0,3
220570006-5,22,057,0006-5,1439.2633044666943,134.46638384454093,16.217051317934587,2.702841886322431,3.3785523579030383,1390.6121505128906,32.43410263586917,56.759679612771045,41.21833876641707,5.405683772644862,9.459946602128507,3.3785523579030383,4.729973301064254,2.0271314147418233,1.3514209431612154,0.6757104715806077,11.487078016870331,10.135657073709115,0.6757104715806077,1.3514209431612154
220570007-1,22,057,0007-1,207.61496492595478,29.419243093444184,3.619901273057937,0.1111111111111111,0,194.89754914696456,5.15986836407725,15.686238849917729,3.4132675153719583,0.3333333333333333,2.63548973759418,0.2222222222222222,3.9532346063912707,0,0,0,4.27097947518836,6.462024768338097,0.2222222222222222,0
220570007-2,22,057,0007-2,410.52140035224977,46.794263677393516,5.229686397920313,0,0.14221218961625282,406.23438052122435,3.2295720760981474,9.048761375021305,17.232739137001886,6.011853440809704,0.42663656884875845,0.49774266365688485,0.14221218961625282,0.9748311847759362,0.35553047404063204,0.9748311847759362,3.6355545024090725,2.7318294124412628,0,1.3303616588165683
220570007-3,22,057,0007-3,259,31,2,0,0,232.99999999999997,5,9,13,0,2,0,3,0,3,0,4,2,0,0
220570007-4,22,057,0007-4,197,454,3,1,5,194,5,124,95,39,19,5,3,1,3,4,31,9,1,3
220570008-1,22,057,0008-1,613,47,2,0,2,582,13,19,13,3,2,7,0,0,2,0,6,8,0,5
220570009-1,22,057,0009-1,562.2320675105485,91.14767932489451,5.168776371308017,1,2.0337552742616034,495.9957805907173,16.067510548523206,39.50632911392405,18.219409282700422,10.084388185654008,4.10126582278481,2,0.08438818565400844,0,2,1.0506329113924051,16.151898734177216,8.084388185654008,0,0
220570009-2,22,057,0009-2,341.88572857224426,30.20871300796351,2.077561943083232,0,1.8983711916381456,325.55641799867664,12.608198872815576,4.244719261889008,17.24213263225776,0.4031791907514451,1.8983711916381456,0,0.044797687861271675,0.06719653179190752,2.7803602556653106,0.926786751888437,3.0715452267635768,2.055163099152596,0,0.044797687861271675
220570010-1,22,057,0010-1,592.0245398773006,78.89263803680981,3.2515337423312882,2,5,538.3834355828221,23.131901840490798,34.75460122699386,39.628834355828225,8.377300613496933,2.503067484662577,5,2,0,0.25153374233128833,0.3773006134969325,4.125766871165644,6.50920245398773,0,3
220570010-2,22,057,0010-2,398.1000460617227,65.48146783356364,1.9670198065407647,0,2.0069399662214034,376.88745585751576,13.649378166743436,27.0193152157224,12.825548902195608,4.717948717948718,3.8541992937202516,0,1.8871794871794871,1.0633502226316598,1.8871794871794871,0,8.532227851988331,3.269890987256257,0,0.03992015968063872
220570010-3,22,057,0010-3,569.6540418274603,60.03665302380397,3.27789735937258,1.1086216387740575,9.094355935587984,520.9430868033464,11.825196357471766,18.87481823671075,20.637365344206135,9.88692185511271,4.033785312079618,2.4288834891883266,0.14109347442680775,1.4246773580233896,4.081752869029211,0,8.03370185376352,4.155517779907172,0.9675281643472498,2.016892656039809
220570010-4,22,057,0010-4,192,23,3,0,3,175,7,2,13,0,2,0,0,3,0,0,1,5,0,1
220570010-5,22,057,0010-5,305,21,5,0,2,274,9,9,13,5,0,2,2,3,2,0,1,2,0,0
220570010-6,22,057,0010-6,247.54624313791226,43.866406451110805,2.924582587508456,0,0,221.21800276578804,8.776080124041403,14.639239468154525,10.715694949144222,2.919917864476386,3.8978885423339182,1.951276632682994,2.924582587508456,0,1.946611909650924,0,3.9258768805263378,4.866529774127311,2.919917864476386,0
220570010-7,22,057,0010-7,135.90200200703114,28.15112898717074,1.9414571715290165,0,0,115.51670170597649,6.795100100351558,16.50238595799664,3.882914343058033,0,1.9414571715290165,1.9414571715290165,1.9414571715290165,0,0,0,13.590200200703116,0,0,0
220570010-8,22,057,0010-8,354.0408163265306,49.00845481049563,6.000583090379009,0,5,324.03469387755104,2.002040816326531,17.004956268221576,16.00116618075802,5,10.000583090379008,2.000583090379009,3.000583090379009,1,3,0,4.004081632653062,6,3,1
220570010-9,22,057,0010-9,509,49,2,0,13,461,9,19,14,5,2,2,2,6,3,0,13,6,1,1
220570011-1,22,057,0011-1,262.45757888321066,34.387453701533126,0,0.7680106896713395,1.5246753246753246,247.85686623845467,3.063533217684842,11.457757044399644,10.718111491396689,0,0.019855595667870037,3.811688311688312,0,0,0,0,7.660251301045525,0.7651741760045009,0,0
220570011-2,22,057,0011-2,1927,193,16,0,5,1823,54,56,43,8,14,12,6,3,6,0,25,15,0,3
220570011-3,22,057,0011-3,917.5647773279352,140.1184210526316,6.560728744939271,1.874493927125506,0.937246963562753,862.7358299595141,25.305668016194332,50.611336032388664,30.460526315789473,26.711538461538463,10.309716599190283,0.937246963562753,2.3431174089068825,2.3431174089068825,2.3431174089068825,0,17.339068825910932,7.029352226720648,0,3.2803643724696356
220570011-4,22,057,0011-4,469.05982857536765,48.500749655413735,4.9482416040359585,3.95811790477719,1.1055312827350901e-4,437.3936692527391,17.811889869164244,14.84804140595608,12.868457326208185,9.896206825251232,8.291484620513175e-4,1.9795288031837577,2.969044460237021,1.658296924102635e-4,1.658296924102635e-4,1.1055312827350901e-4,5.937536154832674,4.948131050907684,1.658296924102635e-4,0.00022110625654701802
220570011-5,22,057,0011-5,1040.4352226720648,158.8815789473684,7.439271255060729,2.1255060728744937,1.0627530364372468,978.2641700404859,28.694331983805668,57.388663967611336,34.53947368421053,30.288461538461537,11.690283400809717,1.0627530364372468,2.6568825910931175,2.6568825910931175,2.6568825910931175,0,19.660931174089068,7.970647773279352,0,3.7196356275303644
22057002-10,22,057,002-10,208,115,2,0,0,192,9,36,45,3,4,3,0,0,0,0,1,2,0,2
22057002-11,22,057,002-11,237.6290322580645,441.5725806451613,6.024193548387097,5.008064516129033,2.0161290322580645,240.69354838709677,9.03225806451613,143.1451612903226,157.20161290322582,21.14516129032258,25.137096774193548,7.040322580645162,0.024193548387096774,2.0161290322580645,5.016129032258065,1.0725806451612903,13.10483870967742,6.016129032258065,2,2.0161290322580645
22057002-12,22,057,002-12,687.702487562189,90.8457711442786,9.08457711442786,3.6338308457711443,3.6338308457711443,707.6885572139304,4.54228855721393,46.33134328358209,20.89452736318408,7.267661691542289,0,6.359203980099503,0,3.6338308457711443,0,0,2.7253731343283585,5.450746268656717,0,0
22057002-13,22,057,002-13,783,199,11,3,2,768,16,75,55.99999999999999,16,4,0,3,2,0,3,6.999999999999999,11,2,3
22057002-14,22,057,002-14,494.42857142857144,137.14285714285714,6.857142857142857,3.4285714285714284,2,519.4285714285714,2.857142857142857,39.285714285714285,38,21.428571428571427,4,0,0.8571428571428572,3.857142857142857,0,0,1,2.857142857142857,0,0
22057002-1A,22,057,002-1A,109.19528619528619,102.43097643097643,2.898989898989899,0.9663299663299663,0,108.22895622895624,0,47.35016835016835,32.85521885521885,9.663299663299663,1.9326599326599325,2.898989898989899,0,0,0,0,2.898989898989899,2.898989898989899,1.9326599326599325,1.9326599326599325
22057002-3A,22,057,002-3A,36,60.99999999999999,3,1,0,32,2,10.999999999999998,29,8,4,0,0,2,0,0,0,0,0,0
22057005-1A,22,057,005-1A,396,111,3,0,0,397,5,36,41,5,0,2,3,0,0,0,4,6,0,0
22057005-1B,22,057,005-1B,177,272,8,1,4,185,2,75,101,5,16,0,2,0,5,1,9,8,1,3
22057010-10,22,057,010-10,420.0226573341295,55.00274326467039,6.000508011975998,0,2,354.02042208143513,14.0004064095808,13.001117626347195,20.001422433532795,5.000304807185599,0,7,3.0002032047903993,1.0001016023951996,3.0002032047903993,0,21.000406409580798,8.000508011975999,0,0
22057010-11,22,057,010-11,222.97734266587045,26.99725673532961,4.999491988024002,0,0,200.97957791856487,3.999593590419201,10.998882373652805,13.998577566467205,2.999695192814401,0,0,1.9997967952096005,0.9998983976048003,1.9997967952096005,0,3.999593590419201,4.999491988024002,0,0
22057010-12,22,057,010-12,407,53,3,2,3,364,9,13,23,3,2,2,9,3,5,0,3,11,0,0
22057010-13,22,057,010-13,395.01763668430334,28.813051146384478,2.7883597883597884,1.8589065255731922,1.8589065255731922,377.358024691358,3.7178130511463845,15.800705467372135,1.8589065255731922,2.7883597883597884,0,6.506172839506172,1.8589065255731922,2.7883597883597884,2.7883597883597884,0,2.7883597883597884,4.64726631393298,0,0
22057010-14,22,057,010-14,450.60776260600073,30.832930560350473,1.8539025329063543,0.032471835652750164,2.926977059796907,418.3755352118824,10.017868834894822,13.72567390070753,12.94484589469173,0.32471835652750164,1.8863743685591043,0.06494367130550033,0,2.667202374574906,0.12988734261100066,0,1.138018198196053,9.75809414967282,0.032471835652750164,0.9431871842795522
22057010-15,22,057,010-15,312.97546012269936,20.107361963190183,1.7484662576687118,0,0,294.6165644171779,7.868098159509203,5.245398773006134,4.371165644171779,2.622699386503067,3.4969325153374236,0,0,0,1.7484662576687118,2.622699386503067,0.8742331288343559,10.490797546012269,0,0
22057010-16,22,057,010-16,314,66,6,0,0,302,4,11,18,0,8,0,12,0,2,1,6,11,0,0
220590001-1,22,059,0001-1,276.46625766871165,10.121472392638037,0,0,0.04049079754601227,251.08834355828222,11.269938650306749,0.053987730061349694,9,0,3,3,0.013496932515337423,0,0.026993865030674847,0,0.04049079754601227,2.0269938650306747,0.013496932515337423,1
220590001-2,22,059,0001-2,105.58858934921896,0.04537042900229519,0.006131139054364214,0,0,91.53095664210794,5.044144201191422,0.003678683432618529,2.015940961541347,0.003678683432618529,0.003678683432618529,0,0,0,0.002452455621745686,2,0.004904911243491372,0,0.001226227810872843,0
220590001-3,22,059,0001-3,460.5843821782463,35.48685586674693,4.790797480821259,0,0,415.51451264375265,34.51390373390707,2.885331519892973,12.48100430318958,2.872366815244642,2.885331519892973,0.018028350868280835,0,0,1.9149112101630945,0,3.830810052629737,0.0035194554135225685,0.9609750604950699,0
220590002-1,22,059,0002-1,728.4819473291988,50.685774413116484,4.969072164948454,0,0,668.8515171426902,33.790603175806936,8.944720948688982,21.86430857755496,2.9814432989690722,9.938535381678673,2.981704000156916,2.9814432989690722,0,0,0,6.956766206224796,5.9628865979381445,0,0
220590003-1,22,059,0003-1,471,20,3,3,0,450,9,3,15,0,3,0,0,2,3,0,0,2,0,0
220590003-2,22,059,0003-2,318,26,0,0,2,291,13,3,15,0,0,0,0,0,2,3,0,0,0,0
220590004-2,22,059,0004-2,314,6,2,2,0,301,11,2,0,0,3,0,0,2,0,0,1,3,0,0
220590004-3,22,059,0004-3,102,4,2,0,0,96,0,0,4,0,0,0,0,0,0,0,3,1,0,0
220590005-1,22,059,0005-1,595,47,6,0,2,563,22,21,7,0,2,0,0,4,4,3,1,4,0,1
220590006-1,22,059,0006-1,283,33,2,0,0,255,14,9,17,0,5,0,0,0,0,0,3,1,0,3
220590006-2,22,059,0006-2,172,43,0,0,0,168,0,16,9,3,5,0,0,1,1,0,1,3,0,0
220590007-1,22,059,0007-1,515,16,4,0,2,492,9,5,4,3,2,0,5,0,0,0,4,0,0,0
220590007-2,22,059,0007-2,199,22,4,0,2,170,14,2,17,0,2,0,0,1,1,0,1,4,0,0
220590008-2,22,059,0008-2,156.7919533300234,3.903273281793035,0.005097879282218597,0.025489396411092984,0,140.69371276331654,6.653576938080715,0.061174551386623165,3.801315696148663,0,0.020391517128874388,2.816576086956522,0,0,0.938858695652174,0,0.949054454216611,0.025489396411092984,0,0.005097879282218597
220590008-3,22,059,0008-3,197.11598194130926,12.247990970654628,1.0107900677200903,0,0.016930022573363433,188.00194130925507,5.155530474040632,0.22009029345372463,4.093950338600451,4.833860045146727,0.033860045146726865,0,1.953860045146727,0,0.016930022573363433,0,1.044650112866817,0,0,0.06772009029345373
220590008-5,22,059,0008-5,92,2,0,0,0,95,0,0,0,0,0,0,2,0,0,0,0,0,0,0
220590008-6,22,059,0008-6,111,10,0,0,0,100,7,3,4,3,2,0,0,0,0,0,1,0,0,0
220590008-7,22,059,0008-7,283,8,0,0,2,282,5,0,5,0,5,0,0,0,0,0,0,0,1,0
220590009-1,22,059,0009-1,429.00000000000006,18,4,0,0,410,7,9,7,0,2,0,2,0,0,0,0,1,0,0
220590009-2,22,059,0009-2,227,4,0,0,0,217,0,0,5,0,0,0,0,0,0,0,3,0,0,0
220590009-3,22,059,0009-3,107,6,1,0,0,95,5,3,0,0,0,0,0,0,3,0,0,0,0,0
220590009-4,22,059,0009-4,16.69543973941368,0,0,0,0,16.69543973941368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220590009-5,22,059,0009-5,85.07447770268926,0,0,0,0,81.08530511717855,4.9864657318884085,1.9945862927553635,0,0,0,0,0,0,0,0,0,0,0,0
