GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20USSRSAS,G20USSDJAN,G20USSLSIA
3110900318P,31,109,00318P,385.8307445739807,408.0095123936981,25.087631284175185,446.9288916122569,271.7185765302365,40.1437153060473
3110900319P,31,109,00319P,130.8243830558423,126.90171791779761,11.405606117061406,139.98486674970172,78.30039616954193,25.682613096838313
3110900320P,31,109,00320P,486,360,17,549,196,25
3110900321P,31,109,00321P,472.0282008199026,481.9195616629753,23.838009067905094,529.4305746841286,307.6866807922562,68.04878715697409
3110900322P,31,109,00322P,352,345,16,424,169,31
3110900323P,31,109,00323P,468.1321961620469,484.01705756929636,18.059701492537314,559.3113006396588,270.5181236673774,32.198294243070364
3110900324P,31,109,00324P,314,324,11,376.99999999999994,166,29
3110900325P,31,109,00325P,267,363,17,322,201,44
3110900326P,31,109,00326P,421.6488188976378,383.66614173228345,11.98267716535433,473.78897637795274,195.30393700787403,33.116535433070865
3110900327P,31,109,00327P,5.15,3.8625000000000003,0,4.720833333333333,2.1458333333333335,0.8583333333333334
3110900328P,31,109,00328P,0,0,0,0,0,0
3110900329P,31,109,00329P,870.4002931392654,443.07639907142277,23.630924145235653,874.3392346721715,296.36870733367783,81.72289231702595
3110900330P,31,109,00330P,626.4289257858156,306.7044636460953,24.973729249188636,635.7264699288031,202.65476826148938,51.73129630189075
3110900331P,31,109,00331P,687.4073528130543,387.94055847572906,26.85399710160706,708.3335392499156,245.6642164700362,73.58372965422879
3110900332P,31,109,00332P,170.48570420402888,186.95326255648462,6.900680894905891,183.332316737967,112.0481378803958,21.594194753355545
3110900333P,31,109,00333P,670.8615101118226,438.9093933518481,21.99545934792861,757.8435538968129,232.95191036669843,39.99174426896111
3111100001P,31,111,00001P,742,160,15,708,121,53
3111100002P,31,111,00002P,825.0308574372318,125.00507147695245,14.000535719396385,777.0288217035255,95.00378575040112,55.002357165344094
3111100003P,31,111,00003P,292,27,2,258,24,14
3111100005P,31,111,00005P,873.2961451429891,146.22925584879204,15.274225449464602,816.6682560203419,109.13848852167382,66.61685785143901
3111100007P,31,111,00007P,353.9562397083039,60.99251163681657,6.999141386214822,329.9593940568037,52.99332194049973,28.996393503236273
3111100009P,31,111,00009P,471.0426212785278,86.00728768799934,10.000834756541515,455.03954516018456,61.00649257983538,37.00351012845503
3111100013P,31,111,00013P,165,12,0,158,8,6
3111100014P,31,111,00014P,503.3545996118471,112.51422833516159,13.208103957471943,475.54171631085984,87.88543751582145,42.04716901527297
3111100016P,31,111,00016P,529,119,4,514,68,37
3111100017P,31,111,00017P,1067.669476988813,197.96006632459432,18.262731067625552,1037.6299606859236,147.4566868042822,66.75856037600182
3111100019P,31,111,00019P,363.0515463917526,165.9106529209622,9.759450171821305,376.7147766323024,121.99312714776632,25.374570446735394
3111100020P,31,111,00020P,349,159,15,348,119,38
3111100021P,31,111,00021P,340.61290322580646,104.66666666666666,7.559139784946237,332.44086021505376,65.40860215053763,37.774193548387096
3111100022P,31,111,00022P,571,206,14,547,155,62
3111100025P,31,111,00025P,904.3870967741935,315.3333333333333,31.440860215053764,914.5591397849463,201.59139784946237,83.2258064516129
3111100027P,31,111,00027P,409,192,21,384,136,69
3111100028P,31,111,00028P,333,108,20,314,89,36
3111100030P,31,111,00030P,759.5741287655051,265.0886001181335,27.01594802126403,731.5262847017129,200.07442409923212,77.04784406379208
3111100031P,31,111,00031P,415.4971428571429,144.3085714285714,9.76,413.4057142857143,105.96571428571428,34.857142857142854
3111100032P,31,111,00032P,647,223.99999999999997,22,691,119,45
3111100033P,31,111,00033P,680.0294117647059,241.39572192513367,16.68181818181818,677.0855614973262,154.0614973262032,49.06417112299465
3111100035P,31,111,00035P,776,331,27,744,243,87
3111100040P,31,111,00040P,347.4978300531812,73.58803229688289,10.037211288381663,337.3999689453049,58.42102402857032,19.23142346958581
3111100041P,31,111,00041P,353,115,14,338,83,43
3111300001P,31,113,00001P,407,38,5,369,36,22
3111500001P,31,115,00001P,370,75,9,370,28,21
3111700001P,31,117,00001P,275,17,10,260,12,19
3111900001P,31,119,00001P,848.6090074980759,231.56911529408706,26.095484880581076,807.5434724615751,173.21187956427258,55.329393279585375
3111900002P,31,119,00002P,529.8602613579121,192.58574471200947,24.946339988602265,509.9031893670303,149.6780399316136,58.873362373101344
3111900003P,31,119,00003P,496,208,16,477,152,53
3111900004P,31,119,00004P,1076.2330130624616,300.72980841248216,19.463468175038212,1071.0362639065,188.31875898046235,66.12887664443292
3111900005P,31,119,00005P,859.0000000000001,237,20,871,119.00000000000001,52
3111900006P,31,119,00006P,851,264,21,859,138,65
3111900007P,31,119,00007P,460.01172148952884,213.00482332557624,30.000485027152916,461.01110173261117,148.00398800103508,59.001131730023474
3111900008P,31,119,00008P,420,157,22,411,104,59
3111900009P,31,119,00009P,651.9229276013336,218.2375790912462,15.810763590949293,633.1112449013788,153.09162776006224,54.3274780305879
3111900010P,31,119,00010P,368.0110319901448,178.00453960054233,25.00045649614392,355.0104486895164,145.0037534127389,44.001065157669146
3111900011P,31,119,00011P,656.1401442042999,225.30846005379627,22.68366530995861,647.2151852555323,161.17703291098414,48.84991789753507
3111900012P,31,119,00012P,425.2766502031707,173.25182041422548,17.470025667211193,402.9373610326638,142.85862527519984,40.84506974149385
3111900013P,31,119,00013P,632.8397678213865,132.64972784480304,16.84670959686473,609.9861208967527,81.3135742076509,45.26699740881667
3111900014P,31,119,00014P,554.8534296698415,99.31971890819882,6.684981080359536,511.87855129610165,61.11982702043005,34.379902698991906
3111900015P,31,119,00015P,507,91,9,474,59,31
3111900016P,31,119,00016P,258,47,6,243,40,14
3111900019P,31,119,00019P,771,121,21,723,91,57
3111900020P,31,119,00020P,220.3387917408776,34.873302867800625,5.057356558620672,199.30550571494243,27.60520571303783,16.199908700802588
3111900021P,31,119,00021P,220.67041901188242,28.382113821138212,2.0500312695434646,198.6891807379612,24.03189493433396,16.20012507817386
3111900022P,31,119,00022P,253,18,3,243,15,7
3111900023P,31,119,00023P,458,88,9,418,62,34
3111900025P,31,119,00025P,193.87242026266418,100.34146341463415,3.632270168855535,195.23452157598499,74.9155722326454,14.52908067542214
3111900026P,31,119,00026P,230.4571607254534,119.27642276422765,4.317698561601,232.07629768605378,89.05253283302063,17.270794246404
3112100001P,31,121,00001P,248,43,3,227,34,14
3112100002P,31,121,00002P,166,36,3,152,29,16
3112100003P,31,121,00003P,83,10,1,89,4,2
3112100004P,31,121,00004P,99,21,3,96,13,9
3112100005P,31,121,00005P,301,57,7,272,41,29
3112100006P,31,121,00006P,118,33,2,112,24,10
3112100007P,31,121,00007P,36,6,1,37,2,3
3112100008P,31,121,00008P,175.98010950404637,30.189153006874662,3.994675648699805,167.97971793476117,21.116950724172426,11.022618951538352
3112100009P,31,121,00009P,113.83001328019473,14.997084557466534,1.9997007052765732,104.85081133757528,9.002006834283394,9.973015706287878
3112100010P,31,121,00010P,186,15,6,177,9,9
3112100011P,31,121,00011P,223.8877959154703,39.97555010503976,10.991525609872559,200.90154566348184,36.97336760648403,24.98523371830084
3112100012P,31,121,00012P,320.17862855089567,106.0653661143834,7.930120830981936,285.4843499153497,76.32741299820114,38.65933905103694
3112100013P,31,121,00013P,101.86063744514023,16.158354173704577,3.0060921719596236,96.84261741333752,9.104807046448814,6.035783579529231
3112100014P,31,121,00014P,597,162,18,584,110,47
3112100015P,31,121,00015P,648.0322162648185,152.00423898221297,23.000565197628397,639.0296728754909,92.00254338932778,37.002825988141986
3112300001P,31,123,00001P,344,81,10,318,64,36
3112300002P,31,123,00002P,54,2,0,45,2,5
3112300003P,31,123,00003P,41,0,0,32,2,3.0000000000000004
3112300004P,31,123,00004P,464,81,12,416,77,54
3112300005P,31,123,00005P,270,37,2,236,28,20
3112300006P,31,123,00006P,141,21,6,118,24,17
3112300007P,31,123,00007P,252.6645768025078,55.19749216300941,10.106583072100314,227.00940438871473,44.31347962382445,26.432601880877744
3112300008P,31,123,00008P,49,4,0,38,4,7
3112300009P,31,123,00009P,497.33542319749216,104.8025078369906,17.893416927899686,439.99059561128524,79.68652037617555,52.56739811912226
3112500001P,31,125,00001P,158,46,8,151,28,11
3112500002P,31,125,00002P,289.49258012415106,48.789441320126876,7.951347564653914,269.0407648848327,30.694107039768564,11.158385387274839
3112500003P,31,125,00003P,208.91200002852068,51.25636020659068,3.094453962063643,184.24931145104517,38.03871738771235,11.047721482954168
3112500004P,31,125,00004P,442.59541984732823,135.95419847328245,5.9541984732824424,427.70992366412213,95.26717557251908,26.793893129770993
3112500007P,31,125,00007P,162,44,4,162,28,14
3112500008P,31,125,00008P,176,33,3,159,22,16
3112700001P,31,127,00001P,117,33,4,122,16,8
3112700003P,31,127,00003P,185.49110807113541,80.77838577291381,11.967168262653898,182.49931600547197,60.83310533515732,20.942544459644324
3112700004P,31,127,00004P,397,134,14,408,61,46
3112700005P,31,127,00005P,172,64,2,174,38,13
3112700008P,31,127,00008P,113,31,2,121,20,3
3112700009P,31,127,00009P,357,129,9,372,68,32
3112700010P,31,127,00010P,300.20529801324506,170.4635761589404,15.152317880794703,316.3046357615894,107.96026490066225,22.728476821192054
3112700011P,31,127,00011P,378.79470198675494,142.53642384105962,8.847682119205299,390.6953642384106,85.03973509933775,40.271523178807946
3112700012P,31,127,00012P,407,136,7,424,67,20
3112900001P,31,129,00001P,276,48,9,270,31,15
3112900002P,31,129,00002P,423,89,8,406,51,35
3112900003P,31,129,00003P,130,28,4,127,21,8
3112900004P,31,129,00004P,406.07680789725674,93.80430084076497,7.6852408775892,415.8423739703518,60.729719832836345,23.29691440606298
3112900005P,31,129,00005P,114.82632368850139,23.19895275482789,0.023451398818534815,109.85182501659688,17.123017993909695,6.06253396159332
3112900006P,31,129,00006P,88,17,0,81,11,3.9999999999999996
3112900007P,31,129,00007P,186.3226748658548,43.760187264622196,2.613888368753556,196.49934940014813,28.136509485081923,5.231949481806064
3112900008P,31,129,00008P,232.7741935483871,66.23655913978496,5.67741935483871,249.80645161290323,35.01075268817205,10.408602150537636
3113100001P,31,131,00001P,700,372,27,720,227,79
3113100002P,31,131,00002P,283,157,7,302,99,24
3113100003P,31,131,00003P,367,123.99999999999999,9,377,89,18
3113100005P,31,131,00005P,856,424,31,963,236,60
3113100006P,31,131,00006P,390,107,10,396,63,26
3113100009P,31,131,00009P,314,173,7,345,98,29
3113100011P,31,131,00011P,366.50889192886456,84.22161422708618,4.032831737346101,372.50068399452806,45.16689466484268,21.057455540355676
3113100013P,31,131,00013P,509,188,13,534,95,40
3113100014P,31,131,00014P,282,143,8,295,94,22
3113100016P,31,131,00016P,503,237,17,556,131,30
3113100017P,31,131,00017P,435.1083844580777,187.6155419222904,18.961145194274028,444.08997955010227,125.74233128834356,38.920245398773005
3113100020P,31,131,00020P,302.8916155419223,128.3844580777096,11.03885480572597,305.91002044989773,87.25766871165644,31.079754601226995
3113100021P,31,131,00021P,341,165,13,351,111,36
3113300002P,31,133,00002P,188,58,7.000000000000001,175,44,12
3113300004P,31,133,00004P,177,30,5,173,23,9
3113300005P,31,133,00005P,176,25,3,169,16,7
3113300013P,31,133,00013P,285.374074464587,119.59855733444746,9.210798769377687,288.7605388751128,85.86076164162556,23.245931897607303
3113300014P,31,133,00014P,244.625925535413,89.40144266555254,11.789201230622313,266.2394611248872,48.13923835837444,13.754068102392697
3113500001P,31,135,00001P,409.6168410853871,60.09891438340283,2.020607163208922,385.5756267589692,45.07418578755212,18.048083380820817
3113500002P,31,135,00002P,448.383158914613,71.90108561659717,14.979392836791078,418.42437324103076,53.92581421244788,34.95191661917918
3113500003P,31,135,00003P,463,67,7,466,39,16
3113700001P,31,137,00001P,123,17,5,103,14,12.999999999999998
3113700003P,31,137,00003P,140,18,3,132,6,13
3113700004P,31,137,00004P,111.72418478260869,15.021739130434783,2.8165760869565215,97.64130434782608,10.327445652173914,12.20516304347826
3113700005P,31,137,00005P,182,16,3,156,15,13
3113700006P,31,137,00006P,257,30,3,220,25,16
3113700007P,31,137,00007P,300,33,4,288,15,15
3113700008P,31,137,00008P,281,21,5,253,12,30
3113700009P,31,137,00009P,108,7,4,94,6,13
3113700012P,31,137,00012P,319.2758152173913,51.97826086956522,8.183423913043478,303.35869565217394,39.672554347826086,24.79483695652174
3113700013P,31,137,00013P,517,115,20,502,78,37
3113700014P,31,137,00014P,516,147,10,509,87,39
3113700015P,31,137,00015P,739.840579710145,169.5169082125604,13.814814814814815,701.9323671497584,108.04991948470209,56.88566827697262
3113700016P,31,137,00016P,562.159420289855,111.48309178743962,18.185185185185183,536.0676328502416,71.9500805152979,41.11433172302738
3113900001P,31,139,00001P,628,128,16,614,90,33
3113900002P,31,139,00002P,815,97,15,730,86,53
3113900005P,31,139,00005P,843.6926431121728,90.96686080948783,14.994537496069423,809.7050247877488,57.9788783181351,35.98688999056662
3113900006P,31,139,00006P,389,42,6,376,27,20
3113900007P,31,139,00007P,786.3073568878272,122.03313919051217,12.005462503930577,731.2949752122512,92.0211216818649,62.01311000943338
3114100001P,31,141,00001P,202,22,3,199,14,6
3114100003P,31,141,00003P,288,25,0,277,17,10
3114100004P,31,141,00004P,77,4,0,65,4,1
3114100005P,31,141,00005P,308.843853820598,44.675526024363236,9.712070874861572,294.27574750830564,37.87707641196013,13.5968992248062
3114100006P,31,141,00006P,331.156146179402,64.32447397563676,5.287929125138428,303.72425249169436,57.12292358803987,25.4031007751938
3114100007P,31,141,00007P,485,55,6,471,37,20
3114100009P,31,141,00009P,359,47,3,332,29,27
3114100010P,31,141,00010P,222,26,5,214,24,7
3114100011P,31,141,00011P,336,44,5,314,23,18
3114100012P,31,141,00012P,459,77,4,434,63,26
3114100013P,31,141,00013P,203,13,0,199,8,7
3114100015P,31,141,00015P,254,44,2,243,25,11
3114100016P,31,141,00016P,456.9626653615947,99.88927346591767,5.326252700619593,437.7642397203188,69.21110437659804,31.498000970537053
3114100018P,31,141,00018P,619.8412698412699,190.31746031746033,13.968253968253968,644.2857142857143,110,33.17460317460318
3114100019P,31,141,00019P,679.2200607345793,232.48484775124925,11.14963048490112,697.1912923080208,145.22304883802465,37.18900393530939
3114100020P,31,141,00020P,399.2433983200799,135.89616608185514,6.856248024675124,409.05762435030556,84.58775610014926,22.4623660527876
3114100021P,31,141,00021P,376.9885593980157,131.5466152421815,11.691823431601687,383.89142889065556,81.4501477448094,30.752366789786134
3114100022P,31,141,00022P,517.6001483530274,159.75313220772452,3.1950626441544903,539.1668212010702,82.27286308697812,21.56667284804281
3114100023P,31,141,00023P,354,115,11,350,91,26
3114100024P,31,141,00024P,311.30087071047046,118.6467769078803,8.073955513280163,304.57953464549644,83.60194263554547,24.962830174873783
3114100025P,31,141,00025P,396.42212546732344,124.604967719625,10.4683173088705,387.97818385790646,94.15976811499492,28.845612401327703
3114100026P,31,141,00026P,410,139,7,392,113,37
3114100027P,31,141,00027P,409.0305114509402,131.38145411087535,7.381466305699861,398.9355137679569,81.17171532401649,35.06724226238384
3114100028P,31,141,00028P,380.6795555306134,179.84213479993267,16.987401088725516,389.2299231157753,122.26160278354565,35.629384365003645
3114100029P,31,141,00029P,591.6983309299486,219.50858775473273,8.980022151811358,591.696022169983,152.65818933450993,30.932861600307724
3114100030P,31,141,00030P,778.2719087808349,168.47126760701732,11.590582191212425,792.4746413630653,85.49853061280152,38.109286898377846
3114100041P,31,141,00041P,358.3720697833362,124.41701996727033,10.441093421120705,363.01565958976283,98.1339873819268,17.88261978864591
3114100042P,31,141,00042P,385.87624319388124,136.95607595223245,7.997435092101165,381.8775256478307,98.96825926475192,18.99390834374027
3114100043P,31,141,00043P,774.0837726718189,221.68992996562218,15.749440294186206,791.3570224898147,134.5600718396615,50.87765613501741
3114100044P,31,141,00044P,461.4085094722657,164.59429014842328,16.143015378786117,454.4988525963231,116.24101256168628,32.0555842592557
3114300002P,31,143,00002P,426,98,9,404,72,25
3114300004P,31,143,00004P,280,66,10,273,57,17
3114300005P,31,143,00005P,352,82,11,365,47,15
3114300006P,31,143,00006P,440,126.00000000000001,11,457,73,23
3114300008P,31,143,00008P,351,71,9,356,45,16
3114300009P,31,143,00009P,442,87,8,421,61,35
3114500001P,31,145,00001P,456.420281652507,47.83443999851602,9.96550833302417,436.48926498645864,21.924118332653176,33.88272833228218
3114500003P,31,145,00003P,513.4806164942361,56.36992059359031,11.050443717307768,465.22839790769723,42.33629144871846,42.218589441667
3114500004P,31,145,00004P,203.51938350576393,21.630079406409692,2.949556282692231,188.77160209230277,19.663708551281537,12.781410558332999
3114500005P,31,145,00005P,246,39,7,228,28,16
3114500006P,31,145,00006P,166,16,2,167,8,6
3114500008P,31,145,00008P,453,78,13,422,53,36
3114500009P,31,145,00009P,343,56,6,336,39,23
3114500010P,31,145,00010P,375,86,11,349,61,36
3114500011P,31,145,00011P,392.99999999999994,96,10,377,59.99999999999999,28
3114500012P,31,145,00012P,323.579718347493,74.16556000148398,8.03449166697583,318.51073501354136,55.07588166734683,20.117271667717823
3114500014P,31,145,00014P,339,91,12,317,75,28
3114500016P,31,145,00016P,443,79,12,431,58,35
3114500017P,31,145,00017P,270,70,11,254,53,23
3114700001P,31,147,00001P,171,36,4,170,22,9
3114700002P,31,147,00002P,158,49,5,163,29,13
3114700003P,31,147,00003P,188.34883720930233,58.97674418604651,4.488372093023256,189.90697674418604,35.83720930232558,11.44186046511628
3114700004P,31,147,00004P,102,38,1,91,24,9
3114700005P,31,147,00005P,159,43,6,143,23,18
3114700006P,31,147,00006P,130,27,3,121,23,8
3114700007P,31,147,00007P,103.00000000000001,14,3,94,13,7
3114700008P,31,147,00008P,234.43979430379747,40.897626582278484,1.9540611814345992,221.92114978902953,34.027558016877634,9.680116033755274
3114700009P,31,147,00009P,176.65116279069767,41.02325581395349,2.511627906976744,164.09302325581396,35.162790697674424,12.55813953488372
3114700010P,31,147,00010P,148,52,3,156,31,10
3114700011P,31,147,00011P,137,44,2,141,29.999999999999996,6
3114700012P,31,147,00012P,423.0125,186.175,5.008333333333334,447.95833333333337,123.14583333333334,27.041666666666668
3114700014P,31,147,00014P,345,128,2,337,89,17
3114700015P,31,147,00015P,367,119,7,360,80,22
3114700018P,31,147,00018P,230.54770569620254,118.92737341772153,7.037605485232068,223.12051687763713,87.82660864978902,16.27821729957806
3114900003P,31,149,00003P,739.141224489796,83.45142857142856,12.915102040816327,694.4351020408163,42.71918367346939,47.686530612244894
3115100001P,31,151,00001P,276,85,3,282,54,18
3115100002P,31,151,00002P,295,87,10,284,62,30
3115100003P,31,151,00003P,409,156,15,390,114,43
3115100005P,31,151,00005P,308.56599734249966,156.8118785607378,6.048196095454357,298.6719912396192,103.60924704680308,41.0568886006881
3115100006P,31,151,00006P,129,55,4,137,48,5
3115100007P,31,151,00007P,174,69,8,174,48,23
3115100010P,31,151,00010P,450,201,16,447,133,47
3115100011P,31,151,00011P,353,88,13,334,73,22
3115100012P,31,151,00012P,305,139,15,329.00000000000006,94,21
3115100013P,31,151,00013P,183.96298534417727,195.12176458776506,10.6782566278307,186.0977596873523,155.91088812390976,31.346614187360547
3115100014P,31,151,00014P,392.47101731332305,406.0663568514971,22.273547276714943,423.2302490730285,301.4798648292872,48.59649721195136
3115100015P,31,151,00015P,355,348,30,390,223,50
31153000001,31,153,000001,540,632,20,586,447,64
31153000002,31,153,000002,555,449,30,590,262,78
31153000003,31,153,000003,830,873,62,931,529,131
31153000004,31,153,000004,700,645,34,756,364,119
31153000005,31,153,000005,592.043970045568,582.0342753698027,29.00193893515307,690.0485984714172,345.02089046261693,70.004565879554
31153000006,31,153,000006,664,712,52,739,445,110
31153000007,31,153,000007,672,552,43,712,340,104
31153000008,31,153,000008,702.956029954432,547.9657246301974,30.998061064846933,776.9514015285828,333.97910953738307,72.995434120446
31153000009,31,153,000009,567.4321831031168,516.9349322527397,47.960262967919,616.4076394497561,349.12075136601834,95.79403810949549
31153000010,31,153,000010,512.3086192319012,386.0816847494889,44.76285031110934,560.0529882524758,236.86246985327452,70.65043893412559
31153000011,31,153,000011,1116.0769773084426,897.6149077244734,77.44862071607399,1261.0440723607296,504.4211324086734,140.00042356656203
31153000012,31,153,000012,1136.8838318738701,814.3242197676634,66.73816431303983,1255.0282595696096,530.0088302250622,98.39222325453541
31153000013,31,153,000013,889,791,49,994,413,109
31153000016,31,153,000016,805.931552928561,777.4685784597845,49.07086715439087,864.7406392321082,505.90164122465757,110.49869002691202
31153000017,31,153,000017,831,709,38,879,483,99
31153000018,31,153,000018,565.2819864267371,567.2619583581794,32.66953686879567,592.0116075012064,401.93430208275885,66.32905970331242
31153000019,31,153,000019,1460.7917431296019,1121.1467464324205,71.86272705400093,1611.9105445312873,664.7274236884899,159.78086354679704
31153000020,31,153,000020,881.7180135732629,950.7380416418207,44.33046313120433,977.9883924987936,592.0656979172412,120.67094029668759
31153000021,31,153,000021,1340,979,53,1514,497,114
31153000022,31,153,000022,782,784,68,894,510,103
31153000023,31,153,000023,1465,1056,56,1683,527,158
31153000024,31,153,000024,779.3250937961045,527.2614633377922,36.02255988976526,859.3673212820754,299.14692851283013,78.04078133919104
31153000025,31,153,000025,687,655,50,752,433,104
31153000026,31,153,000026,738.9732946865649,649.7827921678422,55.067541802092585,826.0997190853536,401.4398876341414,97.12209479609044
31153000031,31,153,000031,1587.5676780423407,1386.3317100086786,57.132725342288914,1873.8785058884414,703.3117527028721,155.2660322632604
31153000032,31,153,000032,692,571,35,741,348,88
31153000033,31,153,000033,751,825,32,857,482,108
31153000034,31,153,000034,870.5183579695444,862.5253617079145,52.90951224776712,945.3941716709027,555.0468207122038,130.77619663041193
31153000035,31,153,000035,851.4996290106634,742.4885192949696,45.091292617106,974.6259266215085,412.9606213716953,109.22568138762533
31153000036,31,153,000036,917.8649308855978,588.6116234969505,23.90357787938459,1029.4292099401137,277.90714546957787,74.68220552380566
31153000037,31,153,000037,1519.2587169616293,1172.370794104911,68.06560092673509,1697.3287179441934,629.3634930029533,158.71856840825367
31153000038,31,153,000038,787,698,46,894,362,105
31153000039,31,153,000039,1069.054060599052,846.2096794040453,43.129662755931946,1201.6710496639107,437.51134228621817,112.40527453212565
31153000040,31,153,000040,866.515435731013,679.715832768684,44.010377661281694,943.7780987363741,381.42327306444133,115.40499031180534
31153000041,31,153,000041,1234.744645340751,943.9193324061197,46.90125173852573,1396.326842837274,478.8108484005563,132.36328233657858
31153000042,31,153,000042,880.739918928236,751.3648348251965,60.088370600192576,989.895058426352,414.7658785350023,113.23172735161609
31153000046,31,153,000046,1023.8081880238075,404.8395683307827,21.785345389970697,1044.9846061861551,215.54173204351238,86.18898136502519
31153000047,31,153,000047,584.6146899279528,255.95562612441748,33.16029907702373,573.7446197200378,171.58076563506395,74.64144832427431
31153000048,31,153,000048,1488.8570090385363,985.0504594641682,43.641840931504206,1700.4003616996354,499.1771819568945,124.82188282826988
31153000049,31,153,000049,1144.6496716205138,922.3377308435776,55.76688316991751,1316.9856997467382,506.9560408816614,113.55166053361017
31153000051,31,153,000051,2280.9942041559525,1469.0823647197997,75.39673334039198,2533.018088569852,770.2321725736523,191.97031945195786
31153000052,31,153,000052,1639,1234,60,1828,705,149
31153000053,31,153,000053,1209.4104474010978,1057.1272329338863,50.20484934576572,1356.9948742047509,635.4521928594454,131.5483062802656
31153000054,31,153,000054,1043.5895525989022,937.8727670661137,38.79515065423428,1159.0051257952491,497.54780714055465,146.4516937197344
31153000055,31,153,000055,1404,1127,74,1596,609,166
31153000056,31,153,000056,877,680,48,960,381,91
31153000057,31,153,000057,823,832,60,926.0000000000001,529,114
31153000058,31,153,000058,912.0141613913673,395.83738264450693,26.005137202636412,986.2829551606808,189.42781617599067,64.54658228211133
31153000059,31,153,000059,901.6030129773951,474.64899613224713,34.468922218097724,969.555414669185,255.40519426099308,75.91309528500547
31153000060,31,153,000060,767.1395115260384,475.1077994191314,29.49902824396345,813.6072819080998,259.4716591158966,79.56237935585361
31153000061,31,153,000061,2687.6838091247246,1495.9716832744944,78.5310050938352,2994.77473855284,712.7347639062839,202.79261983367772
31153000062,31,153,000062,1361.421314784631,1221.760474742886,63.83012377551719,1550.923548449021,667.227726131137,138.63344261973094
3115500003P,31,155,00003P,623.6217915138816,199.59717129387113,19.040859088528023,608.6092194866422,125.4054478784704,59.16029334730225
3115500004P,31,155,00004P,919,280,21,900,189,61
3115500004W,31,155,00004W,639.1521522433231,291.0380488714626,19.00273594431476,640.1494431475463,175.02440532419834,66.00883550830997
3115500006P,31,155,00006P,399.5054750971388,101.13776050865418,12.011656658424585,381.5086541858001,92.06570116566584,25.036029671494173
3115500007P,31,155,00007P,259,92,6,259,54,20
3115500008P,31,155,00008P,329.3090269052638,94.44106587026354,7.040189183004062,331.38140083690774,63.2505098238628,12.054334777353258
3115500009P,31,155,00009P,347,112,10,352,61,29
311550000W1,31,155,0000W1,411.3709049346959,208.07528641320778,26.874700997308654,437.2411330278179,115.4941377845254,58.716710335775176
311550000W2,31,155,0000W2,524.329095065304,266.17864617106187,31.152265294826176,555.4757209047664,153.6541768222162,67.33272786647201
311550000W3,31,155,0000W3,460.7062339505933,207.77395920371464,17.03624676535256,478.73571076268996,129.47170452621236,26.16814044994727
311550000W5,31,155,0000W5,553.8335674631932,219.7408218301508,13.920258777752622,571.7301536603851,131.24799951646435,39.77259328931638
3115500010P,31,155,00010P,988,345,26,999,185,82
3115500011P,31,155,00011P,359,96,12,351,59.99999999999999,38
3115500012P,31,155,00012P,436.9990194376266,100.00610422440849,7.000569329575996,423.00329159247093,62.005380809262164,30.996095975073125
3115500014P,31,155,00014P,552,220,11,576,122,43
3115500015P,31,155,00015P,685,273,33,710,147,66
3115500018P,31,155,00018P,622.7419816025712,225.91762898062007,23.982343250146005,637.732663966119,131.94345088145525,43.98779996687616
3115700001P,31,157,00001P,175.00000094250416,32.00000011195491,1.0000000130180131,161.0000008722069,30.000000101540504,14.000000054675656
3115700002P,31,157,00002P,105,18,3,103,14,9
3115700003P,31,157,00003P,449.3572023313905,78.66444629475437,7.017485428809326,417.007493755204,62.54204829308909,37.27976686094921
3115700004P,31,157,00004P,287,81,5,294,54,20
3115700005P,31,157,00005P,555,77,12,539,55,29
3115700006P,31,157,00006P,248.0394938084415,50.000633753787554,3.001510477049713,237.03564416001979,39.99536187132021,15.003963322282804
3115700007P,31,157,00007P,283,59,2,270,41,16
3115700008P,31,157,00008P,408.4817916483909,76.86789267702008,14.19352799236686,384.56861211080184,61.25343737822195,35.379885525265706
3115700009P,31,157,00009P,715.5145112005473,289.4353143002643,16.187286883692146,721.3529460229242,190.77265976358964,59.40942012995075
3115700010P,31,157,00010P,692.7720066173401,299.3470337268306,20.720492793904775,684.9385369473729,219.1742400370188,62.09019367570601
3115700011P,31,157,00011P,429.46705641810576,197.16898260836095,18.970462969462176,423.4316255669095,152.68404547502655,43.285500476622836
3115700012P,31,157,00012P,809.8408736265136,305.2538183590891,23.937581773354708,788.7869495386159,229.1792720648184,75.84654471722345
3115700013P,31,157,00013P,188.6427976686095,37.33555370524563,0.9825145711906744,168.992506244796,30.457951706910908,15.72023313905079
3115700014P,31,157,00014P,293.9610055611132,48.99946565774417,4.998498770534633,277.9648459619506,32.004707485562385,19.99605979667806
3115700015P,31,157,00015P,168,72,6,172,58,17
3115700016P,31,157,00016P,215.99950063044528,42.99990058846828,3.9999907524156537,211.99950987802964,29.999930643117402,9.999976881039133
3115700017P,31,157,00017P,213,83,9,207,69,21
3115700018P,31,157,00018P,235,83,6,235,64,19
3115700019P,31,157,00019P,311,93,11,312,66,28
3115700020P,31,157,00020P,58,9,1,57,6,6
3115700021P,31,157,00021P,687,274,20,707,164,56
3115700022P,31,157,00022P,579,351,22,606,234,53
3115700023P,31,157,00023P,201,238,13,215,177,35
3115700024P,31,157,00024P,105,137,7,100,114,19
