GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREIPIE,G20PREIWES,G20PREIMCH,G20PREILAR,G20PREOWRI,G20GOVRCOX,G20GOVDPET,G20GOVLCOT,G20GOVADUE,G20GOVOWRI,G20ATGRREY,G20ATGDSKO,G20ATGLBAU,G20AUDRDOU,G20AUDCOST,G20AUDUFAB,G20TRERDAM,G20TRELSPE,G20TRECPRO
49035SAN030,49,035,SAN030,295.5273556231003,216.75227963525836,15.518237082066868,2.047112462006079,1.094224924012158,0,2.2826747720364744,0.04711246200607903,0,3.1177811550151975,343.5531914893617,164.6322188449848,10.44756838905775,3.047112462006079,6.306231003039514,314.1162613981763,176.55091185410336,24.848024316109424,371.1550151975684,34.93161094224924,51.190729483282674,375.8016717325228,54.661854103343465,29.743161094224924
49035SAN031,49,035,SAN031,260,337,6,2,2,1,4,0,0,5,308,277,12,5,6,280,308,14,378,88,75,399,71,66
49035SAN032,49,035,SAN032,247.16820891467069,246.47966433887754,3.1317696025490482,1.011979054777186,0.02395810955437241,0,2.0718743286631174,0.011979054777186205,0,8.029947636942966,276.6833082700897,189.94060687390416,13.113801020383269,5.0119790547771865,10.07786385605171,237.31794709938552,233.1741984420593,15.215622985989352,330.09059613251407,59.49114124586463,56.55702604713916,322.00075322168516,63.67681659491102,52.44322502675589
49035SAN033,49,035,SAN033,372.7038689680717,398.63753778294745,11.114429492089613,2.96384786455723,0,0,5.186733762975153,0.7409619661393075,0,6.668657695253767,442.3542937851666,323.80037920287737,11.85539145822892,5.186733762975153,12.596353424368228,380.8544505956041,369.74002110351444,31.861364543990224,531.2697297218836,69.6504248170949,102.25275132722443,537.9383874171373,102.25275132722443,58.535995325005295
49035SAN034,49,035,SAN034,261,295,10,6,1,2,0,0,0,8,294,243,22,8,7,265,272,26,342,60,90,347,111,44
49035SAN035,49,035,SAN035,169,270,9,1,2,1,1,0,0,1,218,208,7,4,6,187,232,20,272,47,75,273,76,47
49035SAN036,49,035,SAN036,256,285,13,0,2,1,1,1,1,5,290,236,14,5,5,251,267,25,344,59,93,339,98,57
49035SAN038,49,035,SAN038,463.2014405736296,450.9064509993252,10.172623107783973,1.0452923687885893,2.9885769600894307,0,5.093461410117364,0.012275012189694779,0,12.091357674705424,563.3902396343391,346.5539460369271,12.257006933954637,4.097269090087554,10.223747856803811,480.3913214091051,412.30667011638985,21.554163143344688,613.8361131264058,97.25337154990095,108.73830024425521,627.0033872950625,115.778083296065,71.95184056918669
49035SAN039,49,035,SAN039,310.3096358149168,495.7426850237817,25.135680531211815,4.004845733257565,0.019382933030259373,0.009691466515129686,4.0436115993180834,1.0096914665151298,2,5.106606131666426,359.88143233930947,421.03520796817725,35.18898359704503,5.0823774653786025,6.053303065833213,326.5373852780223,424.2726488977979,57.31012692848415,437.26424526665704,134.69293985583178,161.72201425537716,438.21094220082387,186.91584358567977,105.56210505787752
49035SAN040,49,035,SAN040,128.71326643238768,196.5123904637508,10.26126095985624,1.3524099491584483,0.10566743048526098,1.1832309518574837,3.4768133190524013,0.09629946078091489,0.17386298215313759,6.537705122130651,157.52619541293487,156.43877622858625,14.355962686148969,5.775079671099492,5.399249797680179,139.97716731859754,168.53760639710842,23.820212566520652,176.54735284147245,51.10216446828792,67.34730925247293,176.3219660259454,70.66420232531632,45.280820653905614
