GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOTH,G16USSDWIE,G16USSRMOR,G16USSLGAR,G16USSOTH
20139000230,20,139,000230,36.696049408156696,86.65996154830707,3.9518711860848463,2.893236651517819,0,31.055380345409798,93.2765614602603,5.96106352552006,0
20139000240,20,139,000240,94.80022028604307,268.4501923393063,13.639043235245767,11.979046523097155,0,99.88355416735163,274.94566825579483,25.103327305605784,0
20139900010,20,139,900010,0,0,0,0,0,0,0,0,0
20139900030,20,139,900030,0.022695207825702546,0.046929073809079846,0.0023079872365121233,0.0011539936182560617,0,0.021925878746865173,0.04846773196675459,0.003461980854768185,0
20139900040,20,139,900040,0,0,0,0,0,0,0,0,0
20141000010,20,141,000010,7.688112464104689,51.02110998905839,1.397838629837216,2.096757944755824,0,7.688112464104689,55.913545193488645,3.4945965745930403,0
20141000020,20,141,000020,7,32,1,0,0,3,38,1,0
20141000030,20,141,000030,3,26,1,1,0,0,28,3,0
20141000040,20,141,000040,0,4,0,0,0,0,4,0,0
20141000050,20,141,000050,1,13,0,0,0,1,13.999999999999998,0,0
20141000060,20,141,000060,0,13.999999999999998,1,0,0,0,13.999999999999998,1,0
20141000070,20,141,000070,0,12,0,0,0,0,12,0,0
20141000080,20,141,000080,0,12,1,0,0,1,12,0,0
20141000090,20,141,000090,1,15,1,0,0,0,16,1,0
20141000100,20,141,000100,0.9999999999999999,19,0,0,0,0.9999999999999999,20,0,0
20141000110,20,141,000110,0,4,0,0,0,0,4,0,0
20141000120,20,141,000120,2,14.000000000000002,0,0,0,2,15,0,0
20141000130,20,141,000130,1,10,1,0,0,0,12,0,0
20141000140,20,141,000140,0,24,0,0,0,0,22,2,0
20141000150,20,141,000150,7.924812030075188,62.46616541353383,0.9323308270676691,1.3984962406015038,1.8646616541353382,5.593984962406015,65.26315789473684,3.7293233082706765,0
20141000160,20,141,000160,36.00476989432444,175.03815915459552,10.000794982387408,7,3,33.001589964774816,183.03974911937033,12.003179929549628,0
20141000170,20,141,000170,50.77276493258739,214.37389638203564,4.701181938202536,5.641418325843043,0.9402363876405072,47.95205576966587,218.13484193259768,11.282836651686086,0
20141000180,20,141,000180,17.921057883310997,103.54603744260557,3.9824036211488933,5.973363843582363,0,20.907095570059575,100.55967763833569,8.96069000041615,0
20141000190,20,141,000190,9.301407289777172,62.04190702076326,1.3156194582611636,0.3852178305745936,0.05976361235949279,5.139258695499745,64.2657313096963,4.753293418348136,0
20141000200,20,141,000200,4.068776641318632,45.20135815308558,2.998758623204297,1.0077871719570444,0,3.0421754926163604,48.216036295074296,3.0059947681063077,0
2014100021A,20,141,00021A,61.931223358681365,301.79864184691445,10.001241376795702,8.992212828042955,0,39.95782450738364,322.7839637049257,14.994005231893693,0
20141000220,20,141,000220,0,21.451923076923077,0,0,0,0.9326923076923077,19.586538461538463,0.9326923076923077,0
20141000230,20,141,000230,2.887323943661972,51.25,0.721830985915493,2.165492957746479,0,3.609154929577465,47.640845070422536,5.052816901408451,0
20141000240,20,141,000240,0,36,1,1,0,1,37,0,0
20141000250,20,141,000250,2,6,1,1,0,0,9,1,0
20141000260,20,141,000260,2.9999999999999996,9.548076923076922,0,0,0,0.0673076923076923,12.413461538461538,0.0673076923076923,0
20141000270,20,141,000270,0,8,0,0,0,0,9,0,0
20141400010,20,141,400010,1.1126760563380282,19.75,0.27816901408450706,0.8345070422535211,0,1.3908450704225352,18.359154929577464,1.9471830985915493,0
20141400020,20,141,400020,9.075187969924812,71.53383458646616,1.0676691729323307,1.6015037593984962,2.1353383458646613,6.406015037593985,74.73684210526315,4.270676691729323,0
20141400030,20,141,400030,3.311887535895311,21.978890010941605,0.6021613701627837,0.9032420552441756,0,3.311887535895311,24.086454806511348,1.5054034254069593,0
20143000010,20,143,000010,104,458.00000000000006,43,4,3,94,473,45,0
20143000020,20,143,000020,10.938547486033519,52.70391061452514,7.955307262569832,1.988826815642458,0,10.938547486033519,59.66480446927374,2.983240223463687,0
20143000030,20,143,000030,9,43,1,0,0,9,40,3,0
20143000040,20,143,000040,2.9983969712249277,40.978091940074016,0.9994656570749758,1.9989313141499516,0,0.9994656570749758,41.97755759714899,2.9983969712249277,0
20143000050,20,143,000050,3,36,0,0,0,2,37,0,0
20143000060,20,143,000060,23.208543364471783,105.90872362890616,0.0434940787764042,0.019770035807456454,0.011862021484473873,18.177132832198822,99.94457552338234,11.066730766703621,0
20143000070,20,143,000070,18,103,7,0,0,15,99,16,0
20143000080,20,143,000080,0,6,0,1,0,1,6,1,0
20143000090,20,143,000090,6.818652849740933,40.9119170984456,0.9740932642487047,3.8963730569948187,0,4.870466321243524,40.9119170984456,6.818652849740933,0
20143000100,20,143,000100,7.448542265633828,42.53658384703268,0.1546697467702854,1.1237357974162283,1,3.4949431896649132,47.45924897364754,1.3093394935405709,0
20143000110,20,143,000110,6.06145251396648,46.29608938547486,4.044692737430167,0.0111731843575419,0,5.06145251396648,49.33519553072625,2.016759776536313,0
20143000120,20,143,000120,2,9,0,0,0,1,9,1,0
20143000130,20,143,000130,22,54,1,0,0,20,53,4,0
20143000140,20,143,000140,8,34,2,0,0,5,35,3,0
20143000150,20,143,000150,52.793059664303286,230.11318443101982,10.957040264148619,4.981298650042592,2.988137978515526,44.8234015107262,239.07786687946867,16.93487226207145,0
2014300016A,20,143,00016A,32,187,14,2,0,24,179,23,0
2014300016B,20,143,00016B,0,0,0,0,0,0,0,0,0
20143000170,20,143,000170,49,279,22,5,2,33,289,28,0
20143000180,20,143,000180,19,176,14,5,0,16,176,20,0
20143000190,20,143,000190,5,17,0,0,0,3,18,1,0
20143000200,20,143,000200,9,111,4,3,0,6,116,6,0
20143000210,20,143,000210,28.551457734366174,161.46341615296734,9.845330253229715,7.876264202583772,0,31.505056810335088,156.54075102635247,19.69066050645943,0
20143000220,20,143,000220,1,27,1,0,1,0,30.999999999999996,0,0
20143000230,20,143,000230,4.181347150259067,22.0880829015544,0.025906735751295335,0.10362694300518134,0,5.129533678756476,20.088082901554404,2.181347150259067,0
