GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSDKAI,G18USSRSTE,G18USSLWAT,G18USSOWRI
51059000708,51,059,000708,2442.688217800473,621.5929489252437,81.24159326060291,3.7796012248674757
51059000709,51,059,000709,1759.8611995104038,465.0019583843329,59.5875152998776,2.082252141982864
51059000710,51,059,000710,1116.3393213572854,323.3353293413174,35.92614770459082,4.3812375249501
51059000711,51,059,000711,979,405,22,5
51059000712,51,059,000712,811.3659893507486,237.78070262073373,31.05707136270808,1.941066960169255
51059000713,51,059,000713,1695.7583735486096,393.0392458178573,39.051683917724375,6.725437560119951
51059000714,51,059,000714,1679.4653360245231,617.2478870470964,40.50600268520728,4.076340974849766
51059000717,51,059,000717,1162.27229799012,350.19973671298305,49.82810324844033,6.598251054028217
51059000718,51,059,000718,1226.9025955902875,428.9028746860173,37.57772816075914,6.077030421434552
51059000720,51,059,000720,1516.0198012855499,543.0646201946953,50.08085560851446,6.884508474926153
51059000721,51,059,000721,2228.582201796532,426.73992061834133,73.71380823062461,6.097973678713181
51059000723,51,059,000723,1121.041666355387,262.7806697611894,29.319237877209908,0.39018352844906373
51059000726,51,059,000726,1887.4112812850206,529.2740630058523,48.932885070352384,2.9958909226746355
51059000727,51,059,000727,1181,583,40,2
51059000729,51,059,000729,1717.0674382372579,517.2962385933674,41.541954150901404,6.923659025150234
51059000730,51,059,000730,1818,650,49,2
51059000731,51,059,000731,1490.4182702604503,434.7589904156235,60.65296449191312,6.95658361725747
51059000732,51,059,000732,1610.0925290956513,818.1927731538112,51.61247757048949,12.046781624811612
51059000733,51,059,000733,2353.2422166591396,651.1999363364754,61.07582355022407,11.158056425216133
51059000734,51,059,000734,1080,299,56,4
51059000735,51,059,000735,624,218,16,0
51059000801,51,059,000801,2274.337652987761,800.4874010079194,75.4802015838733,6.952123830093592
51059000802,51,059,000802,689.9999999999999,207,19,1
51059000803,51,059,000803,1601.9543484008552,1556.1652233468053,51.31449119361841,3.1531541409555253
51059000804,51,059,000804,815,562,13,3
51059000805,51,059,000805,717.9195046711607,479.2597774426397,19.403229855977315,3.880645971195463
51059000806,51,059,000806,1794.3078334388433,831.0030994500119,44.57864142463856,5.267551190783937
51059000807,51,059,000807,939.3696619217081,510.4644128113879,27.826067615658364,1.9190391459074734
51059000811,51,059,000811,1100,328,31,4
51059000812,51,059,000812,1393,624,39,2
51059000815,51,059,000815,1220.5314861460959,926.8534005037784,31.706297229219143,0.3581863979848866
51059000824,51,059,000824,1865.4282519035532,959.0756741751269,69.09684327411168,6.003228109137056
51059000825,51,059,000825,1322.4639177302706,664.2104812023656,27.799541814149833,3.9713631163071192
51059000827,51,059,000827,1296,577,45,2
51059000833,51,059,000833,1520.662347012239,593.5125989920806,49.51979841612671,5.047876169906408
51059000838,51,059,000838,940.3359553661761,568.3529071225074,26.494239911738493,0.9050962745558253
51059000839,51,059,000839,1633,1007,43,8
51059000840,51,059,000840,1441.3452959822573,601.57352716553,37.528904313431894,7.913465581213197
51059000841,51,059,000841,654,546,21,1
51059000842,51,059,000842,1036,621,27,4
