GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCOP,G16PREIMCM,G16PREISTE,G16PREICAS,G16PREIFUE,G16PREOWRI,G16USSRCRA,G16USSDSTU,G16USSCWRI
16043433508,16,043,433508,295.5611773125168,38.35260836126473,11.331144659640618,0.1725211482056584,40.649322196158764,0.04058749717975227,1.9426650580381506,0.9763938235706887,0.04058749717975227,316.2175778663502,40.22011893536756,36.61107260170293
16043433510,16,043,433510,328.3379756781036,49.82072945647264,15.190861043890667,1.6900995823992158,79.33235775592652,2.530856116948336,5.9053309395461175,7.155427750812427e-4,0,377.2986289450999,64.15222985366208,46.41262412344604
16043433511,16,043,433511,277.85773218649473,71.29513502334255,9.555195507483909,3.998746720032352,50.190460712044334,9.119474188125753e-4,0.2596801752322812,1.1298747848993569,7.506946401015702e-4,323.58036057577226,57.30681708257982,23.926645169401734
16043433512,16,043,433512,344.7244782397057,81.28446503947606,16.648625369531242,3.9173236163602922,101.8504140253676,1.9586618081801461,0.9793309040900731,2.937992712270219,1.9586618081801461,426.98827418327187,83.24312684765621,46.02855249223343
16043433513,16,043,433513,257.904602827839,41.13730049148701,3.0782997341290668,2.0127840893212374,67.52687699788987,2.999471765882442,2.0259224338906403,1.0063920446606187,0,293.99682994149106,41.400037994497964,40.367390252396476
16043433514,16,043,433514,140.39552052747536,20.05650293249648,3.646636896817541,0.9116592242043853,18.6890140961899,0.9116592242043853,1.367488836306578,0,0,149.96794238162138,20.51233254459867,13.67488836306578
16043433515,16,043,433515,457.3606469501197,22.871382349173974,11.531984028844287,2.0957256842721126,83.01057260595861,0.6304347826086957,4.192843795359687,0.9434865917756713,0,475.5098767303895,61.00328733896405,56.49739173443739
16045458001,16,045,458001,368,109,22,1,21,6,5,1,0,370,115,40
16045458002,16,045,458002,385.5018252369637,107.19460292995554,28.533396442322925,0.9587129535583537,27.289009700212674,3.439283441571401,4.060109646591951,1.1839707859168895,0,404.56345539195155,117.79812704322164,37.94474677346468
16045458003,16,045,458003,446,123,13,1,19,5,7,1,0,427,146,43
16045458004,16,045,458004,397,110.99999999999999,21,5,21,3,2,3,0,400,113,50
16045458005,16,045,458005,689.8611421231556,119.52626261177,19.818220764496044,0.04207650273224044,32.714575615805636,3.9648949814795413,3.9467649090183294,0.018032786885245903,0,631.5414765292952,124.62497065170301,89.8936713661684
16045458006,16,045,458006,650.4411364764696,128.55583898070145,28.35651849680256,5.333728601089286,31.93106948171042,6.560899485399348,0.4627582279808672,0.11586069207311653,1.1126792728601442,620.869147727648,150.50433034642924,74.55013237494738
16045458007,16,045,458007,495.63556577464794,98.06909816782331,18.55337674570744,2.6501848553871845,22.972017711083797,4.417569832692111,3.533817836668301,0.8833949517957281,0.8833949517957281,483.2656561546538,98.069217182566,51.24077518328979
16045458008,16,045,458008,614.6754617414248,82.95620052770448,26.98575197889182,2.9984168865435357,43.976781002638525,5.996833773087071,0.9994722955145119,3.9978891820580476,0,605.6802110817941,91.9514511873351,75.9598944591029
16045458009,16,045,458009,548.4772917585201,84.52087699863368,24.196594755805272,6.959506610724224,42.30966488010348,5.038433388059997,2.0538276525178025,2.9840780310567068,0,500.79155944150466,114.42695072759538,64.14748810180166
16045458010,16,045,458010,392.3167625399843,68.40458379661327,13.813955289171505,0.017978179709304435,34.151577498211125,4.490789958231574,1.846654886478682,1.7927203473507687,0,391.78895505034967,61.52135328255906,50.28606062436804
16045458011,16,045,458011,475.64708013815806,86.6904512259905,17.717567119941275,2.035793261239208,44.63182228971603,7.084907873605265,7.093235466929367,0.023308866732341782,0.0024968789013732834,475.04334486356646,126.02508896260882,44.938980367460665
16045458012,16,045,458012,427.70701674663565,88.9390759122677,3.9972618387536043,0.9993154596884011,12.991100975949214,0,2.997946379065203,0.9993154596884011,0,384.73645198003436,93.9356532107097,57.96029666192726
16045458013,16,045,458013,113.31356596504294,24.331210157243504,3.30433188777691,1.1178845708948106,4.151565117897611,2.372894633764199,0.10966426674355693,0.1864473168820995,0,107.5899985655521,29.482775275141115,16.0314989304428
16047472601,16,047,472601,245.50626055635396,87.34067618370742,10.773741662960294,3.462637417332897,18.087230041926052,3.847361986015748,3.0786687933670867,0.7696817357401763,0,261.6680651174636,88.49415209463254,28.089603630931233
16047472602,16,047,472602,332.48357634449746,118.28525478512017,14.590775538196215,4.6894765460656584,24.494897599622796,5.210514194439913,4.169334017224289,1.0423507181432432,0,354.3711511864398,119.84754146605873,38.041325614563945
16047472603,16,047,472603,949.1703825574632,161.72478180026235,27.517696539437736,2.840998516212181,92.87450309250463,2.94855926778024,15.648808753062964,4.160264928736383,0,1010.6826824369647,150.10668515688783,87.47796923978346
16047472604,16,047,472604,547.1643203612422,193.7269179654937,16.065317019089868,4.72504755286348,40.63561818722525,1.8900792547724672,2.835063403817974,6.615015850954494,0,577.4042094045607,188.0569179654937,46.30617297063252
16047472605,16,047,472605,604.159058998465,129.0824064195661,20.32489653961369,3.2101022261054957,40.33720619087244,4.972484141574537,4.083806526068168,1.3606989630714117,0,598.9490728613681,128.90851048894567,74.74061919790488
16047472606,16,047,472606,226.97372536326327,58.51176623822216,10.986163794047036,0.10510414823940135,17.840686015410853,4.948051127935175,0.24391820318977292,0.05143578146879602,0,241.43184077073954,62.760302134677126,14.469060604540523
16047472607,16,047,472607,821.4533167498374,177.81370255062438,9.138557976986066,7.898675347266327,57.63132220165309,6.010551991362482,11.854538390744052,1.9796124182159958,0,773.2669053547495,216.32632134958857,108.08291778696251
16049497001,16,049,497001,80.54379658214174,7.954942872310294,3.977471436155147,0,0,0,0,0,0,68.61138227367628,9.943678590387869,7.954942872310294
16049497002,16,049,497002,220.16809834123222,25.441646919431278,3.9140995260663507,2.935574644549763,5.871149289099526,1.9570497630331753,2.935574644549763,0,0,198.6405509478673,28.377221563981042,26.420171800947866
16049497003,16,049,497003,276.0513698630137,57.8013698630137,10.962328767123287,0,5.97945205479452,0,3.9863013698630136,0,0,275.05479452054794,54.81164383561644,20.92808219178082
16049497004,16,049,497004,265.9964079466678,67.99908173072711,8.99987846436094,4.999932480200522,2.999959488120313,0.9999864960401045,0,1.999972992080209,0,256.99652948230687,64.99912224260679,23.999675904962505
16049497005,16,049,497005,120.77596519841482,14.292301303181935,3.0249877316586713,0.00663523872576531,5.004588123233226,0.011223361958991804,1.0091762464664529,2.006635238725765,0,107.81471729977318,21.252489870827343,14.064305271765114
16049497006,16,049,497006,132,20,2,0,3,0,1,0,0,132,10,6
16049497007,16,049,497007,203.2087912087912,27.406593406593405,10.175824175824175,1,4.043956043956044,3.043956043956044,4.087912087912088,0,0,217.12087912087912,20.406593406593405,8.395604395604396
16049497008,16,049,497008,145.00359205333223,33.0009182692729,9.00012153563906,1.000067519799478,4.051187968671938e-5,1.3503959895573128e-5,0,1.000027007919791,0,161.00347051769316,24.000877757393212,9.000324095037493
16049497009,16,049,497009,126.19701492537313,29.122388059701493,2.426865671641791,0.808955223880597,6.471641791044776,0,0,0,0,118.10746268656716,30.740298507462686,14.561194029850746
16049497010,16,049,497010,311,44,18,1,14,5,3,0,0,309,52,29
16049497011,16,049,497011,270,59,20,3,5,4,7,1,1,279,69,19
16049497012,16,049,497012,265.9041134063594,48.95681395735243,17.111397902354348,3.8178901595332935,7.496159691638793,0.9277777777777778,4.759366567448057,0,0,274.80473985712524,50.14126538358292,19.875588286819056
16049497013,16,049,497013,372.0315789473684,85.54736842105262,10.942105263157895,1.9894736842105263,9.947368421052632,0.9947368421052631,0.9947368421052631,0.9947368421052631,1.9894736842105263,378.9947368421053,79.57894736842105,39.78947368421053
16049497014,16,049,497014,436.450974775169,86.30940624767388,24.51971768399826,3.9231548294397216,20.596562854558538,8.827098366239372,0,0,0,463.91305858124707,82.38625141823415,17.654196732478745
16049497015,16,049,497015,176.2390621252,27.642623272621332,1.478437297551557,4.069465096759541,4.396057071640724,8.15814148615915,0.9981549815498155,0,0,152.82125876192637,36.54917293600939,26.297832787816457
16049497016,16,049,497016,13.015172311579104,3.419821890207547,2.285119155696063,0.7076729216838551,0.040525097661124436,0.7481980193449795,0.08105019532224887,0,0,12.226449194573,6.250513576942968,2.487744644001685
16049497017,16,049,497017,587.9750298909761,143.87748373522138,21.5638476671521,1.8949744240093322,10.489523511155806,4.670271880918853,8.406489385653936,0.9340543761837706,0.9340543761837706,556.8825787604936,157.00797634507776,63.999279670048644
16049497018,16,049,497018,153.5503363777245,30.045005292216153,4.257954493000438,0.19578331852071476,0.923262774740107,1.0965995317386876,1.846525549480214,0,0,151.48703915365087,30.806140683376704,8.829038734706836
16049497019,16,049,497019,763.3943638642085,139.3638223594586,23.222739361161533,9.0743653835705,18.183520865561924,7.0678003072674835,4.109155481991423,1.0049700140601319,2.004970014060132,705.6903151020545,147.5090921936731,90.9628462828308
16049497020,16,049,497020,64.70177198984028,28.86694442623643,3.981647507067094,0,0.9954118767667735,0.9954118767667735,1.990823753533547,0,0,71.66965512720769,28.86694442623643,0.9954118767667735
16049497021,16,049,497021,261.84255282090487,42.70923974722566,14.088668978555132,0.999943683699743,9.082560745287937,0.023772823186320444,3.999774734798972,0.999943683699743,0.006389814768480757,255.6051624868432,52.786384868550535,19.323298685923778
16049497022,16,049,497022,319.9424924150559,75.51437833443103,13.910542770609418,1.7736814857248033e-7,12.91693240800975,0.9936103625996678,0,1.7736814857248033e-7,0.9936101852315192,310.0063907401088,79.48881801114821,28.814696968027395
16049497023,16,049,497023,90.16440461831897,6.441082175441177,3.9898362156881966,0.11891289614560056,1.8665727708824091,0.02706104429374871,0.09185185185185185,2.7580313117284736,0,88.04933733617474,10.14963922922128,8.712015756503469
16049497024,16,049,497024,272,15,3,0,2,0,0,0,0,241,24.999999999999996,23
16049497025,16,049,497025,232.73623421622287,28.30241823828604,7.612679752481319,2.0933495633902517,1.5310665729814597,0.09224552771843507,2.1547735723671835,0.005263157894736842,0.010526315789473684,227.19807810371478,32.826052391469375,7.134826316894391
16049497026,16,049,497026,151.75136884021902,9.609507217521154,5.780487804878049,1.9268292682926829,9.868840219014436,0.9634146341463414,3.8536585365853657,0,0,133.44649079143852,7.4479840716774515,39.0059731209557
16049497027,16,049,497027,77.19636394143775,23.639667838304888,1.3250098496993707,0.9663035396123374,0.1793531550435167,0.9663035396123374,0,1.2353332721776125,0,77.98331432600656,18.2005529107179,9.503821054206862
16051513501,16,051,513501,346.8696897621445,64.60323734825042,31.804670694523278,0,109.32855551242378,4.969479796019263,8.945063632834673,0,0,430.35695033526815,72.55440502188124,58.6398615930273
16051513502,16,051,513502,233.7785888077859,46.37712895377129,7.571776155717761,0.9464720194647201,53.948905109489054,1.8929440389294403,4.732360097323601,0.9464720194647201,0,275.42335766423355,48.270072992700726,23.661800486618006
16051513503,16,051,513503,1450.9966272829809,111.69575105962326,66.77034621203165,13.909221902017292,323.60695821035625,10.96045521515252,18.935519498663382,0.9947765097308592,3.974063400576369,1650.2251433345432,155.46558409026633,163.3358182777936
16051513504,16,051,513504,512.3943862627701,70.5375432365877,15.69558573981784,2.626219022479928,144.0211562809264,5.203055328910474,8.655297976167661,0,0,583.1406691735178,88.72354552974966,88.79761960382373
16051513505,16,051,513505,500.63039124344925,57.51931220503094,14.018143885303909,3.193247329805119,71.46627046313804,2.4073397632084115,2.6702117803008854,0.06147329240854421,0,507.50075362046147,63.29378242523645,66.79790793552428
16051513506,16,051,513506,717.1942687084885,62.97569916632176,18.919430812589923,1.0273951004158537,101.11712883580677,3.950472023492777,8.804588186602022,2.9407556317625496,0,734.3240899505312,94.50876051952147,86.9810993515836
16051513507,16,051,513507,596.7446174202283,88.02084631003942,22.491009549829588,2.9348971193840483,95.86496049486577,2.934037219786472,1.95798211091509,0.9777012060611813,0,628.0364362605769,107.58405904328161,68.47908188919791
16051513508,16,051,513508,466.433243487143,36.9810203257725,13.854240695243261,0.12822528933649266,63.596100957647856,1.8986843142268488,5.49868254740804,1.799270262699764,0.025936599423631124,485.62014758846306,46.73472849977923,56.75414811614111
16051513509,16,051,513509,211.46690091463154,30.560253334209673,1.7993960603102188,4.04486116496079,53.638805096498906,1.1546674522520153,1.4147586468376718,2.0989481992379435,0,238.26908258014177,34.90759733340257,28.82521037674176
16051513510,16,051,513510,204.4432826307465,16.613365963558998,4.136284382052396,2.0226947394884607,42.256841940678775,9.045273689712538,4.075678321446335,4.053666747423309e-6,0,217.06429955252574,22.77234305826648,36.772048440093464
16051513511,16,051,513511,508.11389281973896,81.27132459845316,14.249872513710887,3.7433904122073396,74.62550496126617,2.859532593239558,2.989885030657213,0.8656147155147991,0,558.3247226447711,79.5330708044833,52.43750609130996
16051513512,16,051,513512,177.61313140405096,18.752797683154853,0.9878048058955162,3.945409112759581,6.912696937661119,0.0019367036074947356,1.9756096117910324,2.9576043068640647,0,136.21054451516903,16.77718807136382,39.4560278312033
16051513513,16,051,513513,213.5437415881561,17.268506056527592,2.0141318977119784,0.05652759084791386,29.098923283983847,0,3.028263795423957,0.04239569313593539,0,224.95020188425303,31.240242261103635,11.565275908479139
16051513514,16,051,513514,461.9434744105137,78.48805858233176,7.0895965381513655,1.2934924704916413,57.59858497580353,1.2177059969375659,5.22219022830991,0.07248157248157248,0,453.03919109111985,92.23955361750012,63.84155649041046
16051513515,16,051,513515,397.0508504422223,51.00200080424833,6.001352252459364,1.0003554211860073,41.00989062068622,0.0010403662089055348,2.0014911170286935,0,0,389.053468995331,64.0053208219053,37.01002948525555
16051513516,16,051,513516,493,41,9,6,62,0,5,2,0,500,47,70
16051513517,16,051,513517,889.2432399998561,98.03526821122375,35.89672626916084,3.1494543781934725,223.26980892670548,6.298908756386945,14.498181260644909,3,0,1052.3283263371443,125.08144885857807,107.08144885857806
16053532501,16,053,532501,527.2540892312484,94.18293497640651,17.038412922118717,1.0129488733854546,34.08682608271562,4.999818027411738,3.017921938849612,2.99685184011536,0,510.41060257010446,103.15484428170839,71.02281661988582
16053532502,16,053,532502,319.631782012321,70.65336342511785,13.205162940056743,2.016111190517289,28.01605928197263,0.053996210127629965,5.097788224676451,1.0623221160213205,0,323.98872773233245,75.39152634364324,40.10740154528991
16053532503,16,053,532503,315.31305976526096,58.09489975445335,11.610800059518766,2.912585050594393,21.25344318030293,2.0083032621612915,2.882838097909701,2.862663906101709,0,314.053114442787,63.62039603582109,41.28305046627361
16053532504,16,053,532504,944.9845710687551,193.3335974435912,28.01828437823938,2.074740024893706,63.85576006992641,4.998369467684306,11.934402164225984,0.1028075970272502,0,944.916032670737,177.76375321471406,114.85969015971177
16053532505,16,053,532505,459.89026117750444,142.41762926787234,27.69231680208629,7.912090514881797,47.47254308929078,11.868135772322695,4.945056571801123,2.967033943080674,0,522.1979739821986,128.5714708668292,67.25276937649528
16053532506,16,053,532506,592.89952162647,253.17821691961618,46.14736752185427,4.0902901563256355,92.03339218087075,6.671687690423987,3.2213246390842563,1.0902901563256358,0,700.9140408325977,229.96569378399158,78.79645775790883
16053532507,16,053,532507,509.23771580345283,156.38778220451528,18.57104913678619,0.9774236387782205,38.1195219123506,4.887118193891102,2.9322709163346614,0.9774236387782205,0,551.2669322709163,132.92961487383798,54.73572377158034
16053532508,16,053,532508,240.50382836470212,98.29200897559188,15.304977789989467,0.9530750560974492,12.87337546366259,9.437789073590695,2.859225168292348,0.9530750560974492,0,270.2722626734442,94.1078628016669,21.599789348353713
16053532509,16,053,532509,353.0756972111554,127.63745019920319,16.07569721115538,1.00398406374502,41.15537848605578,4.0199203187251,3.0119521912350598,1.00398406374502,0,396.2470119521912,111.5418326693227,36.223107569721115
16053532510,16,053,532510,370,133,24,4,39,3,6,2,0,385,134,47
16055552001,16,055,552001,932.2282543003724,221.0380423833954,31.010448260228316,13.00187532875893,30.005358082168367,8.003482753409438,12.001071616433673,3.0002679041084184,1,952.221556697662,216.04045352037116,81.02089652045663
16055552002,16,055,552002,1026,132,25,0,29,10,7,0,0,1016,135,71
16055552003,16,055,552003,1064.266654346218,221.0542853367021,28.007158505938737,5.000596542161562,27.00835159026186,10.002386168646245,19.000596542161563,1.0005965421615615,1,1078.257109671633,209.05786458967145,71.02445822862401
16055552004,16,055,552004,655.7974070054711,232.40842257680401,17.98901202237348,1.006769863234187,8.187245782028764,10.918838432924838,1.006890543390878,0.022301826182568787,0,657.4122895042572,215.80470806198494,39.30762265052601
16055552005,16,055,552005,1049.8014866919302,307.6028447356982,47.683955141858654,3.9776498514685,44.57871791006074,16.869129561918612,4.988807390852798,1.0015889242316274,1.9744720030052454,1105.4503101518785,288.60614532833165,79.39511487935096
16055552006,16,055,552006,1290.5657781599311,227.22613929492692,54.10146173688736,3.934651762682717,40.33018056749785,6.885640584694755,4.9183147033533965,0,0,1299.4187446259673,222.30782459157354,90.4969905417025
16055552007,16,055,552007,1116.3984998190817,328.1627467750898,62.27974935013433,6.019325522864248,32.387255051182684,18.118015778995566,11.00741182706314,2.9976549193515596,0.024015684161128766,1192.7073315997918,278.1738131543758,87.54439260730402
16055552012,16,055,552012,512.9354936156559,114.97323527836684,17.99673068149019,8.075829066316091e-4,8.999576715105043,3.001204876546067,4.000529724852581,0.9993248483065135,1.0001324312131452,485.94968479684684,130.96162526836443,40.99493110195274
16055552013,16,055,552013,359.35927881199717,86.98568230659947,19.15606544641601,3.0874653539103827,19.865728477926886,4.205464424302863,3.1243470278762215,0.022117116593099596,0,400.1145683908409,79.68966357821343,16.75211069942182
16055552014,16,055,552014,712.2504558433299,189.19828458733758,37.34439791868289,3.0073276152911252,24.212500843442633,3.0879313834935034,3.051293307037877,1.0293104611645012,0,728.7707165289997,187.0004389744772,50.439656917467516
16055552015,16,055,552015,846.7495441566701,297.8017154126624,46.65560208131711,0.9926723847088748,28.787499156557367,11.912068616506497,6.948706692962123,3.970689538835499,0,917.2292834710003,270.9995610255228,59.560343082532484
16055552016,16,055,552016,894.9914970056107,288.37181137710394,38.03891049295274,1.00432338810586,42.03026371674102,12.01585242305482,4.00432338810586,1.00432338810586,0,1021.0909349320453,239.33434201351986,25.037469363584123
16055552017,16,055,552017,555,209,41,3,20,5,3,3,1,602,195,37
16055552018,16,055,552018,1066,253,43,4,38,23,12,1,0,1119,259,70
16055552019,16,055,552019,660.7216702813732,268.6417945527702,33.06625528680263,4.007300512062652,26.051470703264407,12.027258035997518,1.007851190301422,4.007300512062652,2.999449321761229,747.8904998558789,238.5776668376336,32.06376059631077
16055552020,16,055,552020,856,277,50,3,26,21,3,0,0,921,261,45
16055552021,16,055,552021,544.7774582112364,209.16560740369886,34.53814890847271,1.0603296083572533,13.421151042482556,11.219795411065443,3.0599442030178476,1.0603296083572533,0,579.1631121767563,216.63953908677428,30.51874561547587
16055552022,16,055,552022,666.79961050335,250.05462516701584,26.17185445718238,2.9075097298531754,20.3533572061646,10.661792670605001,2.9073444569538105,2.9075097298531754,5.506782387706737e-4,733.6733435196055,224.8602758300437,25.202039157246716
16055552041,16,055,552041,723,217,31,8,25,3,3,1,1,781,172,50
16055552061,16,055,552061,775.7686675631115,286.20357100373695,46.36818902803612,1.0326203503084934,32.94236470960888,10.176410427894005,13.890939239083616,1.044379136326548,0.005931198102016607,861.3048720124343,263.18847575746565,45.5088563757793
16055552067,16,055,552067,261.44859008111297,102.78322434486503,7.983163055911847,4.989476909944904,4.989476909944904,3.9915815279559235,0,0.9978953819889809,0,266.4380669910579,100.78743358088707,14.968430729834713
16055552068,16,055,552068,560.0820653375476,196.40582981576438,13.768828210432108,2.0224407691515776,8.26205524127689,10.004460049621969,8.081840534538157,2.076904432116962,0,559.6907067181179,198.7981616062032,34.521321927338676
16055552070,16,055,552070,404.117077766182,114.80219819925634,19.937681964377894,1.9954997522111768,10.966917460818928,4.993330172367914,2.9980326919407436,0.0027223125856144746,0,395.15297151849825,122.77218710644809,36.89728929144391
16055553008,16,055,553008,1339,322,49,6,45,11,4,3,0,1393,295,80
16055553009,16,055,553009,1278,338,53,7,26,18,14,1,3,1334,297,66
16055553010,16,055,553010,349.51816705457367,63.183530766094215,11.027412096034073,1.00221704276062,7.02837395841016,4.009624327459293,4.000550450457538,7.561564168129306e-4,1.0007047299269942,344.56454972844836,62.1699713770814,28.03788019195935
16055553011,16,055,553011,661.3463528187585,180.07764244475095,42.01215273048276,6,14.006076365241379,8.00202545508046,15.002700606773946,6.751516934865176e-4,6.751516934865176e-4,704.3281237230344,172.08844487184675,49.02768121943295
16055553023,16,055,553023,667.0882454160013,185.09386322339077,56.89893728318925,7.7248884973294425,21.4270098012224,8.710167391663454,0.05244755244755245,0.013111888111888112,0.9590551181102362,684.9281606189087,195.64346952260337,66.64683112163428
16055553024,16,055,553024,503,186,35,3,17,2,4,1,0,535,173,38
16055553025,16,055,553025,875.2167832167833,309.06293706293707,43.50349650349651,3.083916083916084,26.524475524475527,13.125874125874127,8.083916083916083,7.020979020979022,0,945.1398601398602,285.06293706293707,49.75524475524475
16055553026,16,055,553026,434,169,40,5,12,11,4,1,0,482,160,38
16055553027,16,055,553027,392,104,27,1,18,5,3,3,0,439,98,17
16055553028,16,055,553028,1460,363,99,8,60,19,13,5,2,1559,364,76
16055553029,16,055,553029,471,177,38,1,11,14,1,1,1,488,179,47
16055553030,16,055,553030,747,223,54,1,22,8,10,0,0,778,217,62
16055553031,16,055,553031,207.0538614144428,69.39755474190555,10.557298724871114,2.067868779188778,5.2990826276474845,7.189863108332894,4.0540044975298475,0.09535523765566013,0,220.6789078660772,78.28748785561254,8.6120295369539
16055553032,16,055,553032,582.4334267211505,245.54312322419614,40.26897246156956,4.9109447801332555,21.607697033369465,13.750814857768802,3.9290463499277792,6.874983745395188,0,627.6134650152787,237.6870884155739,44.19729249694441
16055553033,16,055,553033,347.0064516129032,123.36645161290322,22.049032258064514,1,10.036129032258064,6.015483870967742,4.015483870967742,0,0,386.0864516129032,102.30709677419354,23.092903225806452
16055553034,16,055,553034,736.9813988458561,215.99454837273393,47.99878852727421,0.9999747609848794,26.99931854659174,9.999747609848795,6.999823326894155,0.9999747609848794,0,781.9802630901756,216.99452313371884,33.9991418734859
16055553035,16,055,553035,389.01214954124066,141.6390000143628,18.95217921466127,2.523901512057296e-5,13.964552421150191,5.984768519183464,5.9846928021381025,2.523901512057296e-5,0,419.93328529692104,118.69838009208762,35.90795490070765
16055553036,16,055,553036,385.2784113619508,95.0809697473235,20.015259683149427,4.001557110525452,13.011211195783252,10.000934266315271,0.0031142210509035742,6.228442101807148e-4,3.114221050903574e-4,426.3014565977275,90.07069281785552,12.0161939494647
16055553063,16,055,553063,774.16661014189,149.5938855851726,25.719343828968114,4.194226625373865,25.018296026656248,6.187946445822549,3.8868185984045645,0.9888807653073476,0.04094488188976378,817.500875964981,149.8556679946684,37.67395228099921
16055553064,16,055,553064,407.9388936708386,78.60485090225326,16.91478021351014,0.9950250333730689,4.9750811654677065,8.954770619248691,2.9849137616611996,1.0266992782284164e-4,0,422.8638438245908,73.6299750766412,16.91483888204033
16055553065,16,055,553065,495.8543952411637,157.50558210788085,25.617095601530895,1.9770022071411189,9.906931578118911,1.051547465621794,7.8544668756920775,0.0028678159318968046,0,542.0810739002923,120.30481891040195,29.568142410530633
