GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOMCM,G16PREGSTE,G16PREIHED,G16PRECCAS,G16PREIKAH,G16USSRBOO,G16USSDELD,G16USSLGIL,G16USSOWRI
05003000018,05,003,000018,235.3548387096774,41.971612903225804,5.883870967741935,0.7845161290322581,1.5690322580645162,1.5690322580645162,0.7845161290322581,1.5690322580645162,223.97935483870967,52.17032258064516,8.237419354838709,0.7845161290322581
05003000019,05,003,000019,26.99705622086027,28.9964594806161,0.999875893265091,8.786389269283029e-6,5.857592846188686e-6,2.928796423094343e-6,2.928796423094343e-6,2.928796423094343e-6,29.99665461269131,24.99695004996289,0.9998876084507834,0
05003000020,05,003,000020,166.00294377913974,49.0035405193839,1.000124106734909,2.9999912136107305,1.999994142407154,0.999997071203577,0.999997071203577,0.999997071203577,159.00334538730868,43.00304995003711,5.000112391549217,0
05003000021,05,003,000021,77.05178420984696,89.47973638465888,4.99059441857057,1.0479000940297096,0,2.994356651142342,0.04978121031559566,0.998118883714114,77.00200299953136,88.53139871126037,2.994356651142342,0
05003000022,05,003,000022,22.948215790153046,12.520263615341117,0.00940558142943034,0.9520999059702904,0,0.005643348857658205,0.9502187896844043,0.0018811162858860682,21.99799700046864,13.468601288739634,0.005643348857658205,0
05003000023,05,003,000023,12.209070796460177,4.382743362831858,0,0,0,0,0.31305309734513276,0.6261061946902655,10.017699115044248,4.382743362831858,0.9391592920353983,0.6261061946902655
05003000024,05,003,000024,17.731194690265486,6.36504424778761,0,0,0,0,0.45464601769911506,0.9092920353982301,14.548672566371682,6.36504424778761,1.363938053097345,0.9092920353982301
05003000025,05,003,000025,26.65246799739853,83.90591776958797,1.9742568886961875,0,0,1.9742568886961875,0,0,28.626724886094717,68.11186266001847,3.948513777392375,0
05003000026,05,003,000026,9.407266515875804,4.346294619792562,0.02574311130381248,0,0,0.02574311130381248,0.2323008849557522,0.4646017699115044,7.806903432489352,4.140349729362062,0.7483888774748816,0.4646017699115044
05003000027,05,003,000027,21.48447183354712,71.92627526883165,2.802322413071363,1.8682149420475753,0.9341074710237877,0,0,0,22.418579304570905,60.7169856165462,5.604644826142726,0
05003000028,05,003,000028,4.515528166452883,9.073724731168348,0.1976775869286369,0.1317850579524246,0.0658925289762123,0,0,0,5.581420695429095,6.2830143834538,0.3953551738572738,0
05003000029,05,003,000029,49.995756568362246,146.86760261555037,4.9949402115829535,1.9993394508841436,1.9993394508841436,0.9989880423165907,1.9979760846331813,0.9989880423165907,54.98251658243942,113.9037239516048,6.997006394969021,0
05003000030,05,003,000030,34.004243431637754,12.132397384449632,0.0050597884170468874,1.0006605491158564,1.0006605491158564,0.0010119576834093777,0.0020239153668187553,0.0010119576834093777,28.017483417560573,14.096276048395199,3.002993605030979,0
050050001-1,05,005,0001-1,561.847191011236,110.29550561797754,13.197752808988763,2.8280898876404494,3.7707865168539327,0,0.9426966292134832,0,531.6808988764045,115.95168539325843,25.452808988764044,0
050050001-2,05,005,0001-2,769.2661862238111,218.21122225101027,22.035519713256754,1.0321439558995487,8.981931576885776,0,4.014737295372209,1.0093762502543515,727.2708185619193,218.17707069254246,47.019481207518375,0
050050001-3,05,005,0001-3,158.7338137761888,56.78877774898974,6.964480286743245,2.967856044100451,0.018068423114223624,0,1.985262704627791,0.9906237497456485,151.72918143808062,53.822929307457535,9.980518792481627,0
050050002-1,05,005,0002-1,567.609377397031,121.15671559429248,9.016662889085962,3.0094004502081417,7.0014215633061765,0.9999283551975856,1.0018514321206626,1.9998567103951712,544.5841021505635,119.15493580697424,41.03552410156255,0
050050002-2,05,005,0002-2,556,120,16,2,7,0,2,0,541,109,37,1
050050002-3,05,005,0002-3,331.04068053675275,72.00869245498221,8.00064480322173,2.000215585348634,2.0005021645582914,7.164480241439077e-5,1.0000716448024145,1.0001439405462194,313.039030753473,74.00855046726016,23.002939389723164,0
050050003-1,05,005,0003-1,336.2260148718855,85.54863100290578,8.952763709606419,4.973757616448011,0.9947515232896021,0,0.9947515232896021,0,322.29949354583107,84.55387947961619,19.895030465792043,0
050050003-2,05,005,0003-2,230.1241245029261,53.286012256671924,5.029933884716674,1.0166274795394035,4.003327802801314,1.0000009612055971,0.0033258803901195797,0,218.0775616968616,56.2826863762818,6.066516646596795,1
050050003-3,05,005,0003-3,720.46963978941,211.15771485465262,16.01752387273918,10.007009549095672,5.003504774547836,1,5,1,673.4521159166709,224.15771485465262,52.01752387273918,1
050050003-4,05,005,0003-4,166.00074606516796,37.00014921303359,2.000028299023612,3.0000025726385102,1.000012863192551,1.0000051452770204,2.572638510177123e-6,0,154.0007074755903,50.00014664039508,5.000046307493183,0
050050004-1,05,005,0004-1,1015.6815890525772,314.9086489629812,33.252634059875476,14.64356781826615,8.765182112257774,4.869545617920986,10.730465841677765,3.895636494336789,985.2109585054417,322.71738743390637,66.48780263749936,0.9913746058357935
050050004-2,05,005,0004-2,242.32974609592216,82.31599004214769,8.80953848097668,2.3969680075534043,0.3347886501682879,0.1804397632920454,1.2939675196664313,0.12102529940088842,226.09257640479544,83.5066922419602,16.545461907910052,0.9830733742953718
050050005-1,05,005,0005-1,641.002853317194,228.0010267166472,44.000083569959656,7,9.000035815696995,0,4.000047754262661,4,612.002638423012,228.0010983480412,70.00010744709098,1
050050005-2,05,005,0005-2,223,100,12,1,5,0,2,2,209,93,21,2
050050005-3,05,005,0005-3,22.999999999999996,10,1,0,1,0,0,1,19,10.999999999999998,4,0
050050005-4,05,005,0005-4,130,49,9,3,1,1,1,1,130,42,14,0
050050006-1,05,005,0006-1,709.0554667366571,222.5403371473791,26.383630684149573,16.08259625318773,4.172911177486942,1.065933814396727,6.0155716768296434,6.050119968606982,684.4721200722353,226.76702780949142,46.651958910056294,2.000084859300126
050050006-2,05,005,0006-2,432.7267119129967,98.85071913529815,11.74457726817091,1.9943285182045585,4.871961605825227,1.9468869808353213,0.9908387207863809,1.962700826625067,418.07287386562564,104.69454284696208,18.610867392200696,0.006325538315898281
050050006-3,05,005,0006-3,218,39,11,2,2,0,3,1,215,38,18,0
050050007-1,05,005,0007-1,884.0271420540813,251.26916204665707,31.209908454839308,10.728380760128221,11.571163536853144,5.7542272288676175,5.7821235455979885,1.9178803848840777,869.856744752002,254.1785675344366,48.66376183904707,0.025552019868834645
050050007-2,05,005,0007-2,215.174005428641,77.39455103806135,6.312888176218402,0.019939580667011396,2.694129457998166,0,3.5788795568862133,0,199.01919847098551,82.76287037339067,8.102327954661508,0
050050007-3,05,005,0007-3,150.0095697000179,50.944553766853026,5.39733302876338,1.8581563665741812,1.252023401937111,0.004422557832840784,0.42862804360765366,0.00304058440612373,143.49105042734007,51.57680768058429,5.613305054378248,0
050050008-1,05,005,0008-1,879.1732478138696,211.64358193766296,19.48643963891586,11.691714483806898,6.820209083757766,1.956953780982889,0.9827064488084055,1.9486439638915862,843.1240361897255,222.35258997266143,39.955078108195224,0.9743070519915311
050050008-2,05,005,0008-2,117,27,3,2,0,0,0,0,113.00000000000001,28,6,1
050050008-3,05,005,0008-3,130,42,2,0,1,0,1,1,122,43,5,0
050050008-4,05,005,0008-4,213.24509685946808,71.02948757971595,9.997338375369996,1.0062228595671003,2.001341725804999,0.0012493671539997617,1.9974321668362651,0.9996531087836323,218.21319498773354,70.0379553574333,5.018438022338831,6.246835769998808e-4
050050008-5,05,005,0008-5,57.48746911053835,29.831925496956035,0.37315733630889664,0.22389440178533798,0.1306050677081138,1.028976056631063,1.0103181898156182,0.037315733630889664,56.79712803836689,29.045501708925755,1.7566328624334115,0.018657866815444832
050050009-1,05,005,0009-1,709.6174621286266,195.1123012749877,16.014947053712678,8.347221401163734,3.382143589957638,1.191364832086511,5.189020535224975,0.06398363543396503,665.1953639460658,207.20124383755402,40.576733991449146,0
050050009-2,05,005,0009-2,583.9591867341143,179.21127181890188,14.969059313394288,5.99078138046654,4.0016103357022565,2.9874071344013213,1.0026137872440335,1.0083637852425409,557.0353673537882,188.17906438398458,28.943731184146415,0.9981466715771514
050050009-3,05,005,0009-3,96.9206504492131,13.299553005849603,1.1082960838208002,1.0398684347292158,1.0246622904866414,0.02280921636386156,0.007603072121287186,1.0018530741227798,87.7671174839249,16.350730660945665,8.174489107529268,1.0018530741227798
050050009-4,05,005,0009-4,160.03442392892723,41.06506441166712,6.816624629573149,2.9171210857011536,1.958248881320937,0.9823824581708424,0.9723734409336491,0.9723734409336491,153.24436497898736,43.93887636874025,10.73643596253485,2.543000688688067e-7
050050010-1,05,005,0010-1,301.5681226241428,115.6156337207828,12.63078842727251,3.089421553646747,3.083149253323437,1.9551307253061436,2.9295599377975607,1.28160784354317,295.06955628515095,111.28851042585606,28.69496837435943,0
050050010-2,05,005,0010-2,551.4090924639097,135.09798024416446,17.02228797655282,11.997766967615034,7.99747247749445,3.000999993277117,4.99958898696405,1.9985889936869334,533.403092504247,140.11003524211537,44.00947239681985,0.9992944968434667
050050010-3,05,005,0010-3,289.037762128033,67.91077278956894,11.648170522556649,2.1281007195270334,1.3747732970385267,1.0201141240903147,1.0220293136175271,0.04249065502945801,281.1554930786544,72.94559412110576,14.962527932651225,7.055031565333164e-4
050050011-1,05,005,0011-1,215.82860149002545,80.80777826315047,4.175034330922159,0.6731303345246507,4.475695052985066,2.949723215253123,0.38564284934857024,0.14374374258804024,216.16873369422632,70.20063914521702,15.742113452932863,0
050050011-2,05,005,0011-2,445.52050821762873,126.42868022786382,13.952652930018857,4.177789904506367,6.027695130575501,0.0019120458891013384,3.9624788997216784,0,428.00540566323195,119.56956949469225,36.644914553504044,1.9613848202396804
050050011-3,05,005,0011-3,203.10616334186608,61.318409082622935,5.123439249586835,2.489300038663268,4.341952294119179,0.144839172260299,0.8297666795544227,0.8297666795544227,193.39036180764685,68.15867278548478,13.025856882357537,0
050050011-4,05,005,0011-4,183.6453890769007,58.87573430245562,3.7688085626135637,1.8325902939190848,0.14752134949151752,0.8968782263715406,1.8176649207847564,0.007462686567164179,164.04002728401883,61.3909049319845,17.373839467949136,0.02796271637816245
050050011-5,05,005,0011-5,10.05223880597015,3.3134328358208958,0.026865671641791045,0.013432835820895522,0.02238805970149254,0,0.004477611940298508,0.004477611940298508,10.998507462686568,2.3537313432835822,0.06716417910447761,0
050050011-6,05,005,0011-6,47.75367869399664,8.952180634737307,6.534627106653279e-4,0.994722903310915,0,4.3543575804290576e-4,3.2611320813072544e-4,3.267313553326639e-4,46.75830170982786,6.964585275550358,1.9897725379771627,0
050050011-7,05,005,0011-7,3.2637362637362637,0.049450549450549455,0,0.005494505494505495,0,0,0,0,3.258241758241758,0.038461538461538464,0.01098901098901099,0
050050011-8,05,005,0011-8,41.308534793382144,15.762017832642309,1.1999629895381443,0.09587693715331388,1.1118098853273972,0.0140485312899106,0.03195897905110463,0.03195897905110463,40.00110911727683,13.977036288479576,1.417351144548533,0
050050011-9,05,005,0011-9,193.99991937437198,79.99996675231834,2.999998753211938,3.999998337615917,0,0.9999995844039793,0.9999995844039793,1.9999991688079586,189.99992103675606,76.9999679991064,10.999995428443773,0
05007000001,05,007,000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05007000002,05,007,000002,293.98798585556,67.29956490996165,12.648400890248805,10.56365365923165,2.1127307318463298,1.122712583026003,1.0231917573717457,0.0663472171028382,282.79403363385137,73.87516247308281,19.545354323439675,0.0663472171028382
05007000003,05,007,000003,472.91908283792264,425.92456124012654,40.99277630410769,17.99679753623912,17.996818092499353,3.9992792052708115,2.999469682083226,0.9998506357080544,504.9132342550482,386.9315889887361,67.98807538976754,0.9998198013177029
05007000004,05,007,000004,700,202,34,12,10,6,5,0,647,248,50,0
05007000005,05,007,000005,779.6968889674928,376.4842107555964,39.693374853883256,15.891031651767081,11.879793928849063,1.9949300253544955,0.012826603325415676,1.9778278875872746,804.6313765172031,369.49126683075116,45.584103172227024,1.9778278875872746
05007000006,05,007,000006,292.89987096774195,71.16129032258064,11.385806451612904,2.846451612903226,2.5618064516129033,1.7078709677419355,0.8539354838709677,0.5692903225806452,275.8211612903226,85.96283870967741,18.50193548387097,0
05007000007,05,007,000007,358.1725324028869,96.92642846518238,15.070334854011318,20.45537662371797,2.8705811473310834,0.7208878289858188,1.7961668271121907,1.073549642311413,362.88683766224153,104.07477930151701,21.890234858429775,0.35784988077047103
05007000008,05,007,000008,619,237,43,70,14,1,3,1,684,236,47,0
05007000009,05,007,000009,323.57846952010374,145.95979247730222,19.324254215304798,27.547341115434502,3.700389105058366,2.4669260700389106,3.2892347600518805,0,353.1815823605707,141.84824902723736,29.19195849546044,0
05007000010,05,007,000010,555.1744124407567,172.88144963888487,26.199573503143743,32.166311252619785,7.049893375785936,1.0249466878929678,2.024946687892968,0.03326225052395717,549.2991458802214,193.9147118894088,41.25778244156067,0
05007000011,05,007,000011,759.3982387540805,238.04918630553306,46.130621281316564,58.092970127343506,16.528617793103642,2.7687501764998714,3.7679426710547714,3.025538572296562,790.2282620440131,254.06422730704332,56.9208725028875,0.9991924945548998
05007000012,05,007,000012,664.5323611981166,239.41414647511743,35.929243196964386,7.79350396931271,11.732333285280665,6.790095604182233,1.9694146579839775,0.9847073289919888,665.2272024669621,232.95131900335875,58.381150884326,1.932012585707
05007000013,05,007,000013,665.3566021742917,257.4007628453675,25.688754852586058,7.498842515528994,15.595487447695183,3.4881312271226315,4.053515490922524,2.5903525461829284,630.3901226528862,288.85861398838773,53.33026661624157,0.4754861606509886
05007000014,05,007,000014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05007000015,05,007,000015,321.02526440683437,60.00657206204355,9.000510323153764,13.000429876767296,3.000074579547411,1.0000745795474109,2.00019440444695,1.0000745795474109,304.02308657940483,88.00834516942233,17.001287940941562,0
05007000016,05,007,000016,338.1964869030408,51.610083576009295,14.8791269846196,12.894221982132494,0.007660534033687835,1.9836282468148239,2.9735272367138137,0.005107022689125223,339.20553722802396,64.48387746738528,15.87796326422456,0
05007000017,05,007,000017,310.4605544028154,53.0334087609171,12.58861803875984,9.782690323604069,2.093373480329669,2.075713089128422,1.1032052324809922,1.9999882663218869,304.2144111894851,66.01711323065392,16.844355815491706,0
05007000018,05,007,000018,472.1943301685742,185.87474180977867,20.19252069799824,18.121492934100985,4.659812468768824,1.0355138819486276,1.5532708229229415,1.5532708229229415,520.3457256791854,157.3981100561914,18.639249875075297,0.5177569409743138
05007000019,05,007,000019,374.358087992709,100.14912348406918,7.0302672158351935,6.022091561555148,1.0051798360439204,1.0014350632487645,3.0024328033487158,1.0014350632487645,340.38344234359505,127.15004798655475,19.02764067900604,3.744772795155869e-4
05007000020,05,007,000020,459.1016346536142,186.97465984420992,36.94439061981979,27.032480941331553,6.307578886310696,1.8021653960887702,3.153789443155348,1.8021653960887702,487.0351982929902,190.12844928736527,34.69168387470883,0.45054134902219256
05007000021,05,007,000021,869.163398368775,323.71424740107227,45.843925209978444,15.905035276931297,12.162674035300403,0.9355903104077233,2.8067709312231703,2.8067709312231703,863.5498565063286,332.1345601947418,53.32864769324023,0.9355903104077233
05007000022,05,007,000022,191.54147465437788,88.95391705069125,16.986175115207374,13.18663594470046,3.7995391705069124,1.3410138248847927,1.1175115207373272,1.1175115207373272,204.05760368663596,89.1774193548387,18.1036866359447,1.1175115207373272
05007000023,05,007,000023,518.3268197361994,154.9858329262335,20.271128480703467,10.999511480214949,9.454323400097703,2.363458720078163,3.2725940400586224,1.1817293600390815,514.8724963361016,159.71275036638983,37.08891060087933,0.18172936003908158
05007000024,05,007,000024,1036.7496915652146,370.1494505827883,43.88796617648273,16.56149667037084,3.312299334074168,3.312299334074168,0.828074833518542,1.656149667037084,1004.4547730579915,410.72511742519686,43.059891342964185,1.656149667037084
05007000025,05,007,000025,758.0263268850954,291.56836558791883,32.91315009032578,10.070027603192315,4.559584416583749,3.6504490966032894,2.7308829141117408,1.8252245483016447,753.3450490725489,299.0118189021103,41.09189101597955,1.8252245483016447
05007000026,05,007,000026,604.2343434343434,264.0060606060606,48.505050505050505,12.472727272727273,9.701010101010102,2.0787878787878786,0.692929292929293,0.692929292929293,586.2181818181818,289.64444444444445,51.96969696969697,0.692929292929293
05007000027,05,007,000027,544.8505612690793,267.0065581248806,27.06744528303109,9.93765964465373,9.915083964817915,1.802649251124597,2.705513127584792,2.705513127584792,549.3576974805235,263.41152129528405,38.78825700076939,0.001026167265264238
05007000028,05,007,000028,698,345,47,15,15,4,1,1,703,353,61,0
05007000029,05,007,000029,722.1157223314461,333.39294002867746,32.64017945571997,14.979267986223004,9.71697290425579,4.397869887211932,4.404181879998227,0.018935978358881875,715.1308888527547,339.50703631982736,47.632071427515555,0
05007000030,05,007,000030,814.9407499200402,392.77600095866734,45.955462584143525,30.15325917463396,6.981080092666633,1.1723175397441152,3.361332162343214,3.2216628607591233,817.7165233173216,399.85586054502846,58.365660409520345,1.0689512325520334
05007000031,05,007,000031,625.580481262199,235.5831035607925,23.28057129799475,22.24480602491891,6.240127494108135,1.7676188830733857,0.9218664803180171,1.7676188830733857,661.9397610926525,215.07806388930786,32.27421316610265,0.01008802732254257
05007000032,05,007,000032,510,378,34,33,21,3,5,4,577,355,48,0
05007000033,05,007,000033,833,220,46,36,14,5,12,2,830,257,64,2
05007000034,05,007,000034,866,427,70,35,7,3,10,1,964,385,56,1
05007000035,05,007,000035,528,226,25,15,8,3,3,2,528,223,48,1
05007000036,05,007,000036,303.67835277086317,197.1082638875207,29.240815988290613,19.442015160839727,6.042355583916874,1.7363146297309449,2.9808639666340038,0.8890430289313664,344.360674385603,182.49653576117836,28.052089695500054,0.47188326561775695
05007000037,05,007,000037,392,363,57,19,21,3,4,6,449,342,65,1
05007000038,05,007,000038,530.372454700437,295.7747688129681,39.1740768200263,16.729967696673757,7.907667706539562,1.9621407688927344,4.872962605792384,2.9415516853662727,550.8040867812423,290.29609295772326,40.165158621297614,0.009529481834425254
05007000039,05,007,000039,447.99161741362917,325.55988418197876,41.74582844891133,27.818842630734714,8.060592654460056,0.06599199206240985,4.024151309510625,3.017304767566541,529.6505788075195,278.943627622608,43.42440548604404,0
05007000040,05,007,000040,534.5447470817121,336.26459143968873,39.42412451361868,24.929961089494164,7.536964980544747,1.7392996108949417,4.058365758754864,0.5797665369649805,605.8560311284047,299.15953307392994,33.04669260700389,0.5797665369649805
05007000041,05,007,000041,702.0446906393395,303.4973409920482,43.07944825394636,34.18361390940917,17.398774963347265,3.151821710728568,3.1524241205212644,2.255710861264223,754.6516050849297,274.64588562470874,54.76206600972823,2.024167083360689
05007000042,05,007,000042,736.0781824247357,354.80289168251244,55.141906436909174,24.067218838535922,17.007468759837323,3.009335949796656,10.011203139755986,5.005601569877993,780.1864794423768,349.81782920218706,63.10642982768188,0.0037343799186624394
05007000043,05,007,000043,919.7127914833711,377.79167539952147,47.10139133155497,26.392100367106416,4.063040623910706,1.5652940705759555,2.4160344910779408,0.7690283582451761,1055.1017847763044,288.51714624721325,36.41670637837931,0.027237354085603113
05007000044,05,007,000044,219.31375579598145,207.67233384853168,24.077279752704793,7.893353941267388,14.446676970633694,2.078825347758887,2.078825347758887,1.052550231839258,217.7063369397218,215.91035548686244,34.39258114374034,1.052550231839258
05007000045,05,007,000045,379.98131848903586,145.1043040709868,13.278695224387443,2.6853586497302375,3.4738347680016552,0.9608258930993641,1.0593854078832912,1.527413727063019,361.15955619036,154.24453468280072,23.05930393020903,0.6651473487475823
05007000046,05,007,000046,317.1616845192791,292.06773583877975,24.00951085407524,8.007887049720932,11.003943524860466,2.0006959161518467,3.0006959161518467,3.0004639441012313,326.1739790379617,264.06100864931193,41.01229451868263,1.0004639441012313
05007000047,05,007,000047,664.658473644747,548.7473475412972,60.422271105099064,26.746152487571248,19.81031786254853,4.95241309077701,5.943246608637398,4.952594590624416,736.9686899659,512.0978208709512,62.40363564107416,0.9905310181147103
05007000048,05,007,000048,878.350139579568,339.3446181664099,59.9771883270864,28.410247102304083,3.1566941224782314,3.94586765309779,4.735041183717348,2.367520591858674,924.1222043555024,345.6580064113664,44.982891245314804,1.5783470612391157
05007000049,05,007,000049,659.8299159658435,422.5857981782377,49.834550997248726,15.946945225871879,10.963065357846919,2.990491293238086,4.983226378332519,2.9901645483918653,690.722129271289,401.6587306500724,49.834877742094946,4.9830630059094085
05007000050,05,007,000050,287.91957888220304,246.60518451295724,20.611134894764415,5.706823129712544,13.517402852567328,3.1578073666304936,0.9971260990441162,2.9913782971323486,308.5861901334668,220.17627377548152,38.1170421435082,1.1080788120428797
05007000051,05,007,000051,428.94020250116614,190.40750637119183,15.524092266903693,1.8497713654278278,8.921317605171136,3.9258841734636056,2.236755587272395,1.226040023611765,400.33795896692646,206.00626237347495,31.31125164169549,0.9591859287500973
05007000052,05,007,000052,497.0181946174257,335.99444278984134,38.03710673092544,22.188312259706503,12.679035576975144,5.705566009638815,4.437662451941301,3.803710673092543,531.2515906752585,312.5382269724373,52.617997644446845,0.6339517788487572
05007000053,05,007,000053,733.319519904878,356.52169932142147,52.30751406013976,24.109160545859517,9.120494367590835,5.005238147568778,2.987221446081234,1.0221961371160502,795.3850563798711,336.5144750733435,45.41733830997246,1.022220161819375
05007000054,05,007,000054,505,432,42,20,14,2,3,4,551,413,46,1
05007000055,05,007,000055,584,370,44,22,26,5,7,2,628,366,58,0
05007000056,05,007,000056,538,352,55,16,9,5,2,1,582,317,61,0
05007000057,05,007,000057,441.2019912843378,160.5898670947781,23.32545453059412,4.487691300896281,6.259529133098463,1.7933694029780305,3.58706386030194,0.9045785187414511,404.5612440407872,184.74316203648453,35.853723659173646,0.8954290470449653
05007000058,05,007,000058,341.6102852109414,86.1226604368225,18.434281832630905,9.217140916315453,2.5923208827137207,1.1521426145394316,3.1683921899834364,0.5760713072697158,334.69742952370484,98.79622919675624,25.923208827137206,0.2880356536348579
05007000059,05,007,000059,506,351,51,36,15,5,0,1,566,338,46,0
05007000060,05,007,000060,541,203,43,13,8,3,3,3,551,212,42,0
05007000061,05,007,000061,254.4161671023202,112.5909493908964,18.356536258572984,9.986922037385215,4.309649142619135,0.7598888677782728,2.2796666033348183,0.7598888677782728,277.81061239368,100.99711568830564,20.375241597595668,0.7598888677782728
05007000062,05,007,000062,240.57997224149312,121.66945843864504,16.277773351201944,15.725984424042556,4.138416953695409,0.27589446357969394,1.9312612450578577,1.1035778543187758,267.34173520872343,112.01315221335575,18.2090345962598,0.27589446357969394
05007000063,05,007,000063,1035,436,65,35,12,6,3,0,1060,440,64,0
05007000064,05,007,000064,485.7509627727856,289.7946084724005,36.43132220795892,22.0795892169448,9.38382541720154,0.55198973042362,4.41591784338896,0.55198973042362,567.997432605905,242.8754813863928,40.29525032092426,0.55198973042362
05007000065,05,007,000065,653.2734595700624,250.54521886920008,23.507946461801488,12.372603400948151,5.567671530426668,3.7117810202844455,2.4745206801896305,1.8558905101422227,633.4772941285454,279.0022066913808,32.7873990125126,0
05007000066,05,007,000066,585.6315521230254,278.9351990607627,32.93642895052056,21.325206077975132,5.742734378979637,0.9326698084438797,2.798009425331639,0.974592635904295,579.1254771740844,270.0065379524764,55.895853118137545,0.9326698084438797
05007000067,05,007,000067,470.7647143659318,322.612875844546,25.05911349226158,9.007550518597665,13.017105514995949,4.003501143874504,4.004549856356071,1.0089526385293133,478.7527405117857,314.6227971483305,46.0800748342166,0.0029747125093720485
05007000068,05,007,000068,321.3819342666595,196.43719059126383,26.057994670269693,25.723917815522647,3.006691692723426,1.6703842737352368,1.3363074189881894,1.002230564241142,376.50461529992236,173.7199644684646,18.374227011087605,0
05007000069,05,007,000069,373.81210855949894,284.45789839944325,34.430062630480165,22.953375086986778,14.755741127348642,3.2790535838552537,0.8197633959638134,3.2790535838552537,386.92832289492,289.3764787752262,47.54627696590118,1.6395267919276268
05007000070,05,007,000070,613.0728195458202,182.04986778879697,29.01566016171057,23.399725936863362,5.615934224847207,2.8079671124236034,1.871978074949069,0,641.6204851887934,181.5818732700597,28.079671124236036,0.9359890374745345
05007000071,05,007,000071,720.6553884711778,343.04010025062655,52.879699248120296,39.32080200501253,3.389724310776942,0.6779448621553884,2.0338345864661656,2.0338345864661656,827.7706766917292,290.8383458646616,30.50751879699248,0.6779448621553884
05007000072,05,007,000072,95.1098430813124,42.41940085592011,7.703281027104136,6.573466476462197,1.5406562054208273,0.30813124108416545,0.5135520684736091,0.20542082738944364,102.0941512125535,41.59771754636234,8.216833095577746,0.10271041369472182
05007000073,05,007,000073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
05007000074,05,007,000074,610,308,39,35,4,2,3,4,699,259,42,1
05007000075,05,007,000075,293,257,41,15,10,2,0,2,321,250,32,0
05007000076,05,007,000076,601.913030579644,246.2437471474213,36.0424691921497,9.658831583751711,4.116818804198996,4.321428571428571,1.1182793245093565,3.3548379735280696,581.7310816978548,264.39374714742127,42.69922409858512,0
05007000077,05,007,000077,547,189,37,33,2,2,2,0,594,179,31,0
05007000078,05,007,000078,637.7499223935313,256.7531375186625,31.793544620023948,27.546430841549764,13.808725923516977,2.697711717837662,0.7391905275761652,0.12443642921550946,632.9737098848468,278.4478780174134,42.422933081050715,1
05007000079,05,007,000079,442,252,30,25,8,1,3,1,507,223,29,0
05007000080,05,007,000080,288,159,24,15,8,0,0,1,312,158,20,2
05007000081,05,007,000081,679,247,56,29,7,3,8,2,706,262,42,1
05007000082,05,007,000082,413,169,23,23,8,2,1,1,420,184,32,0
05007000083,05,007,000083,307.38172889684876,219.5583777834634,20.95784515205787,11.97591151546164,7.983941010307761,0.9979926262884701,2.99397787886541,0,318.3596477860219,208.58045889429025,24.94981565721175,0
05007000084,05,007,000084,561.8355076964649,270.5366572896947,44.04085098195552,22.020428425569573,6.920705502927978,1.2583106811680347,3.14577500394588,1.8874646316822465,626.6384694724729,241.5955327827814,33.97437263741247,0.6291551861318168
05007000085,05,007,000085,369.93456560582587,78.10911212940442,17.68966812990999,14.75895455036213,4.413828297076735,2.2092068753243237,2.213381384136427,2.9360921544903555,380.96402454471115,81.09947289845213,22.835637683583165,8.075054451001761e-4
05007000086,05,007,000086,653.915293636934,141.23201843344586,26.662106498117993,12.837468218875456,4.942946025341069,2.9629293258023766,2.9700250493080382,2.960091036400112,632.206067177065,161.9767811481659,43.436901800852716,0
05007000087,05,007,000087,358.43395417569616,117.57125953855778,15.198095128155481,3.8697704046944965,4.604247715593984,0.5264108913128217,0.8205231609628391,2.4411925233644407,350.50840678943325,119.75726022173906,26.932660563880848,0.003804441908276753
05007000088,05,007,000088,555.3634482758621,256.0331034482759,37.128965517241376,8.738620689655173,9.564827586206897,1.043448275862069,4.130344827586207,1.130344827586207,564.1027586206897,256.42413793103447,27.47655172413793,0.043448275862068966
05007000089,05,007,000089,335,207,24,13,9,1,2,1,340,199,37,1
05007000090,05,007,000090,280.56741926860514,229.80686644040355,37.839684835568455,12.920867992633132,10.152110565640317,2.768757426992814,2.768757426992814,3.691676569323752,292.5653681189073,222.42351330175606,37.839684835568455,0.922919142330938
05007000091,05,007,000091,486.62789878827783,153.2293897706514,26.01284270913915,7.335700818513148,2.8279753907382976,4.216180464860689,1.3194159400673726,2.1141735172222926,466.562901295017,166.00996547947258,29.574007822655332,0.11276971505722297
05007000092,05,007,000092,484.5126587269066,559.1349878778262,58.05609902493894,19.696033750054394,13.687652153470781,4.741533879873737,1.4834452769092716,1.2723697290328995,542.2420949546682,491.78194340905196,72.38092211655528,2.101306123232542
05007000093,05,007,000093,449,214,26,11,8,2,0,1,465,201,35,2
05007000094,05,007,000094,512.2638248847926,287.81797235023043,46.995391705069125,35.31221198156682,11.683179723502304,3.947004608294931,3.7891705069124426,2.789170506912442,575.102534562212,261.9758064516129,47.784562211981566,0.7891705069124424
