GEOID20,STATEFP,COUNTYFP,DISTRICT,G18SSCRJAC,G18SSCRANG,G18SSCDEAR,G18SACRHEA,G18SACDARR,G18SACRGRI,G18SACRRAY,G18SACDHAM,G18SACRKIT,G18SACDCOL,G18SACLMON
37003T1T4T5,37,003,T1T4T5,896.2089160942357,617.66891766152,534.2624164541686,1461.604422131758,596.5179314189324,1066.8464602466297,414.7404846558176,519.5596605065672,1409.5174634750822,517.640600297946,123.7702024286095
37005000001,37,005,000001,322.7749342639109,204.09321151190557,209.4190189834247,523.9741163927415,209.28653141099326,359.4109354950456,158.36569345711115,195.0400719554844,495.07176880728883,199.499158249571,33.18808964405277
37005000004,37,005,000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3700500003A,37,005,00003A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3700500006A,37,005,00006A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370070000MM,37,007,0000MM,91.64072632944229,36.398184176394295,488.3242542153048,123.03891050583658,493.4811932555123,95.12581063553826,40.88456549935149,478.3527885862516,123.88197146562905,493.29571984435796,1.2568093385214008
370070000WS,37,007,0000WS,63,34,70,97,73,77,18,70,95,71,3
37007000ANS,37,007,000ANS,163.88350036959548,101.11528505867818,296.38635396015684,246.92298570462137,311.43949996212626,203.1989285648986,65.86638143820964,285.24374234362716,246.80971709620712,292.363700238474,16.203596177102842
3700700BURN,37,007,00BURN,337,167,192,498,204,411,98,185,487,198,15
3700700GULL,37,007,00GULL,145,46,333,182,335,156,46,318,189,322,9
3700700LILE,37,007,00LILE,306.5543333912586,148.41235915080588,731.2721165607019,441.11798456512963,748.0849643469875,359.97366783892716,91.04401386159282,728.2985893944084,446.0610952785562,715.4662486086722,19.77077580961744
3700700PEAC,37,007,00PEAC,351.87198242733837,152.21428453317446,165.06354231844244,488.271795840183,177.91280010371042,404.2574180134309,96.86363561202012,149.24907119811263,491.2370091752449,155.1794978682363,17.79128001037104
3700700POLK,37,007,00POLK,168.90374331550802,81.82352941176471,184.89304812834223,245.64171122994654,194.9625668449198,199.18716577540107,48.524064171122994,181.80748663101605,243.65775401069519,185.83957219251337,5.096256684491978
370070WADES,37,007,0WADES,695,334,1922,959,1984,803,224,1903,972,1912,61
37009000002,37,009,000002,320.5101763907734,201.5033921302578,209.6268656716418,510.0040705563094,225.65535956580732,358.348710990502,153.66485753052916,201.56037991858886,470.9280868385346,204.5888738127544,50.12347354138399
37009000003,37,009,000003,157.0583446404342,52.3527815468114,65.19402985074628,208.42333785617367,68.15739484396201,140.26594301221166,69.14518317503392,58.279511533242875,200.52103120759836,61.242876526458616,12.84124830393487
37009000004,37,009,000004,98.66355140186916,62.87383177570093,112.2056074766355,149.92990654205607,125.74766355140186,101.56542056074765,54.168224299065415,108.33644859813083,145.09345794392522,112.2056074766355,12.574766355140186
37009000006,37,009,000006,122.6209347730224,85.73496252422704,77.75961717313616,205.36514279059037,81.7472898486816,136.57778913743147,69.78427182204527,71.77810815981799,192.40520659506768,71.77810815981799,22.9291178843863
37009000007,37,009,000007,86,47,74,133,68,85,49,64,118.99999999999999,67,14
37009000008,37,009,000008,39,27,41,63,44,43,19,39,58,42,6
37009000009,37,009,000009,744.8987161198288,438.3281027104137,667.1455064194008,1111.135520684736,723.2482168330956,750.3323823109843,415.75748930099854,615.0542082738945,1078.7589158345222,639.1455064194008,102.4336661911555
37009000010,37,009,000010,63,28.000000000000004,39,85,45,57,36,36,81,36,13
37009000011,37,009,000011,452.85889635402543,223.30744128676133,366.5986054580728,663.1269724735591,374.67298782214135,442.45648258591103,222.644627565365,339.83907190971667,631.2443835414208,338.3786701190253,66.04469637691436
37009000012,37,009,000012,171,86,121,257,119,189.00000000000003,62,108,240,113,18
37009000013,37,009,000013,247.54740821747404,197.98030798006312,182.44561546559453,437.6545582828649,191.24850682973846,284.13858846945726,149.70783502541966,174.61709030465107,405.6788755574519,182.4232507007129,36.85876386708034
37009000014,37,009,000014,592.0031354851981,302.700802812022,469.46524543182915,878.2245479460297,478.8842635455324,567.6338837108357,300.2237026550539,434.8551922376104,822.1344895141892,446.5460185809043,77.90561251076527
37009000015,37,009,000015,263.3909744406867,136.35621602182127,126.35449499590274,384.6768335305898,138.42071385995385,262.96075957672275,125.64296495882013,115.12487886241648,367.155652251523,124.17534597840138,23.769619778262253
37009000016,37,009,000016,505.0252584268998,287.64864483921707,387.8552586946469,785.4969417122355,383.1590682535604,555.0578603353969,235.84907946191595,352.17841498759503,736.1463100049458,358.3129143709829,74.3136931503415
37009000017,37,009,000017,189,147,96,326,111,219,108,94,310,89,28
37009000018,37,009,000018,34,29,21,60,23,47,16,21,56,17,10
37009000020,37,009,000020,651.8729451907042,419.03084804437503,582.5387584490747,1029.4820602194536,619.9723619511404,657.5808925408446,377.782150473827,551.7625968677613,982.5826392075469,543.0531933669108,101.16483432305617
37011000001,37,011,000001,226.99675524884475,177.99745565768444,103.99851341797293,399.99428237681894,112.99838477145136,285.99591189942555,108.99844194768316,91.99868494666836,380.99455396392005,104.99849912391497,22.99967123666709
37011000002,37,011,000002,408.9418357902306,326.95337481049853,407.94217952837437,735.8952106007291,417.94077037287576,499.92881687757085,241.96556330638836,394.9440310436765,689.9017831233912,385.94529411103304,71.9897651381333
37011000003,37,011,000003,99.06418533887113,107.04514471202897,42.08414728636692,213.1074874095928,42.08936810340429,160.07677672113772,41.03101779533963,41.08537571390512,205.10318791320907,37.08015489686777,11.011977168497483
37011000004,37,011,000004,15,13,10,25,10,16,8,9,25,10,1
37011000005,37,011,000005,70,58,22.999999999999996,130,20,96,27,19,121,22.999999999999996,4
37011000006,37,011,000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37011000007,37,011,000007,69,48.00000000000001,10,117,10,94,20,7.000000000000001,113,9,4
37011000008,37,011,000008,71,64,35,130,39,103,34,29,124,33,9
37011000009,37,011,000009,119,59,28,183,29.000000000000004,142,33,24,176,21.000000000000004,13.000000000000002
37011000010,37,011,000010,194,159,73,351,81,246,98,72,327,74,27
37011000011,37,011,000011,137,67,109,199,115,137,64,102,189,105,17
37011000012,37,011,000012,83,52.00000000000001,26.000000000000004,140,23,102,26.000000000000004,27,136,21,6
37011000013,37,011,000013,114,88,74,210,71,139,55,71,202,65,12
37011000014,37,011,000014,221,147,89,366,92,258,99,78,357,77,22
37011000015,37,011,000015,137,127,73,259,80,178,73,69,248,69,15
37011000016,37,011,000016,303.1672072411088,255.1210811056305,264.18834838653635,560.2844445021161,265.18834838653635,386.1652853187972,162.1191591833189,245.18258261960156,540.2729129682466,242.18258261960156,39.01729730080436
37011000017,37,011,000017,127,99,34,219,34,164,57,30.999999999999996,214,30,13
37011000018,37,011,000018,76,51,36,128,35,93,37,30,124,30,6
37011000019,37,011,000019,84,63,13,149,13,115,25,14,141,12,7
370130000HB,37,013,0000HB,250,145,69,387,78,308,82,65,371,73,19
3701300BLCK,37,013,00BLCK,200.19653564290473,104.5802798134577,216.1325782811459,287.8447701532312,228.08461025982677,217.12858094603598,81.67221852098601,217.12858094603598,276.88874083944035,215.13657561625584,22.908061292471686
3701300NCRK,37,013,00NCRK,396,172,184,549,197,405,151,185,540,189,14
3701300OLDF,37,013,00OLDF,279,142,394,402,407,300,116,393,367,388,43
3701300RVRD,37,013,00RVRD,540,264,423,768,444,586,209,402,733,430,45
3701300TCRK,37,013,00TCRK,651.4497505345688,303.20669992872416,333.64219529579475,934.6386315039202,345.6528866714184,708.5146115466857,239.1446899501069,324.64005702067,896.6122594440485,326.64433357091946,53.04704205274412
3701300WDPD,37,013,00WDPD,400,220,186,601,201,439,170,179,577,193,31
370130AUROR,37,013,0AUROR,209.96103896103895,81.9847866419295,341.9365491651206,287.9465677179963,341.9365491651206,193.96400742115028,107.97996289424862,324.9397031539889,267.95027829313545,332.9382189239332,26.994990723562154
370130BEADM,37,013,0BEADM,525,278,167,780,180,585,204,161,752,163,34
370130BELHV,37,013,0BELHV,325.2790870678012,138.1881123102956,425.865671523589,450.4746161805399,434.85065368380356,324.3883720254848,141.07768630608226,417.8504694489045,434.4540951615725,422.8476168325802,27.009303697853085
370130CHOCO,37,013,0CHOCO,782.126509341205,418.30922322458986,637.4553263091525,1163.8427709405898,660.9226351252556,845.2631067200472,343.3649719706794,632.2303316389851,1120.2771501104842,633.9166639063519,61.63460164270828
370130EDWAR,37,013,0EDWAR,196.78439935168893,95.40680867616943,207.86958994565165,278.1266559334166,222.9131171982692,194.8499776909399,89.32147002380265,214.8683609331659,268.081935184536,209.86333074923556,24.089842754043627
370130GILEA,37,013,0GILEA,656.4616666666667,235.77833333333334,446.12,854.085,474.4916666666667,592.87,304.26166666666666,434.38000000000005,814.9516666666667,465.68666666666667,47.93833333333333
370130PANTE,37,013,0PANTE,306.84005280038156,99.48258352362346,236.19660810221697,395.32263632400503,242.17873463837904,337.03666090259856,73.28597542140649,223.16086117454114,393.2690159324913,231.16086117454117,16.044683659594764
370130PINET,37,013,0PINET,304.3313917368045,168.5747992418573,79.26469940931891,459.5031238849736,90.99881710545276,353.2631255801761,118.4782847420527,76.39096329701516,452.3285739838228,76.491800096704,23.371943470425823
370130PSJW3,37,013,0PSJW3,138,61,537,191,539,126,70,523,176,531,21
370130SURBA,37,013,0SURBA,655,278,255,884,292,661,253,256,853,265,52
370130WASH1,37,013,0WASH1,191.72310007524456,96.83972911963883,465.6132430398796,272.9119638826185,468.54778028592926,186.83220466516178,109.55605718585403,448.0060195635817,262.15199398043643,444.0933032355154,36.192626034612495
370130WASH2,37,013,0WASH2,166,73,500,228,509,154,88,493,216,496,17
370130WASH4,37,013,0WASH4,440,243,535,655,554,476,220,506,635,522,53
370130WASHP,37,013,0WASHP,315.27689992475547,148.16027088036117,283.3867569601204,441.0880361173815,293.45221971407074,317.1677953348382,142.44394281414597,277.9939804364184,411.84800601956357,285.9066967644846,36.80737396538751
370150000C1,37,015,0000C1,183,75,173,265,175,227.00000000000003,40,167,262,172,6
370150000C2,37,015,0000C2,137,59,491,200,508,154,50,498,193,498,11
370150000IW,37,015,0000IW,14.761061443936947,7.632277110354622,178.7169581250609,21.394914437302738,188.80302274290742,10.46868458424737,12.012294470901892,186.6812128910921,22.144893400925305,184.7274947667398,2.326336954050647
370150000M1,37,015,0000M1,118,67,173,184,180,153,34,175,181,179,1
370150000M2,37,015,0000M2,80,40,244,125,256,89,38,247,120,249,4
370150000MH,37,015,0000MH,121.69437877592208,47.58844394076033,261.75971394475914,180.91946384813846,259.8599360366661,150.15198537969272,33.666062218760466,255.92120556489783,175.9192240483976,256.0550077975294,5.934830737122065
370150000RX,37,015,0000RX,89.15623390155453,49.08091892272389,350.3649040044923,140.23602156283832,363.38062867014855,107.18657953106232,36.049433763885396,361.3705024364585,131.2371721160232,358.37388795288814,10.006726937442723
370150000SN,37,015,0000SN,50,26,346,70,351,57,13,349,69,346,4
370150000W1,37,015,0000W1,445.73137067716965,193.27749073601404,1287.8931833587142,629.0720143622381,1303.8718656300762,496.0595382594329,148.99114989278192,1276.928932149393,594.0630834088812,1285.915025086315,47.99734879242461
370150000W2,37,015,0000W2,222,89,17,321,23,273,45,17,310,23,2
370150000WD,37,015,0000WD,48.89887389605794,14.644724502628815,349.4333786908246,57.656284058277826,365.59342851958206,49.83762173445857,25.93450559468808,349.44916674721344,54.19606858608029,359.5165612164811,8.598162022010664
370150000WH,37,015,0000WH,238.76930501930502,81.92084942084942,242.76544401544402,326.6843629343629,243.76447876447875,263.74517374517376,62.939189189189186,237.7702702702703,307.7027027027027,247.76061776061778,13.986486486486486
37017000P10,37,017,000P10,175.99987148623285,48.99996422059892,143.99989485237234,210.9998459295178,156.99988535987816,173.9998729466166,40.99997006213379,151.99988901083748,204.99985031066896,150.99988974102934,8.999993428273271
37017000P15,37,017,000P15,854.9524069358602,288.5807669052998,419.8321241821573,1130.0621562869974,424.35024841313464,910.376859167032,217.01505370046476,414.9733851558205,1096.7795359117029,418.7851651472946,29.847703641134405
37017000P25,37,017,000P25,226.9976214276028,82.99913030172262,303.99681459908044,294.9969089037129,317.99666790298545,221.9976738190653,89.99905695367512,294.9969089037129,285.9970032083454,310.9967412510329,16.999821869027524
37017000P30,37,017,000P30,87.44403601040494,36.81168375756481,639.1634781499071,117.306339250373,639.166535153249,83.5117893414986,40.742818788892244,641.144052772886,108.37082592190278,643.1279623086017,9.934554785893589
37017000P35,37,017,000P35,111.87624750499002,41.71656686626746,205.73852295409182,145.05988023952096,211.42714570858283,120.40918163672656,30.33932135728543,206.686626746507,137.4750499001996,211.42714570858283,5.688622754491018
37017000P40,37,017,000P40,427.1823241278815,171.11201429488267,280.14925550737274,589.1901406664833,287.24235366179573,440.96164882732415,163.99179136649948,267.5382292526203,576.4163657679695,284.25282903296915,14.866248822252263
37017000P45,37,017,000P45,121,45,81,163,80,131,31,83,155,86,7
37017000P55,37,017,000P55,93,60,189,150,192,116,42,182,143,185,9
37017000P60,37,017,000P60,258.91805250034923,128.8311738575761,467.67371224023566,379.6836878729103,472.7395197290251,291.0322421868196,96.69597038460057,464.66303584899424,372.61270061028483,457.65943226178194,21.142960105302546
37017000P65,37,017,000P65,162.23219284593375,66.46598339499964,119.15803176928986,217.96903892955828,127.89818890368363,165.27657772376728,56.64291173481617,122.9748631486187,215.9879187025591,125.948508476613,6.880866132117709
37017000P70,37,017,000P70,66.57519972212573,41.35637374088225,127.34595345606114,107.92323723515109,128.34386939909692,83.66689822855157,27.222994095171934,126.34803751302536,99.88364015283085,129.33970128516847,7.045849253212921
37017000P75,37,017,000P75,135.73613000118962,67.9026999759686,448.12932313299643,193.64982471246043,452.1330529130966,139.75186657275273,56.904449872156036,449.1219431839318,180.671876102837,449.1357971740813,16.966900800230793
37017000P80,37,017,000P80,261.15655667118307,72.25407788061109,218.47696956210365,323.9192157686877,228.9167626997128,269.7248197391898,60.83959528651343,221.31386915624125,318.2114262403475,217.5236611259786,17.09979463949167
3701700P201,37,017,00P201,458.9542324373115,158.63852816854896,197.54986526649495,595.64277557625,212.51576415032034,467.93377176760674,140.67944950795854,199.545318451005,580.6768766924246,209.52258437355525,21.949985029610552
3701700P202,37,017,00P202,707,227,377,923,391,754,175,376,896,386,23
3701700P501,37,017,00P501,559,170,940,701,958,572,148,940,668,952,29
3701700P502,37,017,00P502,307.44414084452455,109.01590346814461,545.3671944137615,410.7988036871241,543.8295964704895,318.213256335226,97.24212416590767,539.1386159719397,399.1031593770388,549.7648715513956,10.635001840978237
37019000001,37,019,000001,351.92618553154784,137.97765460242093,402.92817741000073,476.90662470392147,414.92543303738444,332.93599729925745,153.96848257531255,406.9266445850905,460.9099377683485,402.92765826140874,27.994461711548677
37019000002,37,019,000002,1194.9803505585676,471.97294217965987,1542.4706046729902,1615.8669822170154,1568.6166930689694,1119.5982847462237,562.143348135061,1514.2940108104654,1544.7427755446995,1513.4637476826833,138.20388230606918
37019000003,37,019,000003,222.03354148892262,87.79132767447605,419.83784689057535,293.2352834935956,434.3663977118,218.3830996922854,98.08671964786598,408.12505941130877,280.26598169647434,407.26322424943635,36.32703628828993
37019000005,37,019,000005,808.1569808829955,348.64062845770115,584.4054989265551,1138.8162080318743,611.3772059030513,816.1520502415877,351.6338012722591,565.4252655673178,1090.866385671594,593.3955866705118,52.94520843326428
37019000006,37,019,000006,323.7942608912899,185.29762041714505,254.3644857784419,502.33051159636705,259.2071055518236,361.0828154549321,147.04257500667836,244.79513337923268,477.3491498981873,247.6874900422248,28.845291977625955
37019000007,37,019,000007,771.1739422940674,316.86850104162176,767.3562495104334,1047.0022459116237,802.6699077590479,710.0908577559235,357.9086984656872,764.4929799227078,987.8280077652967,776.9004814695184,79.21712526040544
37019000008,37,019,000008,1397.1820677035682,498.00548947849956,1230.192131747484,1824.0439158279964,1301.3357731015553,1318.1335773101555,607.6852698993596,1186.715462031107,1711.3998170173834,1272.6806953339433,132.40622140896616
37019000009,37,019,000009,287,168,286,440,301,324,145,274,434,283,24
37019000011,37,019,000011,340.4707302353651,179.14302957151477,526.5419432709716,499.81894990947495,543.3675316837658,369.1732045866023,146.48159324079663,518.6240193120096,482.99336149668073,519.6137598068799,32.66143633071817
37019000012,37,019,000012,785.4100126466548,357.96025657786714,481.7071390432121,1101.0923729623062,523.9663267960736,770.8862663844169,358.7347693207034,484.5981687221332,1044.1285900234489,508.13175718951095,60.98478703834538
37019000013,37,019,000013,709.0787851545714,329.1841020022329,525.8964170404661,1008.4105777164577,554.7457337965636,763.7262920660884,270.5575207813734,518.9361210392092,966.6426336287311,513.0147981899473,74.55624263196393
37019000014,37,019,000014,1243.9212148454287,581.8158979977671,734.1035829595339,1756.5894222835423,793.2542662034364,1291.2737079339117,526.4424792186265,723.0638789607909,1684.3573663712689,756.9852018100527,100.44375736803607
37019000015,37,019,000015,1885.445536274305,686.7054150114991,1141.8473761237717,2483.318419402049,1227.685553000209,1884.4474179385322,687.7035333472716,1132.8643111018189,2405.4651892117918,1183.7683462262178,118.7760819569308
37019000016,37,019,000016,1484.2005473461522,594.4755038935024,1077.6111140811984,2024.9943167743552,1116.3812556394703,1437.4775562374657,667.045256041037,1032.8763353601153,1928.5660159755762,1085.563963631613,118.29863706241937
37019000017,37,019,000017,1740,613,1222,2278,1296,1686,660,1223,2204,1252,111
37019000018,37,019,000018,405.14040561622465,244.5616224648986,218.32761310452418,630.3073322932918,239.65054602184088,471.97035881435255,176.62402496099844,218.32761310452418,610.9485179407177,235.50702028081122,24.430577223088925
37019000019,37,019,000019,1408,592,935,1938,977,1383,611,920,1882,944,97
37019000020,37,019,000020,1024.655228374957,412.8610822622997,471.84123687119967,1383.5344742155517,522.8240823805877,1034.6518647493467,419.85872772437256,457.8459459470539,1341.5486014431142,480.8382096081505,83.97174554487452
37019000021,37,019,000021,1225.9339705037087,551.8982217039758,733.2742608319829,1715.252796629002,791.494009241789,1175.077473788816,594.9360330077839,735.0719952739761,1620.4760986706588,758.1407714823308,130.50722384039153
37019000022,37,019,000022,751.6559961604626,263.1742656581972,536.76190154028,978.856801045237,569.8953522526429,713.7891953463334,298.2010564112666,526.3485313163944,931.5233000275757,542.4419216623993,69.1069114857856
37019000023,37,019,000023,804,352,625,1137,643,805,371,598,1068,616,92
3701900004A,37,019,00004A,2367.667443480921,851.3506961593963,2479.30407980741,3090.8786962046956,2596.765236290063,2154.1017044215514,1111.512596468083,2411.3513446521556,2908.3770646448706,2524.929487697366,243.65909319955358
3701900010A,37,019,00010A,1155.9521212080747,460.43293089694515,775.967708062064,1563.5109960429872,813.8450511695078,1138.7907977773812,488.2911879887943,757.0140546072699,1487.3771526518692,809.4374878666754,84.26880094626792
3701900010B,37,019,00010B,2113.985068206337,647.4582934751734,1474.5910778762682,2639.5337652572352,1580.4853172490973,1876.0161539414441,907.8071795503461,1431.04829532748,2546.1010788106178,1583.1362998029904,91.67875427570239
370190004B2,37,019,0004B2,1625,576,1654,2121,1726,1478,755,1613,1987,1679,178
370210001.1,37,021,0001.1,101.91285775309697,46.95984621956429,1189.982486117044,143.87697565143102,1194.9782144382743,99.91456642460487,56.951302862024775,1184.9867577958137,115.90089705254165,1169.000427167877,52.95472020504058
370210002.1,37,021,0002.1,88.86859296402395,50.93187709892182,1931.9269463742892,113.85007388523266,1956.916412553483,64.9678209111132,60.93245472539056,1942.8325571933801,90.9182170888263,1915.8813047272217,67.88255193861156
370210003.1,37,021,0003.1,62.58407099383178,36.74469923498116,1456.3031404185824,82.46024793579257,1477.139721679662,53.6542296441912,45.681375270653355,1454.3148392557832,70.53214963050503,1436.4449045274546,45.67795792763755
370210004.1,37,021,0004.1,111,64,908,154,926,102,71,904,139,912,26
370210005.1,37,021,0005.1,374.05756134993624,118.0893163908675,1482.064191904918,454.6406861841903,1521.541481735118,305.31732043865463,177.9439639779436,1481.0700127789123,420.06310688984144,1501.769534304409,56.29879111567245
370210006.1,37,021,0006.1,180,59,772,222,791,154,89,760,203,775,30
370210007.1,37,021,0007.1,131,52,1119,170,1139,124,65,1121,148,1122,33
370210008.2,37,021,0008.2,225.13904761904763,74.71428571428571,1170.5238095238094,291.88380952380953,1187.4590476190476,197.24571428571429,110.57714285714286,1160.5619047619048,268.9714285714286,1144.6228571428571,56.78285714285715
370210008.3,37,021,0008.3,201.42313992326976,100.35914546833466,1169.7234533768296,287.0030839041121,1188.4539648990653,212.95550500741626,88.83407563454843,1163.813685148067,263.3688887985241,1150.095304760773,56.07723781387895
370210009.1,37,021,0009.1,323,150,1716,445,1743,330,143,1710,415,1684,90
370210010.1,37,021,0010.1,31.677309007981755,21.11820600532117,676.5948308627898,42.23641201064234,691.2151273280122,24.367160775370582,27.61611554541999,683.0927404028886,32.48954770049411,674.1581147852528,26.80387685290764
370210011.1,37,021,0011.1,32,20,678,43,693,27,35,675,32,673,28
370210012.1,37,021,0012.1,103.00798175598632,69.67198783732421,1443.5294564804258,145.34397567464842,1472.9946788293425,106.77537058152794,65.87875332573167,1439.7362219688332,140.03382744203725,1422.4519194222728,59.85290763968073
370210013.1,37,021,0013.1,91.84042553191489,56.808510638297875,1254.5212765957447,129.7127659574468,1269.6702127659573,94.68085106382979,53.96808510638298,1254.5212765957447,120.24468085106383,1231.7978723404256,53.96808510638298
370210014.2,37,021,0014.2,156.50800889301976,76.30196415103212,1162.8551206450093,210.64245526366048,1184.0163201571174,141.34907414291197,89.36271473009506,1165.931107206178,198.4882173793228,1156.745921339911,45.448288372163894
370210014.3,37,021,0014.3,87.37214137214137,59.76923076923077,572.2702702702703,139.04435204435205,582.4365904365904,105.46223146223146,45.672210672210674,566.2633402633403,124.85031185031185,558.1732501732502,41.42966042966043
370210015.1,37,021,0015.1,158,62,1364,203,1380,138,99,1348,192,1340,50
370210016.2,37,021,0016.2,196.62785862785864,110.23076923076923,1471.7297297297298,292.955647955648,1495.5634095634096,209.53776853776856,96.32778932778933,1470.7366597366597,265.14968814968813,1457.8267498267498,61.57033957033957
370210017.1,37,021,0017.1,164,62,965,196,998,137,82,967,175,978,41
370210018.2,37,021,0018.2,906.5652832475007,313.7349288094517,1833.9142684035141,1163.887306876704,1892.3065737655256,864.9978794304756,380.0448348985156,1802.2438654953044,1095.598000605877,1860.636170857316,102.9288094516813
370210019.1,37,021,0019.1,175.90673575129534,72.12176165803109,525.9611398963731,237.47409326424872,542.672279792746,158.3160621761658,84.43523316062176,530.3588082901554,224.28108808290153,513.6476683937824,36.94041450777202
370210020.1,37,021,0020.1,64,39,585,98,591,79,28,580,89,580,17
370210021.1,37,021,0021.1,301.64499454774614,100.47324619168332,1208.4376940349355,375.0901077390534,1237.3964079639097,278.25276743187044,127.35120854359522,1198.1761542177471,362.56010303422255,1194.615333657479,53.45558340689549
370210022.2,37,021,0022.2,302,95,1344,370,1379,271,146,1327,354,1351,47
370210023.2,37,021,0023.2,89.5085324232082,27.911262798634812,235.80204778156997,103.94539249146757,250.23890784982933,72.18430034129693,37.5358361774744,239.65187713310578,98.17064846416382,245.42662116040955,11.549488054607508
370210023.3,37,021,0023.3,175.84647302904565,48.61549100968188,569.7602581834947,215.96449976947903,583.364684186261,151.56293222683263,70.11295527893039,570.1719686491471,198.26924850161365,572.9580451821116,25.994928538497003
370210024.1,37,021,0024.1,374.98358038768527,145.55917901938426,845.4,495.4795895096921,872.3911060433295,344.13660205245156,174.4782212086659,836.7242873432156,467.52451539338654,840.5801596351197,56.87411630558723
370210025.1,37,021,0025.1,274.8402860548272,120.91060786650775,1080.8712753277712,370.73182359952324,1099.0941597139451,273.3647199046484,121.52205005959476,1074.9392133492254,360.3241954707986,1060.7842669845054,51.853396901072706
370210026.1,37,021,0026.1,142.67976018193096,82.50155054786025,929.773826752119,212.43890841430638,941.5162290676038,149.72689683688236,82.76080215009303,921.4085176762457,196.743642753773,906.9741575356626,53.366962993591066
370210027.2,37,021,0027.2,106.2565445026178,36.282722513089006,399.10994764397907,137.35602094240838,406.020942408377,96.75392670157068,45.78534031413613,389.60732984293196,127.85340314136126,396.5183246073299,17.277486910994764
370210028.1,37,021,0028.1,133,55,1308,150,1337,118,68,1303,144,1284,66
370210029.2,37,021,0029.2,461.23701341836056,188.1592267835791,1228.6414906337186,613.0686860635047,1263.257340241796,414.78510694831937,219.71017669722332,1231.5653646871262,567.3996280058457,1232.0648996944333,74.65284974093264
370210030.2,37,021,0030.2,536.1674418604651,161.7488372093023,667.9627906976743,660.9736434108527,703.9069767441861,510.2077519379845,186.71007751937984,665.9658914728682,635.0139534883721,686.9333333333333,48.924031007751935
370210030.3,37,021,0030.3,740.501506820282,238.68734982724135,879.0947536297523,932.9079247954244,934.4691346903377,710.8016671058898,259.6032532600833,874.6397123844795,892.9259789700377,910.1519507363003,59.18055284602753
370210031.1,37,021,0031.1,422.90687854018756,104.8633459290911,634.067453905523,494.3642541564972,668.3560194988063,363.7840501798465,151.9071906454558,637.1282278012941,468.80518715556576,662.0709740133256,28.725444202127814
370210032.1,37,021,0032.1,425,168,648,579,666,446,166,622,552,647,44
370210033.2,37,021,0033.2,246.60794850300135,84.86508349293568,514.1825646924926,320.49049177920415,528.1603431501527,240.61747202114708,90.85555997478997,504.19843722273555,310.506364309447,506.19526271668695,33.946033397174276
370210033.3,37,021,0033.3,387.60535939235166,162.834210260189,654.3337896958515,541.4487236872542,676.3114131665518,390.6023080474472,155.84133006496614,665.3226014312016,509.4812713662355,656.3317554659151,53.94507579171905
370210034.1,37,021,0034.1,209,69,546,271,558,217.00000000000003,67,544,253.00000000000003,541,33
370210035.1,37,021,0035.1,291,108,744,379,778,289,108,747,354,756,36
370210036.1,37,021,0036.1,407.4161063217215,135.8438443192335,646.5502589195211,521.4672854536906,673.3077382170999,391.57977860718296,143.76117580325072,647.5349406252591,497.67408193252044,655.4438888672429,44.630359521005346
370210037.1,37,021,0037.1,334.0266682318115,141.73831916067968,435.1267280527159,462.87968565061124,448.0120297945959,337.9913764600823,136.7824338753412,424.2237804249713,430.17084276737745,431.16201982444517,44.60296756804605
370210038.2,37,021,0038.2,519.5498840706688,199.32210343261053,506.45715346672716,698.560611901486,530.8058861883313,538.8613005251403,187.97332284285352,491.32013165270286,679.8755596923571,489.6439827844546,55.89677800484799
370210038.3,37,021,0038.3,857,321,795,1138,851,866,305,788,1098,789,98
370210039.2,37,021,0039.2,295.3051377707499,123.1406233588719,541.089653663173,406.2501122316931,557.0384720673998,300.5710169402795,126.99198737254623,526.4576742947909,384.88349189060483,525.6132963233592,47.28262415408964
370210039.3,37,021,0039.3,627.7995399277029,235.05290831416366,850.9510351626684,830.1235622740717,893.5977653631285,596.0624383831745,259.8475188958265,856.9017417022675,800.3700295760763,864.8360170883996,57.52349654945777
370210040.2,37,021,0040.2,981.7360861021058,418.5244837883359,839.9621310369154,1348.7946820928041,900.1675092152839,1035.144082873239,353.463833176228,840.9331855236633,1331.3157013313423,855.4990028248815,56.321160231376986
370210041.1,37,021,0041.1,798.4881890182734,341.7251163006752,689.6716257427958,1128.7201250927155,719.1774187319148,864.2895416759196,274.58195366931056,690.6697327636456,1091.698212490756,694.0510744570182,60.92146054871097
370210042.1,37,021,0042.1,237.12970414648967,167.2566225376448,553.3653008997885,398.3356816446596,562.0006250716482,309.5112589696002,99.18259603475676,550.7822431699168,396.6022933404863,543.0184773576833,25.89137989296046
370210043.2,37,021,0043.2,216,100,564,303,582,226,96,558,301,547,38
370210044.1,37,021,0044.1,1078.053480568259,383.1777425341176,1690.8774292780072,1397.9820624780564,1754.211149202971,1080.7985983163376,406.0386304533426,1659.9191178076446,1338.596021306755,1707.5139037245547,116.83565999117808
370210045.1,37,021,0045.1,800,307,1082,1084,1117,795,331,1058,1026,1092,79
