GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREICAS,G16PRENROC,G16PREONON,G16USSDCOR,G16USSRHEC,G16USSIJON,G16USSNSAW,G16USSNGUM,G16USSNWIL,G16USSONON
32003007726,32,003,007726,701.9207253183974,399.0251564420391,43.72363213726916,6.066808532411895,0.6254059409620262,22.19731917265517,643.9897713480037,401.93383794195694,17.115902891444772,15.406585859874362,8.659814004206705,8.976445169882266,58.138515517157145
32003007730,32,003,007730,761.4733620896294,684.7213335230477,59.09208513060184,4,4,39.03836880441743,754.4349932852119,642.6215746315623,21.030695043533946,26.03836880441743,21.015347521766973,11.030695043533946,60.07673760883486
32003007731,32,003,007731,449,404,30,4,2,22,416,385,17,12,9,8,39
32003007732,32,003,007732,531,483,41,8,3,27,514,459,19,19,14,5,43
32003007733,32,003,007733,388,433,34,3,4,24,372,437,18,10,13,7,20
32003007734,32,003,007734,0,0,0,0,0,0,0,0,0,0,0,0,0
32003007743,32,003,007743,0,0,0,0,0,0,0,0,0,0,0,0,0
32003007745,32,003,007745,13.652819284878552,23.914217851764445,1.4104838903435786,0.23307964975742013,0.08345367468170423,1.0741567842162123,13.7860542941335,23.705477331223637,0.5786339903767008,0.47851710980836976,0.47127166210092464,0.08070176503892156,0.9527305491189878
32003007906,32,003,007906,0.1506600244868053,0.08833113110774625,0.009177260374830779,0.0015295433958051297,7.647716979025649e-4,0.004971016036366672,0.14645378014834118,0.07533001224340265,0.004588630187415389,0.005353401885317954,0.004206244338464107,0.0034414726405615423,0.012618733015392321
32003007908,32,003,007908,0.5687509784506057,0.5420758906840781,0.029533132884369814,0.004763408529737066,0.0019053634118948266,0.024769724354632747,0.5239749382710773,0.5363598004483937,0.020958997530843092,0.013337543883263785,0.008574135353526718,0.00571609023568448,0.040965313355738775
32003007910,32,003,007910,0,0,0,0,0,0,0,0,0,0,0,0,0
32003007912,32,003,007912,0.8466762126419617,1.9684758109353813,0.08595697590273724,0.02148924397568431,0.008595697590273723,0.09885052228814784,0.8896547005933304,1.8309446494910018,0.0558720343367792,0.03868063915623176,0.03868063915623176,0.012893546385410586,0.11604191746869527
32003007920,32,003,007920,0,0,0,0,0,0,0,0,0,0,0,0,0
32003007923,32,003,007923,9.38736170039278,9.219507317311217,0.5768633564410311,0.09416675352143762,0.028704610190441016,0.41797038856640334,8.735208588962752,8.989004239336625,0.3605611681855213,0.2955321230800574,0.1714917321648397,0.12096640753073315,0.679385863664857
32003007926,32,003,007926,0.026704888391495516,0.05779561611736073,0.0021441881190251877,9.74630963193267e-5,0,0.003021355985899128,0.02602264671726023,0.05652859586520949,0.0010720940595125939,7.797047705546136e-4,7.797047705546136e-4,1.949261926386534e-4,0.0031188190822184544
32005000001,32,005,000001,154.61176691771817,465.83029129402826,8.977457433932022,0.9974952704368913,1.9949905408737827,22.942391220048503,153.61427164728127,469.82027237577586,4.987476352184457,0.9974952704368913,0.9974952704368913,0,21.94489594961161
32005000002,32,005,000002,295.87686061099663,771.1867209758257,35.86489644804099,5.973824847622385,3.9862077921327024,42.822775440160804,298.87169847119634,781.1357799344274,13.945021133981864,8.966224112010247,4.9787970219716176,5.973824847622385,29.887413706700823
32005000003,32,005,000003,331.8652409403412,535.5906914781536,34.89947316989885,2.9942665474103967,4.956807695794883,35.90236724044838,326.7786922664026,525.0345736219691,14.942501408575602,11.948234861165204,9.928031055827956,3.968329289483544,37.69192041797457
32005000004,32,005,000004,207,434,25,0,2,19,199,435,8,10,2,3,25
32005000005,32,005,000005,184.68381413244677,494.22093716032145,31.95423805127412,0.08543867707854846,0,26.69706244855078,180.5862959745676,520.8468007113067,7.910240725496528,3.0517789491397465,6.921460634809462,1.0742187677656143,14.170436198420026
32005000006,32,005,000006,371.63160312356456,616.1001378043179,53.23105190629307,5.914561322921451,0,26.615525953146534,357.8309600367478,637.7868626550298,7.886081763895269,8.871841984382177,6.90032154340836,6.90032154340836,36.47312815801562
32005000007,32,005,000007,256.13475905965885,400.40930852184636,21.100526830101153,2.0057334525896033,1.0431923042051177,22.097632759551622,246.22130773359743,421.9654263780308,8.057498591424398,6.051765138834795,3.0719689441720446,1.031670710516456,9.308079582025426
32005000008,32,005,000008,288,638,50,8,4,33,319,616,15,12,8,8,32
32005000009,32,005,000009,247,502,37,2,2,20,255.00000000000003,483,9,16,6,1,32
32005000010,32,005,000010,206.21618852459017,567.3411885245902,31.57377049180328,9.866803278688524,0,25.653688524590162,223.9764344262295,532.8073770491803,26.640368852459016,9.866803278688524,7.89344262295082,3.94672131147541,32.560450819672134
32005000011,32,005,000011,245.98648957504324,699.9615557013425,24.998626989333662,0.9999450795733464,1.9998901591466929,29.998352387200395,269.9851714848036,694.9618303034758,9.999450795733464,4.999725397866732,0.9999450795733464,0,17.999011432320238
32005000012,32,005,000012,67.76478809583203,22.529576191664063,4.409188638183141,0.06635491429996876,0.011059152383328125,15.29859711434986,62.809024705365346,26.55169449643072,1.1437689809832656,3.17694643813325,0.09953237144995314,3,14.254360504816548
32005000013,32,005,000013,363,523,38,4,2,39,352,523,8,24,8,8,41
32005000014,32,005,000014,159.95040303063536,552.7816488814772,24.31836217678481,3.2099286613377513,2.1202751102727952,20.08560494822119,166.33601275663284,554.6215576242228,6.5712034150814445,8.29656940234687,6.156415716209731,1.1215015651014832,15.020509169151982
32005000015,32,005,000015,92,248,10,1,1,12,94,248,6,6,1,0,5
32005000016,32,005,000016,185,431,21,0,1,23,177,462,5,1,2,1,11
32005000017,32,005,000017,284.1471829931812,831.3905652998536,35.269122757994886,2.9540100862139376,4.893517097594502,29.455573898202427,291.959904956545,830.4655613633065,11.766318601363427,8.817280689498721,2.949037911864705,2.9540100862139376,29.390935631662405
32005000018,32,005,000018,141,300,29,4,0,14,149,295,9,9,4,6,12
32005000019,32,005,000019,247.79659129815636,495.34779977944356,36.6790785621295,5.942471805731295,0.9924715356291774,26.738475109781447,251.7505893446168,497.3221507866644,12.877415147091767,15.8548297539793,8.912825036593816,0.007061376025011287,22.803895847389793
32005000020,32,005,000020,317.43862060601157,496.12262402889235,49.91173279968736,4.991173279968735,1.9964693119874943,20.96292777586869,316.44038595001786,494.1261547169048,11.978815871924965,17.968223807887448,6.98764259195623,3.9929386239749887,32.94174364779366
32005000021,32,005,000021,237,671,15,2,0,30,235,660,17,3,3,2,25
32005000022,32,005,000022,296,728,42,4,3,23,279,766.9999999999999,7,11,4,1,19
32005000023,32,005,000023,242.02579132473622,392.3751465416178,18.335287221570926,5.500586166471278,0,16.501758499413835,235.6084407971864,401.54279015240326,5.500586166471278,7.3341148886283705,0,2.750293083235639,19.25205158264947
32005000024,32,005,000024,87.69361067267583,291.64802555214175,7.260707540456077,0.0819672131147541,0,10.21084683765388,86.84137844792684,275.3647689725513,5.2201775171875955,9.079926088314721,4.064666603914011,0.03278688524590164,14.267316720256416
32005000025,32,005,000025,345.10479855404543,775.3157479015434,35.006085077331676,5.000676119703519,1.0013522394070378,30.015550753180936,352.10412243434195,758.3184523803575,17.003380598517595,7.000676119703519,5.000676119703519,5,34.01487463347742
32005000026,32,005,000026,140,336,15,3,3,34,125,359,13,7,3,3,18
32005000027,32,005,000027,221,398,24,3,0,27,221,415,7,3,2,3,14
32005000028,32,005,000028,104,349,12,4,0,25,101,367,5,2,3,2,9
32005000029,32,005,000029,166.6845827439887,441.6789250353607,12.814710042432814,1,1,8.687411598302688,163.5827439886846,445.36633663366337,5.203677510608204,6.076379066478077,0.17821782178217824,0.02545968882602546,5.356435643564357
32005000030,32,005,000030,2.283434528236408,1.8539608044284042,0.016457488736307577,0.0018286098595897307,0.0036572197191794614,0.042058026770563806,2.2816059183768185,1.8612752438667632,0.009143049297948654,0.0018286098595897307,0.0018286098595897307,0,0.04022941691097407
32005000031,32,005,000031,212,371,15,4,1,13,217,362,4,5,3,0,20
32005000032,32,005,000032,121.00000000000001,316,7.000000000000001,0,1,16,130,307,8,1,2,3,9
32005000033,32,005,000033,113.01351042495678,314.03844429865745,18.001373010666338,5.492042665353422e-5,1.0001098408533071,15.001647612799607,120.01482851519646,302.0381696965242,7.000549204266536,4.000274602133268,1.0000549204266536,3,18.000988567679762
32005000034,32,005,000034,155.97420867526378,272.6248534583822,24.664712778429074,2.499413833528722,0,11.498241500586166,152.3915592028136,279.4572098475967,6.499413833528722,5.6658851113716295,3,3.249706916764361,13.747948417350527
32005000035,32,005,000035,119.7055798046218,263.75106853352986,15.847448179430494,0.08757062146892655,0,10.769296903047824,103.94570224666025,290.10510175160135,3.2045178844736695,1.3308844925646695,1.0681726281578898,0.1751412429378531,6.321465147478412
32005000036,32,005,000036,113.14124293785311,224.45762711864407,11.861581920903955,0.9124293785310734,0,10.036723163841808,102.19209039548022,243.61864406779662,2.73728813559322,3.6497175141242937,0.9124293785310734,1.8248587570621468,4.562146892655368
32005000037,32,005,000037,173,229,12,2,0,14,164,245,8,1,1,2,6
32005000038,32,005,000038,222.09062217822282,250.84024674027458,28.752532210544604,0.9915388178434293,0,11.897302754724015,205.23620686398021,266.7027743188546,7.9318453189885805,4.95746147733772,3.9659226594942902,1.9829613297471451,13.880613002290302
32005000039,32,005,000039,104.90937782177718,91.15975325972542,11.247467789455396,1.0084611821565705,0,2.102697245275985,102.76379313601977,89.29722568114539,4.0681546810114195,3.0425385226622805,2.0340773405057098,1.0170386702528549,6.119386997709698
32005000040,32,005,000040,211.22126436781608,266.6235632183908,23.54597701149425,2.0775862068965516,0.6925287356321839,15.928160919540229,210.5287356321839,275.6264367816092,5.540229885057471,2.7701149425287355,2.7701149425287355,0.6925287356321839,14.543103448275861
32005000041,32,005,000041,418.7787356321839,405.3764367816092,51.45402298850575,1.9224137931034482,2.307471264367816,24.07183908045977,408.47126436781605,425.37356321839076,12.459770114942527,7.2298850574712645,10.229885057471265,4.307471264367816,24.45689655172414
32005ZZZZZZ,32,005,ZZZZZZ,2.1531772575250834,4.791304347826087,0.2909698996655518,0,0,0.19397993311036787,1.8622073578595317,5.276254180602007,0.05819397993311037,0.01939799331103679,0.01939799331103679,0,0.11638795986622073
32007000001,32,007,000001,125,283,40,4,8,15,107,278,13,20,9,9,29
32007000002,32,007,000002,116.55237973381355,263.1098984867411,19.469322196861256,4.659354939489902,1.8455658759784457,8.514071589804432,116.42514703509094,237.3628567221304,13.896272369290887,12.068882593129958,2.7865249137851835,1.9091822253397495,21.44212077156231
32007000003,32,007,000003,115,315,30.999999999999996,9,4,26,110,333,11,9,6,1,26
32007000004,32,007,000004,122,308,31,3,2,19,116,307,12,14,3,6,19
32007000005,32,007,000005,107.99999999999999,331,25,6,1,12,93,343,10,6.999999999999999,5,4,19
32007000006,32,007,000006,82.23793287151618,339.0608471978428,33.04698037590447,6.015154959969183,2.0030309919938367,15.048495871901386,81.21671592755932,345.0335682698983,8.031825415935284,8.031825415935284,7.007577479984592,1.0136394639722648,25.07122831185516
32007000007,32,007,000007,71,307,27.999999999999996,11,0,15,66,325,10,10,2,0,13
32007000008,32,007,000008,141,426,33,6,3,23,150,430,11,7,7,4,21
32007000009,32,007,000009,104,246,35,4,1,17,93,267,11,10,3,2,17
32007000010,32,007,000010,179.05981238130968,553.0031116888495,36.685400017542925,6.3223551636683215,1.0232690078195088,32.165928047178596,147.9171533419506,577.1960856430151,10.232690078195088,11.408243349973988,9.087593659208066,3.039350170666648,37.25181623348426
32007000011,32,007,000011,137.6751269035533,253.0507614213198,30.055837563451774,11.634517766497462,0.9695431472081218,12.604060913705585,126.04060913705584,264.68527918781723,9.695431472081218,15.51269035532995,4.847715736040609,1.9390862944162437,16.482233502538072
32007000012,32,007,000012,159.68718899456988,699.4685456485687,31.387271800807902,10.018823692471587,2.041511443719071,31.870762977696458,145.7860463682403,680.9207542913741,21.198242386718118,21.126683402498116,5.06828519884817,8.90355816671992,47.12664718233195
32007000013,32,007,000013,79.0944219427305,360.0231534450343,13.844542224449249,0.2400303352114583,2.0689145849522976,10.314376944147362,72.16660253663106,342.9250459892892,11.570867919279367,8.516323004318117,7.055678321521281,1.083290690567145,17.887262509357882
32007000014,32,007,000014,208.72328134026571,742.683419988446,42.340265742345466,6.109763142692085,3.0219526285384166,34.351242056614666,177.56961294049682,785.4858463316001,13.230502599653379,12.230502599653379,4.054881571346042,3.0987868284228766,33.515886770652806
32007000015,32,007,000015,55,315,19,9,5,12,60,290,20,10,6,3,22
32007000016,32,007,000016,37.799672037139054,306.214644927046,9.93894993894994,0.9938949938949939,1.9877899877899878,4.980029059184732,28.854617092084112,275.41445420601093,16.896214896214897,13.914529914529915,1.9877899877899878,3.9755799755799757,19.87789987789988
32007000017,32,007,000017,3.3717977034949502,12.076421355374768,0.09635265471000341,0.03132114443353636,0.017253239875718262,1.0552735344752104,3.3471120145441318,12.851395938081284,0.1340444697793401,0.10059976846720363,0.022296467541424315,0.02442002442002442,0.1523594880943584
32007000018,32,007,000018,28.759456532718204,128.13506189253587,7.532569434820023,1.3728061212105551,1.3708212065618852,4.792911936344923,25.341335632232507,126.73446696624393,2.7495820717184505,6.854106032809426,0.003969829297340214,0.6844181459566075,4.798866680290933
32007000019,32,007,000019,53.254440089956624,221.01382002691926,12.471400711639337,6.631164025248805,0.631163708086785,10.209073454046777,54.67653066115865,219.3826566359945,4.2623277333355905,12.155818699014935,1,0.3155818540433925,10.209073295465767
32007000020,32,007,000020,239.4814814814815,238.5,24.537037037037035,2.944444444444444,4.907407407407407,20.61111111111111,214.94444444444443,227.7037037037037,14.722222222222221,17.666666666666668,4.907407407407407,4.907407407407407,36.31481481481482
32007000021,32,007,000021,77,55,14,2,0,4,63,56,11,3,2,2,10
32007000022,32,007,000022,147,963,58,14,0,24,143,964,25,20,4,5,36
32007000023,32,007,000023,154,966,44,9,1,40,161,953,17,16,9,2,45.00000000000001
32007000024,32,007,000024,81,610,30,8,2,12,74,591,17,16,6.999999999999999,5,23
32007000025,32,007,000025,92,561,27,4,0,8,101,526,13,11,6,4,26
32007000026,32,007,000026,76.85900235203455,426.36389907925474,14.973346953192104,3.999664855145176,1.996590352644634,9.987274529793776,83.85247204450403,415.3837328313519,7.9906841771491415,7.984200027293234,1.001537251250271,1.9944289693593316,10.98232763118814
32007000027,32,007,000027,34.9393837395726,259.9452967615224,7.1617305317849125,4.975119006526294,1.0245787394799613,7.108484475497789,40.82391156184283,254.74098058943136,6.12322421570328,3.1055195688708537,2.080119412684372,0.018677190535819243,6.210217721035187
32007000028,32,007,000028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007000029,32,007,000029,76.05950413223141,25.178512396694217,1,0.006611570247933884,0,6,69.05950413223141,23.18512396694215,4,2,0,1,5.006611570247934
32007000030,32,007,000030,0,35.13111545988258,0.7984344422700587,0.7984344422700587,0.7984344422700587,2.395303326810176,0.7984344422700587,36.7279843444227,0,1.5968688845401173,0,0,0
32007000031,32,007,000031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007000032,32,007,000032,58,592,19,12,3,8,55,563,16,12,7,5,24
32007000033,32,007,000033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32007000034,32,007,000034,14.55082034146303,104.7638282601608,1.9402278726286195,0.97,0,3.8802278726286197,13.580911490514477,107.6740105582637,9.114905144782292e-5,0.9700455745257239,0,0,2.9100455745257237
32007000035,32,007,000035,5.08729388942774,90.40737148399612,2.0242483026188167,1,1,7.024248302618817,5.096993210475267,96.42677012609117,1.0096993210475267,1.0048496605237633,0,0,2.0048496605237633
32007000036,32,007,000036,17.873403837993276,83.49324596409566,4.964944672478614,0.003969829297340214,0.001984914648670107,4.962959757829944,19.861763604563127,87.43026720426195,1.99629942516453,1.0021195418796054,0.003969829297340214,0,1.0001346272309353
32007000037,32,007,000037,15.075816327467612,82.80494114481056,2.6440271146000085,2.1348433112910934,1.1322364704603614,1.5739228698232748,16.39266476271294,66.72000760228643,6.434233223282689,5.447235104656217,2.084652933997912,0.13620629975770163,4.933897907300737
