GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREIBLA,G20PREONON
32003002706,32,003,002706,0.33357268537468304,0.9054115745884254,0.02382662038390593,0,0
32003002709,32,003,002709,341,348,6,2,9
32003002710,32,003,002710,437,378,10,2,6
32003002711,32,003,002711,516,656,15,4,12
32003002713,32,003,002713,480.99999999999994,249,10,0,9
32003002714,32,003,002714,521,235,9,3,5
32003002715,32,003,002715,0,0.9982504863822905,0,0,0
32003002716,32,003,002716,952.7369434375875,434.494819347672,16.749197756200683,6.896717198964153,16.749124647242905
32003002717,32,003,002717,724,323,8,4,10
32003002720,32,003,002720,0.9935434507764906,1.987353211531392,0,0,0
32003002721,32,003,002721,0.006456549223509301,0.012913098447018602,0,0,0
32003002722,32,003,002722,193.03074861468255,81.74261293376863,4.924253791190882,0,4.924253791190882
32003002723,32,003,002723,0.1306174460028389,0.7343249098452284,0.00477868704888435,0.00159289568296145,0.01115026978073015
32003002724,32,003,002724,892.9692513853174,412.2573870662314,13.07574620880912,4,14.075746208809118
32003002725,32,003,002725,76.34228056664848,463.78718904192294,4.089011622715189,1.0097875247430235,3.0581366461820414
32003002726,32,003,002726,81.64467486832504,459.0023794426566,2.987000300060672,0.9956667666868907,6.969667366808235
32003002727,32,003,002727,187.6611045176558,936.3091278593677,12.976565737923005,0.9981973644556158,12.976565737923005
32003002729,32,003,002729,426.3407816429757,171.2554119785101,8.003847534678759,1.0002748239056256,4.006595773735014
32003002730,32,003,002730,1104.408586010781,491.00346633714366,25.375050894185208,7.037419479713912,11.375317235488437
32003002731,32,003,002731,713.2239946225892,1100.1558310864616,16.002252214609616,4.000563053652404,10.014483961318241
32003002732,32,003,002732,472.1786154811222,675.6527310665155,10.826244516131402,1.9690265099686244,7.873838514077143
32003002733,32,003,002733,480,282,8,2,5
32003002734,32,003,002734,618,332,16,5,17
32003002735,32,003,002735,593,253,6,2,20
32003002736,32,003,002736,316,217,5,3,8
32003002737,32,003,002737,745,218,9,3,18
32003002738,32,003,002738,594,349,7,1,7
32003002740,32,003,002740,712,349,15,3,11
32003002742,32,003,002742,468,228,6,0,10
32003002743,32,003,002743,737,432,11,1,13
32003002745,32,003,002745,8.518482957273163,11.465674507921268,0.12385981757081133,0.020643302928468554,0.06192990878540566
32003002746,32,003,002746,453,294,11,2,11
32003002751,32,003,002751,440,161,4,2,5
32003002752,32,003,002752,1035,311,12,8,15
32003002770,32,003,002770,62.98221077055908,19.133270235601383,2.001568747704611,0.999483636133541,2.998017329161035
32003002775,32,003,002775,414.15987278539274,747.6420971602709,4.799232691053999,2.875389768231788,9.10342481540037
32003002776,32,003,002776,752.8648153501526,1551.0685730470816,21.938113021695994,7.123224592242554,25.429195507530597
32003002904,32,003,002904,0,0.023991872041633343,0,0,0
32003002906,32,003,002906,0.15648286140089418,0.39120715350223545,0,0,0
32003002907,32,003,002907,0,0,0,0,0
32003002911,32,003,002911,0,0,0,0,0
32003002914,32,003,002914,0,5.76585862860835e-6,0,0,0
32003002916,32,003,002916,0.21836309414559638,0.11978775450272716,0.004991156437613632,4.991156437613632e-4,0.004991156437613632
32003002917,32,003,002917,0,0,0,0,0
32003002919,32,003,002919,0,0.018898826456002424,0,0,0
32003002920,32,003,002920,0,0,0,0,0
32003002927,32,003,002927,0,0,0,0,0
32003002930,32,003,002930,2.257674608604348,4.076356932202295,0.026130493155142914,0.01567829589308575,0.04964793699477154
32003002931,32,003,002931,0,0,0,0,0
32003002934,32,003,002934,0,0,0,0,0
32003002938,32,003,002938,0,0,0,0,0
32003002946,32,003,002946,0,0,0,0,0
32003002948,32,003,002948,0.004935839408016832,0.013710665022268977,5.484266008907591e-4,0,0
32003002949,32,003,002949,0,0,0,0,0
32003002951,32,003,002951,0.02069852413649457,0.009169750582527924,4.7560947004812883e-4,1.331706516134761e-4,2.0926816682117672e-4
32003002957,32,003,002957,0,0,0,0,0
32003002959,32,003,002959,0,0,0,0,0
32003002961,32,003,002961,0,0,0,0,0
32003002962,32,003,002962,0,0,0,0,0
32003002969,32,003,002969,0,0,0,0,0
32003002970,32,003,002970,2.7020458735002717,5.441337252391404,0.06933198879934611,0.01733299719983653,0.04515322311445709
32003002971,32,003,002971,0,0,0,0,0
32003002972,32,003,002972,0,0,0,0,0
32003002973,32,003,002973,0,0,0,0,0
32003002974,32,003,002974,0,0,0,0,0
32003002975,32,003,002975,0,0,0,0,0
32003002976,32,003,002976,0,0,0,0,0
32003002977,32,003,002977,0.012663640564960407,0.03517677934711224,0.0014070711738844897,0,0
32003002978,32,003,002978,0,0,0,0,0
32003002979,32,003,002979,0,0,0,0,0
32003003036,32,003,003036,328,375,1,2,2
32003003037,32,003,003037,263,328,2,1,1
32003003040,32,003,003040,415.56115107913666,560.5395683453237,1.0719424460431655,1.0359712230215827,8.287769784172662
32003003151,32,003,003151,0,0,0,0,0
32003003152,32,003,003152,25.616320168702867,46.30642492034749,0.9852430834116488,0,0.9852430834116488
32003003191,32,003,003191,0,3,0,0,0
32003003217,32,003,003217,817,725,10,2,10
32003003361,32,003,003361,671,553,11,1,15
32003003363,32,003,003363,656,834,7,2,16
32003003364,32,003,003364,631,942,17,1,19
32003003365,32,003,003365,412,377,4,1,6
32003003366,32,003,003366,376,456,5,1,9
32003003370,32,003,003370,490,433,5,0,10
32003003371,32,003,003371,389.52143413873733,259.99610288386594,8.50896336710834,0,8.50896336710834
32003003372,32,003,003372,557,510,10,1,16
32003003373,32,003,003373,676,699,6,3,19
32003003374,32,003,003374,459,444,7,1,8
32003003375,32,003,003375,681,762,7,4,11
32003003380,32,003,003380,316,260,1,1,5
32003003381,32,003,003381,677,763,10,7,10
32003003382,32,003,003382,502.8965444172303,490.77855539512836,12.117989022101934,1.7311412888717048,7.790135799922672
32003003383,32,003,003383,400.7034162793646,642.0274740225103,0.027776377983918625,1.0092587926613061,7.064811548629144
32003003385,32,003,003385,801,801,18,2,22
32003003386,32,003,003386,356,409,5,3,14
32003003391,32,003,003391,352,351,5,1,3
32003003392,32,003,003392,421,383,3,3,9
32003003393,32,003,003393,308,283,3,3,3
32003003395,32,003,003395,430,484,4,0,4
32003003413,32,003,003413,346,488,0,0,5
32003003414,32,003,003414,393,460,7,0,4
32003003416,32,003,003416,687,587,11,1,9
32003003417,32,003,003417,1052.3423381346954,733.2705557624055,18.82721697227798,4.9545307821784155,27.74537238019913
32003003418,32,003,003418,314,359,6.999999999999999,0,1.9999999999999998
32003003430,32,003,003430,574,454,4,3,9
32003003431,32,003,003431,521.3301315206147,526,4,1,8
32003003433,32,003,003433,1.6698684793852518,0,0,0,0
32003003435,32,003,003435,758,606,12,3,13
32003003439,32,003,003439,1,1,0,0,0
32003003457,32,003,003457,1,6,0,0,0
32003003464,32,003,003464,483,605,4,1,4
32003003465,32,003,003465,445,468,9,0,5
32003003518,32,003,003518,1,10,0,0,1
32003003532,32,003,003532,136.31245691926037,312.9269811749667,4.790413965633529,0,2.999106752131101
32003003535,32,003,003535,37.65332734207043,62.82833762902197,0.6690209071551825,0.08690509495034812,1.0818727164383761
32003003537,32,003,003537,0,0,0,0,0
32003003540,32,003,003540,143.71969757579242,292.749219057494,7.537977208819904,0.941025832977861,1.9054063486089834
32003003544,32,003,003544,509.12987946064953,668.9152802270522,11.909470864576596,0,9.924559053813832
32003003545,32,003,003545,2.435735023868063,4.951592910363364,0.12819658020358224,0.01602457252544778,0.03204914505089556
32003003546,32,003,003546,1340.7005976456032,1330.626749893486,38.71140779390565,4.303275378051699,26.0675969860919
32003003547,32,003,003547,795.9105875827694,1015.1679376609758,13.199501814443478,2.9656385615124976,15.106913912540612
32003003552,32,003,003552,0,0,0,0,0
32003003553,32,003,003553,0,0,0,0,0
32003003557,32,003,003557,900,870,14.000000000000002,3,16
32003003559,32,003,003559,0,0.9289752426437998,0,0,0
32003003562,32,003,003562,1,5,0,0,0
32003003564,32,003,003564,94.36451714394806,226.28466042287337,4.904963156018986,0.05589226032699676,3.9901467155302996
32003003565,32,003,003565,528.9367116210166,531.9363527077141,12.99844470902309,1.999760724465091,16.997966157953275
32003003566,32,003,003566,17.56650000034209,48.7230055054043,0.22529145873051734,0.028161432341314668,0.8476256971307936
32003003571,32,003,003571,1.8505587094120406,3.7392965569158703,0.9231582914786987,0,0
32003003574,32,003,003574,0,0,0,0,0
32003003576,32,003,003576,310,418,9,0,9
32003003578,32,003,003578,0.8984099978938558,3.818242491048887,0,0,0.11230124973673197
32003003579,32,003,003579,0.05161737009757698,0.16345500530899373,0,0,0.00286763167208761
32003003580,32,003,003580,1.5214467399121248,1.9229396296111576,0.017609337267501444,0,0.02113120472100173
32003003581,32,003,003581,0.06533995641965488,0.07580566372496757,9.899993396917408e-4,0,0.0016971417251858414
32003003582,32,003,003582,4.12156942528048,6.055610243935945,0,0,0.036928299236501046
32003003583,32,003,003583,0,0,0,0,0
32003003584,32,003,003584,0,2,0,0,0
32003003585,32,003,003585,0,0,0,0,0
32003003586,32,003,003586,0,0,0,0,0
32003003587,32,003,003587,451.26890228700324,525.7488673959607,6.8811125999640455,0.011384828306102258,11.743147395990269
32003003588,32,003,003588,505.6462010838975,560.3546700307137,11.927985088023263,2.953566671621546,18.818437439211614
32003003602,32,003,003602,814.0160592348557,819.3248596211699,22.120001609642816,5.308800386314276,17.696001287714253
32003003604,32,003,003604,1155.6422721914664,812.1041314224842,22.040482261014596,2.0364330254949685,22.040482261014596
32003003605,32,003,003605,100.75931873222316,321.1328190043857,2.9961111659229362,5.279336108537261e-4,1.9943554226284217
32003003606,32,003,003606,495.2825105396413,501.37254494898184,14.646354485682078,1.992658583257276,7.901730127933529
32003003607,32,003,003607,821.6367602781879,510.8238254085745,27.40557723411978,2.0541947659551316,15.216575176771979
32003003608,32,003,003608,474.8988106832182,1000.6552136204728,15.874584928251393,1.9638446574156803,17.116545184686586
32003003609,32,003,003609,456.1468097931963,857.0077221497264,14.100831022406721,2.9803365841724867,14.022939422145718
32003003610,32,003,003610,595.317502882733,619.6102008527527,6.009921965085409,1.002126135375445,9.00992196508541
32003003611,32,003,003611,0.010024686594571806,0.031744840882810724,0,0,5.56927033031767e-4
32003003612,32,003,003612,0,0,0,0,0
32003003613,32,003,003613,742.5772870662461,508.2397476340694,10.760252365930599,1.6624605678233437,13.20820189274448
32003003700,32,003,003700,1.1415141975016667,11.169710618606508,0.07686398174523912,2.7841529922248594e-6,5.568305984449719e-6
32003003701,32,003,003701,0,0,0,0,0
32003003702,32,003,003702,838.5876381905256,565.7218155135131,14.992627619616071,2.9985255239232145,17.991153143539286
32003003703,32,003,003703,3.8837514552509957,7.220963778040055,0.007372380383929003,0.0014744760767858003,0.008846856460714802
32003003704,32,003,003704,399.5286103542234,298.0572207084469,19,1,3
32003003705,32,003,003705,824.328262610088,910.394715772618,18.00560448358687,1.6981585268214572,11.55004003202562
32003003706,32,003,003706,1187.7527935905864,1079.2281618330585,24.87047182270543,5.275559089917885,20.348657964295793
32003003707,32,003,003707,279.4347695088882,270.2729737872853,4.962639349201567,0,5.726122326001808
32003003708,32,003,003708,373.30293667104183,490.6767567003176,4.361524114790988,0.025948421153051168,6.061163256185132
32003003709,32,003,003709,1519.5651259450763,1354.7242653792002,33.9760475150714,3.0261210047481506,37.31288177899623
32003003710,32,003,003710,98,136,4,1,1
32003003711,32,003,003711,80.83497505039509,144.75100183442842,4.699707851767156,0,0
32003003712,32,003,003712,0,1,0,0,0
32003003713,32,003,003713,23,23,0,0,1
32003003714,32,003,003714,13.14118945728932,15.112367875882718,0,0,0
32003003715,32,003,003715,60.6786402433947,123.28358652626225,0.9631530197364239,0.9631530197364239,0.9631530197364239
32003003716,32,003,003716,267.05913078834504,377.7672795515135,3.884496447830473,0.9711241119576183,1.9422482239152365
32003003717,32,003,003717,166.3213597566053,376.71641347373776,1.036846980263576,1.036846980263576,1.036846980263576
32003003718,32,003,003718,258.940869211655,683.2327204484865,9.115503552169526,3.0288758880423816,10.057751776084762
32003003719,32,003,003719,741.6576618653045,661.7294442375945,21.17278302772202,4.0454692178215845,15.254627619800871
32003003720,32,003,003720,376,294,10,1,4
32003003721,32,003,003721,451.67508185263404,496.7538078782477,9.136309903318931,1.0340774758297329,15.102232427489199
32003003722,32,003,003722,396,274,8,1,6.999999999999999
32003003723,32,003,003723,524.1771340176135,590.5950576954749,7.999744638605745,0.9999680798257181,10.010450808753694
32003003724,32,003,003724,551.0333615685299,406.0333615685299,8.008340392132482,2,6
32003003725,32,003,003725,3.966638431470069,3.966638431470069,0.9916596078675173,0,0
32003003726,32,003,003726,817,612,21,3,10
32003003727,32,003,003727,560,730,2,0,9
32003003728,32,003,003728,683.2504742105489,716.168491395357,4.730148694062191,1.241873360488138,8.065283140543356
32003003729,32,003,003729,505.0038822169612,492.0049066908815,17.000044933066683,1,7.000053919680016
32003003730,32,003,003730,801,681,24,3,9
32003003731,32,003,003731,2.6456569807488,5.2913139614976,0.8818856602496001,0,0
32003003732,32,003,003732,366.3326202342071,225.1039875338367,11.29795772292821,3,5
32003003733,32,003,003733,535,432,9,0,9
32003003734,32,003,003734,619.8701205393504,741.0847197729478,13.090529135423402,2,12.07544094618617
32003003735,32,003,003735,1.1052610168425034,1.1124692408653893,0.030034266762024548,0.007208224022885892,0.02402741340961964
32003003736,32,003,003736,9.0217227850441,24.604698504665727,0.8201566168221908,0,0
32003003737,32,003,003737,0,0,0,0,0
32003003738,32,003,003738,149,112,1,0,2
32003003739,32,003,003739,478,442,4,2,14
32003003740,32,003,003740,1752.0259908699084,1851.55331294142,37.860505596712166,3.989981262279926,25.9529492506983
32003003741,32,003,003741,235.75299628364976,316.61008631378627,8.954526783204305,2.3017114731665678,7.157453528961669
32003003742,32,003,003742,588.8454348568036,337.56801743262463,8.821189453251922,2.642217585947489,9.6743336483805
32003003743,32,003,003743,632.3998108300224,555.5787873767679,14.838330493605726,2.0219934650562106,15.649432606295592
32003003744,32,003,003744,0,0,0,0,0
32003003745,32,003,003745,5.165024949604904,9.248998165571575,0.3002921482328433,0,0
32003003746,32,003,003746,687.0632883789834,733.0636472922859,9.001555290976908,4.000239275534909,11.002033842046727
32003003747,32,003,003747,464,386,6,0,9
32003003748,32,003,003748,533,582,5,0,12
32003003749,32,003,003749,734,590,13,4,17
32003003750,32,003,003750,1,0,0,0,0
32003003751,32,003,003751,538,201,7,1,5
32003003752,32,003,003752,627,228,10,2,14
32003003753,32,003,003753,110.99999999999999,55,2,1,2
32003003754,32,003,003754,1069,563,12,2,13
32003003755,32,003,003755,450,323,7,2,2
32003003756,32,003,003756,188.76557459691816,390.7517599798452,7.099014343073825,0.039414084884213156,2.125417378628618
32003003757,32,003,003757,342.32751453829826,595.4723583342791,8.390138288622015,1.077817768078747,9.151041707598997
32003003758,32,003,003758,351.17911403364565,714.6657455551683,13.08721245152087,2.055587876666964,10.170253804229164
32003003759,32,003,003759,592.1458203358925,696.1179125353385,10.892314420894344,5.941262411396915,18.81399763609023
32003003760,32,003,003760,897.3836798312972,586.6935750796525,17.01475691658835,3,14.014756916588352
32003003761,32,003,003761,590,327,9,0,6
32003003762,32,003,003762,529,378,13,2,13
32003003763,32,003,003763,0,0,0,0,0
32003003764,32,003,003764,847,448,14,3,15
32003003765,32,003,003765,811,509,16,1,14
32003003766,32,003,003766,310.53387617317253,381.1039740336104,1.0204731275847867,0.003149711936121038,6.015748559680605
32003003767,32,003,003767,6.997342836588239,31.98785296726052,0,0,0
32003003768,32,003,003768,506.00265716341175,441.01214703273945,8,1,9
32003003769,32,003,003769,476,431,6,0,10
32003003770,32,003,003770,665,395,12,2,9
32003003771,32,003,003771,435,338,6,1,8
32003003772,32,003,003772,663.8789007645711,446.9184768701254,11.997811459600682,2.9994528649001704,8.998358594700512
32003003773,32,003,003773,576.987328273516,352.99224762660515,10.999758424625089,0.9999780386022808,3.9999121544091234
32003003774,32,003,003774,422.99999999999994,362,6,5,11
32003003775,32,003,003775,363,315,2,2,10
32003003776,32,003,003776,0.6286755114633866,0.7293724548579551,0.009525386537324041,0,0.01632923406398407
32003003777,32,003,003777,0,3,1,0,0
32003003778,32,003,003778,0,0,0,0,0
32003003779,32,003,003779,0,0,0,0,0
32003003780,32,003,003780,629.6724854617017,716.5276416657209,20.609861711377985,3.9221822319212527,9.848958292401
32003003782,32,003,003782,258.13377096191283,222.08927550326942,11.002430115774228,2.000569096497548,2.0017292508903646
32003003783,32,003,003783,620,367,14,4,10
32003003784,32,003,003784,492.7047913446677,290.17001545595053,8.763523956723338,0.973724884080371,12.658423493044822
32003003785,32,003,003785,502.2952086553323,247.82998454404947,8.236476043276662,1.026275115919629,14.341576506955178
32003003786,32,003,003786,787.2344254030818,717.2482400201549,17.900985656926174,3.9605859151157867,14.874582621371381
32003003787,32,003,003787,654,577,15,2,19
32003003788,32,003,003788,498.04376015847106,685.1272231650246,1.9305832793748208,0.9665545023964036,7.718544529372304
32003003789,32,003,003789,478.3950887623923,527.3332084896516,1.9974742745820138,1.9974742745820138,4.993685686455034
32003003790,32,003,003790,489,494,2,0,6
32003003791,32,003,003791,453.8759124087591,236.14355231143554,4.802919708029197,1.6009732360097324,6.40389294403893
32003003792,32,003,003792,460,251,0,2,4
32003003794,32,003,003794,559.4997367348167,274.9794083611521,5.3661021485943845,2.1214187078974764,3.494904956099682
32003003795,32,003,003795,525.6243508564241,265.8770393274124,8.830978143376418,2.277608056092791,8.10120209986139
32003003796,32,003,003796,104,49,0,1,2
32003003800,32,003,003800,434.47856586126267,432.00389711613406,4.49103663289166,0,8.49103663289166
32003003801,32,003,003801,361,136,3,1,3
32003003802,32,003,003802,519.8896958341214,251.9465449042281,0.9997878766040798,3.999151506416319,11.997454519248956
32003003803,32,003,003803,29.110304165878517,18.0534550957719,1.0002121233959202,2.000848493583681,0.0025454807510427234
32003003804,32,003,003804,657,360,13,4,11
32003003805,32,003,003805,59,20,1,0,1
32003003806,32,003,003806,279,256,6,0,9
32003003807,32,003,003807,611,587,8,1,13
32003003808,32,003,003808,423,464,3,3,8
32003003809,32,003,003809,516,402,7,1,11
32003003811,32,003,003811,727,305,6,3,7
32003003812,32,003,003812,141,71,0,0,1
32003003813,32,003,003813,627,311,9,2,10
32003003814,32,003,003814,445,269,15,1,10
32003003815,32,003,003815,460.3585889190588,280.04316776453464,8.032598992641708,4,6
32003003821,32,003,003821,2.7061657032755297,0.5798926507018992,0,0,0
32003003822,32,003,003822,10.604360052342546,30.849047424996495,0.9640327320311405,0,0
32003003823,32,003,003823,8.324662813102119,1.7838563170933113,0,0,0
32003003824,32,003,003824,144.78772331312794,97.58531977449078,4.169592089508814,0.788530740765038,0.11178505517823654
32003003825,32,003,003825,3.646445752559289,0.4371916361239123,0.018683403253158645,0.003736680650631729,0
32003003826,32,003,003826,203,167,2,0,2
32003003831,32,003,003831,78.57205344653377,60.72152443205894,2.8150927825651784,0.20773257858433025,0.8882149448217636
32003003832,32,003,003832,30.846700507614216,35.524873096446704,0.8771573604060914,0.14619289340101524,0.8771573604060914
32003003833,32,003,003833,180.1532994923858,207.4751269035533,5.122842639593909,0.8538071065989847,5.122842639593909
32003003834,32,003,003834,601,282,13,3,10
32003003841,32,003,003841,859,314,17,4,15
32003003842,32,003,003842,599,311,11,0,7
32003003843,32,003,003843,787,376,14,3,16
32003003844,32,003,003844,449.33320862213026,295.8952344619807,3.031515075607199,4.013967385202423,13.03378400053977
32003003845,32,003,003845,22.99911928933433,36.962870286430174,1.2320956762143391,0,0.41069855873811306
32003003851,32,003,003851,1,0,0,0,0
32003003852,32,003,003852,70.99434826542556,96.63119625016256,0.9860326147975771,0.9860326147975771,1.9720652295951542
32003003853,32,003,003853,16.41891891891892,18.243243243243246,0,0,0
32003003854,32,003,003854,505.58108108108104,283.7567567567568,8,6,5
32003003855,32,003,003855,847,335,6,6,21
32003003863,32,003,003863,455,338,9,4,9
32003003864,32,003,003864,742,536,22,5,9
32003003866,32,003,003866,161,179,0,0,1
32003003875,32,003,003875,0,0,0,0,0
32003003881,32,003,003881,0,0,0,0,0
32003003902,32,003,003902,0,0,0,0,0
32003003904,32,003,003904,0,0,0,0,0
32003003905,32,003,003905,0,0,0,0,0
32003003906,32,003,003906,0.004405123733450076,0.048456361067950836,0,0,0
32003003907,32,003,003907,0,0,0,0,0
32003003908,32,003,003908,0,0,0,0,0
32003003909,32,003,003909,0,0,0,0,0
32003003910,32,003,003910,0,0,0,0,0
32003003912,32,003,003912,0,0.05085795953072283,0,0,0
32003003914,32,003,003914,0,0,0,0,0
32003003915,32,003,003915,0,0,0,0,0
32003003917,32,003,003917,0,0,0,0,0
32003003938,32,003,003938,0,0,0,0,0
32003003964,32,003,003964,0.31604443332420323,1.006283007710748,0.009646199625959376,0,0.0061953685592045634
32003003979,32,003,003979,0,0,0,0,0
32003003981,32,003,003981,0,0,0,0,0
32003003982,32,003,003982,3.3246753246753245,10.528138528138529,0,0,0.1847041847041847
32003003984,32,003,003984,0,0,0,0,0
32003003985,32,003,003985,0,0,0,0,0
32003003988,32,003,003988,0,0,0,0,0
32003003989,32,003,003989,0,0,0,0,0
32003003990,32,003,003990,0.601091734518672,1.6696992625518665,0.06678797050207466,0,0
32003003991,32,003,003991,0,0,0,0,0
32003003992,32,003,003992,0,0,0,0,0
32003003993,32,003,003993,0,0,0,0,0
32003003994,32,003,003994,0,0,0,0,0
32003003995,32,003,003995,0,0,0,0,0
32003004017,32,003,004017,781,93,3,2,15
32003004028,32,003,004028,625,48,5,0,10
32003004066,32,003,004066,53.99999999999999,14,0,0,1
32003004069,32,003,004069,44,25,1,0,0
32003004073,32,003,004073,15.032861471505427,14.00837135587401,1.5598799765234708e-4,1.000103991998435,2.599799960872451e-4
32003004075,32,003,004075,0,0,0,0,0
32003004076,32,003,004076,1.0548484320190887,2.0139724644858754,1.0002603564811032,1.735709874021799e-4,4.339274685054498e-4
32003004304,32,003,004304,788,267,11,1,10
32003004305,32,003,004305,950,272,13.000000000000002,5,19
32003004306,32,003,004306,988,292,8,6,16
32003004307,32,003,004307,825,259,8,0,11
32003004309,32,003,004309,580,109.00000000000001,4,1,14
32003004310,32,003,004310,609.1703146374829,52.58310533515732,2.97640218878249,0.9921340629274966,6.944938440492476
32003004381,32,003,004381,337,147,4,0,6
32003004384,32,003,004384,490,156,5,0,7
32003004387,32,003,004387,837,254,9,1,12
32003004415,32,003,004415,322,64,1,3,6
32003004434,32,003,004434,53,69,1,0,0
32003004454,32,003,004454,1.9032027834775627,0,0,0,0
32003004461,32,003,004461,910,107,6,5,8
32003004463,32,003,004463,39,11,0,1,0
32003004467,32,003,004467,403,30,3,1,10
32003004500,32,003,004500,475,227,5,1,3
32003004501,32,003,004501,1039,651,11,2,20
32003004502,32,003,004502,550,272,10,2,15
32003004504,32,003,004504,1156,422.00000000000006,18,2,16
32003004505,32,003,004505,601.8108262108262,273.24558404558405,9.21994301994302,3.352706552706553,6.705413105413106
32003004506,32,003,004506,664,344,8,2,11
32003004507,32,003,004507,1009.6361314173118,225.56066319529168,9.259314878037461,3.180438728821701,15.494858420824134
32003004508,32,003,004508,496,65,3,3,7
32003004510,32,003,004510,381.0169829337027,174.7996993742658,2.8964015161549,3.8347087026324664,9.804551945364256
32003004511,32,003,004511,0.1258353908866381,0.03205616761510875,5.973198934492315e-4,3.9821326229948765e-4,9.95533155748719e-4
32003004512,32,003,004512,309,206.00000000000003,3,3,8
32003004513,32,003,004513,277,205,3,0,2
32003004514,32,003,004514,779,213,9,3,14
32003004522,32,003,004522,324,169,2,1,5
32003004523,32,003,004523,472,161,5,1,8
32003004525,32,003,004525,517,253,3,2,6
32003004526,32,003,004526,517,95,1,1,9
32003004527,32,003,004527,933.4606657992105,220.4393368047083,8.740685121962539,5.819561271178299,16.505141579175866
32003004528,32,003,004528,933,227,6,5,15
32003004529,32,003,004529,631.7864547055888,160.945600012025,2.9989863356277953,1.9993242237518634,4.998310559379658
32003004530,32,003,004530,567,230,5,2,5
32003004531,32,003,004531,803.0174859584928,300.00656268517,22.000239832348406,3.0000218029407644,16.000283438229932
32003004532,32,003,004532,544,153,3,4,2
32003004535,32,003,004535,764,282,10,6,9
32003004536,32,003,004536,801.9825140415072,300.99343731483,10.999760167651594,0.9999781970592359,12.999716561770066
32003004540,32,003,004540,404,179,8,1,3
32003004541,32,003,004541,702,248,8,4,15
32003004543,32,003,004543,315.52973720608577,111.49792531120332,3.619640387275242,4.354080221300139,7.442600276625173
32003004546,32,003,004546,573.1106500691562,221.29460580912863,5.677731673582296,3.3872752420470262,6.484094052558783
32003004547,32,003,004547,295,96,7,0,9
32003004548,32,003,004548,253.35961272475797,78.20746887966806,5.702627939142462,3.2586445366528354,4.073305670816044
32003004549,32,003,004549,290,122,9,2,3
32003004550,32,003,004550,269,78,3,0,7
32003004551,32,003,004551,420,144,6,0,10
32003004552,32,003,004552,603,170,6.999999999999999,1,5.999999999999999
32003004553,32,003,004553,914,327,9,7,16
32003004554,32,003,004554,213,26,0,1,0
32003004555,32,003,004555,540,165,6,3,9
32003004556,32,003,004556,492,148,3,2,5
32003004557,32,003,004557,651,186,9,2,3
32003004559,32,003,004559,630,151,15,3,21
32003004560,32,003,004560,380,136,3,1,4
32003004561,32,003,004561,454,164,4,2,3
32003004562,32,003,004562,283,125,2,0,2
32003004563,32,003,004563,258,160,4,0,4
32003004564,32,003,004564,94.70622454915649,18.941244909831298,0.8609656777196044,0.8609656777196044,2.5828970331588135
32003004565,32,003,004565,844.813445501605,298.05875509016875,13.139034322280397,6.139034322280396,16.41710296684119
32003004566,32,003,004566,675,230,11,4,9
32003004567,32,003,004567,987,277,7,4,13
32003004568,32,003,004568,82,20,0,1,2
32003004569,32,003,004569,557,135,5,2,1
32003004571,32,003,004571,0,0,0,0,0
32003004572,32,003,004572,0.8083756345177665,0,0,0,0
32003004573,32,003,004573,0.6719543147208121,0,0,0,0
32003004574,32,003,004574,0,0,0,0,0
32003004577,32,003,004577,941,256,11,2,13
32003004581,32,003,004581,927,354,15,4,15
32003004582,32,003,004582,681,284,3,0,8
32003004583,32,003,004583,782,263,5,1,10
32003004584,32,003,004584,687,263,12,2,19
32003004585,32,003,004585,506,172,9,2,10
32003004586,32,003,004586,1105,503,11,8,14
32003004590,32,003,004590,353.8296853625171,81.41689466484269,2.02359781121751,1.0078659370725034,1.055061559507524
32003004591,32,003,004591,171.43525189340372,31.348160346222393,0.9796300108194498,0,5.877780064916698
32003004592,32,003,004592,72,24,0,0,1
32003004593,32,003,004593,355,88,4,1,6
32003004594,32,003,004594,0,0,0,0,0
32003004596,32,003,004596,86,24,2,0,1
32003004597,32,003,004597,821,180,5,1,7
32003004598,32,003,004598,499,146,9,0,8
32003004599,32,003,004599,551,126,6,2,5
32003004601,32,003,004601,55,38,0,1,0
32003004602,32,003,004602,522,185,6,1,12
32003004603,32,003,004603,301,149,6,0,2
32003004604,32,003,004604,284.5360920970753,100.43403858120722,4.105476042314873,2.140634723086497,3.3515868077162416
32003004605,32,003,004605,1185,472,15,1,18
32003004606,32,003,004606,53,18,2,0,0
32003004611,32,003,004611,417,170,9,4,10
32003004612,32,003,004612,751.0454545454545,363,15,2,9
32003004613,32,003,004613,9.459523674831702,4.042626011200996,0.06627255756067206,0.08836341008089608,0.2209085252022402
32003004614,32,003,004614,82,35,1,0,2
32003004615,32,003,004615,1,0,0,0,0
32003004616,32,003,004616,895.506694855532,100.37547568710359,2.952219873150106,3.936293164200141,15.745172656800564
32003004621,32,003,004621,476,474,11,2,7
32003004623,32,003,004623,694,453,9,4,7
32003004633,32,003,004633,626.0845224100908,381.0876528697238,10.003130459632992,1.001043486544331,7.001043486544331
32003004634,32,003,004634,907,444,11,2,16
32003004635,32,003,004635,428,234,3,1,11
