GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREGSTE,G16PREOWRI,G16USSDDUC,G16USSRKIR,G16USSLMCM,G16USSGSUM,G16USSOWRI,G16COMDMEN,G16COMRMUN,G16COMLBAL,G16COMGCUR
17031041047,17,031,041047,325,184,27,12,16,300,217,18,15,1,272,237,15,21
17031042001,17,031,042001,443.00000000000006,162,13,8,9,374,254,7.000000000000001,4,0,318,277,9,4
17031042002,17,031,042002,619,143,31.999999999999996,14.999999999999998,18,499.99999999999994,246,24,19,0.9999999999999999,433,277,25.999999999999996,18
17031042003,17,031,042003,548.8413284132841,115.24723247232473,35.896678966789665,8.501845018450185,12.280442804428045,477.99261992619927,191.76383763837637,21.726937269372694,15.114391143911439,0,408.08856088560884,219.15867158671588,25.505535055350553,20.782287822878228
17031042004,17,031,042004,930,253,48,18,32,800,406,29,17,2,671,480,39,24
17031042005,17,031,042005,436,99,35,4,9,344,200,19,5,0,306,215,23,4
17031042006,17,031,042006,458.8260249797821,154.9292895046551,24.82738337918462,9.930759770420664,4.966105814909771,420.09219025007786,203.59001237971634,11.918363583903677,8.939377629343957,0.9930759770420665,365.46623616890275,227.43133710228682,18.869169493498703,22.838811659435688
17031042007,17,031,042007,604,166,31,6,21,493,293,18,11,1,400,352,17,13
17031042008,17,031,042008,477,113.99999999999999,17,14,10,433,167.99999999999997,10,11,0,354,214,16,16
17031042009,17,031,042009,614,115,37,10,9,537,199,19,15,1,474,206,43,28
17031042010,17,031,042010,690.1397006237285,162.0224928715094,33.00780364929918,12.002295190970345,15.001989165507634,579.1187378795325,256.0445267048247,28.00428435647798,17.002295190970347,1.0001530127313565,508.1032835936656,286.04957612495946,34.00826268749325,25.00306025462713
17031042011,17,031,042011,248.03232323232322,120.68686868686868,22.472727272727273,4.993939393939394,7.490909090909091,222.23030303030302,166.46464646464648,5.826262626262626,4.993939393939394,0,173.12323232323232,200.58989898989898,8.323232323232324,3.329292929292929
17031042012,17,031,042012,412,113,31,3,11,334,216,10,7,0,289,243,16,5
17031042013,17,031,042013,380.73011453709574,155.24653218135703,23.039508362396955,6.015803344958782,8.007901672479392,337.6684814917565,206.32396857165503,7.018964013950539,11.014223010462903,1.0015803344958782,282.58156309448316,236.36189659955613,22.030026355421686,9.0363476934052
17031042014,17,031,042014,648,186,40,3,16,490,355,21,9,2,420,386,32,12
17031042015,17,031,042015,454,145,31,3,14,332,270,19,7,2,295,279,19,11
17031042016,17,031,042016,554,123.99999999999999,38,11,11,460,216,23,20,0,393,235,42,30
17031042017,17,031,042017,721,207,59,6,14.000000000000002,581,378,24,9,1,499,416,36,10
17031042018,17,031,042018,646,172,68,5,27,531,326,28.000000000000004,13,2,484,343,33,8
17031042019,17,031,042019,663,198,36,1,17,540,320,27,7,0,421,393,28,12
17031042020,17,031,042020,583,170,33,5,18,440.00000000000006,320,18,6,1,382,317,26,14
17031042021,17,031,042021,621.6605966795416,101.67256902567264,33.07715099571473,7.4922456182443575,14.70773846896104,505.60385497951376,220.05972565721783,22.255334640710934,11.876322713751414,0,432.56616345840087,268.625214555256,24.475048465217228,9.21095861905839
17031042022,17,031,042022,247.66081871345028,83.75438596491227,16.210526315789473,5.4035087719298245,11.707602339181287,194.52631578947367,154,9.005847953216374,3.6023391812865495,1.8011695906432748,165.70760233918128,164.80701754385964,14.409356725146198,4.502923976608187
17031042023,17,031,042023,531,187,30,8,16,398,336,17,8,0,352,350,23,9
17031042024,17,031,042024,529,142,21,7,13,422,253,22,6,0,363,283,18,10
17031042025,17,031,042025,490.88659793814435,190.5904404873477,35.32895970009372,7.43767572633552,14.87535145267104,399.7750702905342,281.70196813495784,24.17244611059044,15.80506091846298,0,357.00843486410497,290.9990627928772,23.2427366447985,22.31302717900656
17031042026,17,031,042026,652.1134020618557,183.4095595126523,35.67104029990628,13.56232427366448,16.12464854732896,561.2249297094659,278.29803186504216,33.82755388940956,13.194939081537019,0,468.99156513589503,338.0009372071228,34.7572633552015,19.68697282099344
17031042027,17,031,042027,350,117,25,6,5,326,134,22,11,1,275,164,23,17
17031042028,17,031,042028,567.4438604831221,195.82417831398791,27.133108258418424,10.053436884620552,8.025992512610838,512.2393282581656,245.08601904862863,18.062672402145786,16.04639936019314,1.0053436884620552,428.95220073661403,300.20676629815705,22.10080415107961,15.124840647159111
17031042029,17,031,042029,538,163,38,6,19,444,282,17,12,0,381.99999999999994,308,27,16
17031042030,17,031,042030,398.00000000000006,127.00000000000001,25.000000000000004,8,13.000000000000002,330,224,9,5,1,248,288,11,8
17031042031,17,031,042031,625.0777424541297,211.03782770419068,33.00704377940102,8.001565284311338,19.002347926467007,527.0696551518546,316.0521761437113,23.001826165029893,18.001565284311337,1,466.05426318945973,346.0628722531721,34.00260880718557,18.001043522874227
17031042032,17,031,042032,552,169,47,9,18,402,331,33,11,0,346,351,29,11
17031042033,17,031,042033,628,102,29,13,13,546,185,21,16,0,485,201,41,24
17031042034,17,031,042034,418,159,28,11,17,347,268,11,4,0,276,316,6,3
17031042035,17,031,042035,774.3391812865497,170.24561403508773,45.78947368421053,13.596491228070175,15.292397660818713,671.4736842105264,269,30.994152046783626,12.39766081871345,0.19883040935672514,580.2923976608187,315.1929824561403,40.5906432748538,16.497076023391813
17031042036,17,031,042036,881,209,49,9,32,727,380,36,12,0,628,411,52,16
17031042037,17,031,042037,388,109,25,6,13,295,226,12,4.999999999999999,1,280,226,11,4
17031042038,17,031,042038,514,128,28,2,14,401,241,19,11,0,350,247,28,19
17031042039,17,031,042039,623,157,46,9,10,499,297,24,7,1,451,300,24,8
17031042040,17,031,042040,749,170,34,8,16,623,300,20,8,1,547,330,36,16
17031042041,17,031,042041,575,102,37,8,18,489,195,26,15,0,425,232,32,15
17031042042,17,031,042042,912.8602993762715,146.9775071284906,50.99219635070082,14.997704809029655,12.998010834492367,775.8812621204675,290.9554732951753,27.995715643522022,14.997704809029655,0.9998469872686435,674.8967164063345,323.9504238750405,53.99173731250675,19.99693974537287
17031043001,17,031,043001,282,50.00000000000001,24,4,7,252,104.00000000000001,4,4,0,221,118.00000000000001,10,8
17031043002,17,031,043002,530,115,40,12,13,424,245,20,11,1,358,279,23,12
17031043003,17,031,043003,519,109,46,7,9,406,252,14,6,0,330,289,17,9
17031043004,17,031,043004,567.4878048780488,146.6078799249531,40.35834896810507,4.941838649155723,9.883677298311445,441.4709193245779,289.0975609756098,14.001876172607881,9.883677298311445,0,380.52157598499065,314.6303939962477,20.59099437148218,9.883677298311445
17031043005,17,031,043005,461,98,38,6,10,363,222,15,1,2,296,267,29,3
17031043006,17,031,043006,398,68,39,3,17,315,182,10,10,2,282,199,21,4
17031043007,17,031,043007,354,64,24,8,9,298,139,7,4,1,239.99999999999997,157,14.999999999999998,13
17031043008,17,031,043008,425,92,24,4,7,362,172,10,3,0,303,198,15,8
17031043009,17,031,043009,543,110,31.999999999999996,3,15,444,237,13,6,0,360,290,19,13
17031043010,17,031,043010,590,132,42,9,19,469,292,15.000000000000002,8,1,405,331,16,12
17031043011,17,031,043011,495,109,42,9.999999999999998,16,352,284,12,12,2,297,308,22,9.999999999999998
17031043012,17,031,043012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031043013,17,031,043013,518,110,26,13,12,468,169,16,12,0,410,190,25,16
17031043014,17,031,043014,501,90,37,11,17,406,221,22,6,1,320,270,27,15
17031043015,17,031,043015,580,144,31,16,14,461,259,17,21,0,391,295,17,21
17031043016,17,031,043016,603,117,70,11,16,482,271,30,17,0,436,283,31,25
17031043017,17,031,043017,413,115,32,4,10,340,215,12,6,0,264,262,18,8
17031043018,17,031,043018,565,124,43,11,22,453,273,19,10,0,368,330,17,14
17031043019,17,031,043019,571,119,36,3,13,453,251,15,11,0,390,279,32,15
17031043020,17,031,043020,591,113,32,9,14,485.00000000000006,232,16,10,0,406.00000000000006,260,28,14
17031043021,17,031,043021,563,100,48,10,16,444,248,19,7,0,375,267,23,19
17031043022,17,031,043022,390,69,21,8,8,322,141,16,10,0,271,166,19,15
17031043023,17,031,043023,391,62.99999999999999,28,9,10,335,140,12.999999999999998,6,0,284,162,15,10
17031043024,17,031,043024,427.99999999999994,120,15,7.999999999999999,10,353,196,10,12,0,298,208,17,18
17031043025,17,031,043025,417,94,15,6,8,359,155,11,10,0,325,168,18,7
17031043026,17,031,043026,352,51,18,5,10,291,125,5,10,0,243,154,7,16
17031043027,17,031,043027,502,115,29,7,11,421,213,18,8,1,340,252,20,19
17031043028,17,031,043028,669,149,41,15,9,552,267,28.999999999999996,14,1,481.99999999999994,299,22.999999999999996,17
17031043029,17,031,043029,540,97,42,5,10,441,221,19,5,0,374,259,22,10
17031043030,17,031,043030,693,110,52,10,22,564,253,21,26,0,493,288,22,25
17031043031,17,031,043031,538,102,23,9,24.000000000000004,430.00000000000006,202,13,10,2,386,223.00000000000003,20,15
17031043032,17,031,043032,608,100,38,15,10,506,225,14,14,0,424,260,29,17
17031043033,17,031,043033,467,168,29,6,22,388,290,7,5,0,328,328,9,10
17031043034,17,031,043034,377,83,25,5,8,311,153,14,5,1,262,181,23,5
17031043035,17,031,043035,566,171,30,8,14,448,306,16,9,0,364,353,20,8
17031043036,17,031,043036,304,77,21,3,8,254,126,16,3,0,221,143,23,5
17031043037,17,031,043037,667,97,32,9,14.999999999999998,571,185,26,23,0,494.99999999999994,217,40,25
17031043038,17,031,043038,408,118,33,6,22,330.00000000000006,244,5,3,1,248.00000000000003,289,15.000000000000002,12
17031043039,17,031,043039,568,134,43,14,9,480,236,14,22,0,448,236,21,23
17031043040,17,031,043040,441,70,29.000000000000004,7,13,363,150,18,9,0,306,163,22,21
17031043041,17,031,043041,720,102,44,13,14,575,266,18,18,1,489,310,22,29
17031043042,17,031,043042,515,82,44,5,11,454,165,18,11,0,388,193,38,6
17031043043,17,031,043043,498,171,36,5,13,405,291,9,7,0,323,340,15,11
17031043044,17,031,043044,508,109,24,9,13,412,210,17,10,0,332,262,24,12
17031043045,17,031,043045,327,59,12,0,13,276,127,2,4,0,223,163,5,2
17031043046,17,031,043046,313,54.99999999999999,30,6,6,246,144,8,9,0,213,149,15,7
17031044001,17,031,044001,933,120,36,15,22,830,240,26,23,0,729,274,42,37
17031044002,17,031,044002,593,67,25,6,16,487,188,17,14,0,433,222,22,18
17031044003,17,031,044003,344.51551525187114,76.89186862143211,9.985956963822352,3.9943827855289404,1.9971913927644702,328.53798410975537,92.86939976354788,6.9901698746756455,3.9943827855289404,0,263.6292638449101,149.78935445733526,2.9957870891467056,4.992978481911176
17031044004,17,031,044004,570,80,23,9,6,494,153,6,8,0,433,174,23,9
17031044005,17,031,044005,671,79,32,7.000000000000001,11,593,162,10,15.000000000000002,0,532,186,15.000000000000002,20
17031044006,17,031,044006,795,65,45,20,13.999999999999998,676,185,27.999999999999996,24,1,603,210,30,30
17031044007,17,031,044007,376,118,16,7,8,321,175,10,8,1,255,205,19,14
17031044008,17,031,044008,753,108,47,18,13,665,212,28,13,1,577,253,33,31
17031044009,17,031,044009,533,87,45,9,12,423,216,22,11,0,374,231,29,18
17031044010,17,031,044010,590,90,29,7,19,474,220,22,12,1,405,242,28,24
17031044011,17,031,044011,624,98,38,15,19,518,217,26,15,0,438,255,39,23
17031044012,17,031,044012,635,101,29,8,5,571,168,12,15,0,506,201.00000000000003,19,16
17031044013,17,031,044013,504.99999999999994,66,44,6,20,387,222,13,7,0,328,240,20,12
17031044014,17,031,044014,567,76,32,11,7,480,163,21,7,0,426,183,24,14
17031044015,17,031,044015,523,100.99999999999999,20,11,11,479,142,12,18,0,425,167,24,22
17031044016,17,031,044016,624,107,30,12,16,507,232,23,18,1,459,257,32,17
17031044017,17,031,044017,814,79,23,13,6.000000000000001,714,168,25,17,0,615,208,32,25
17031044018,17,031,044018,585,100,33,10,11,490,198,17,14,0,439,223.00000000000003,23,18
17031044019,17,031,044019,712.4844847481289,98.1081313785679,25.01404303617765,14.00561721447106,13.002808607235531,629.4620158902446,189.13060023645215,12.009830125324354,17.00561721447106,1,552.37073615509,205.21064554266474,35.0042129108533,23.007021518088823
17031044020,17,031,044020,654,60,30,16,7,553,158,19,14,0,475,185,34,25
17031044021,17,031,044021,741,71,32,6.999999999999999,12,655,154,20,12,0,550,197,40,24
17031044022,17,031,044022,614,101,28,10,8,547,179,17,9,0,460,224,27,14
17031044023,17,031,044023,610,67,33,18,9,533,155,19,19,1,487,161,31,21
17031044024,17,031,044024,433,72,20,6,2,390,122,6,8,0,321,164,14,9
17031044025,17,031,044025,587,79,45,13,8,484,205,15,13,0,425,227,32,17
17031044026,17,031,044026,699,71,30,16,15,607,167,23,20,0,530,197,33,23
17031044027,17,031,044027,669,74,54,8,14,562,208,29,10,0,494,235,29,22
17031044028,17,031,044028,628,80,24,12,8,572.0000000000001,124,21,18,0,487.00000000000006,152,31,33
17031044029,17,031,044029,659,110,41,5,14,547,239,26,9,0,473,268,42,11
17031044030,17,031,044030,660,100,51,10,12,567,221,25,11,1,488,277,22,5
17031044031,17,031,044031,517,77,38,9,14,451,157,25,11,1,396,176,37,19
17031044032,17,031,044032,666,105.99999999999999,44.99999999999999,15,15,572,218.99999999999997,30,17,0,500,254.99999999999997,34,22.999999999999996
17031044033,17,031,044033,664,46,16,12,9,611,96,12,11,2,554,119,22,10
17031044034,17,031,044034,633.9999999999999,69,31,8,12,545,162,18,18,1,502,170,25,29
17031044035,17,031,044035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031044036,17,031,044036,635,78,33,8,16,537,185,16,11,0,488,197,21,20
17031044037,17,031,044037,680,62,30,8,12,580,151,23,26,0,517,189,24,25
17031044038,17,031,044038,557,116,49,10,19,484,205,23,23,2,407,243,41,22
17031044039,17,031,044039,566,91,50,7,14,452,242,13,16,0,400,260,29,16
17031044040,17,031,044040,547,117,45,12,12,433,247,23,13,0,365,276,25,21
17031044041,17,031,044041,774,114,33,14,18,684,199,21,22,1,609,214.99999999999997,45,25
17031045001,17,031,045001,382,52,17,10,2,347,77,15,19,0,309,82,25,26
17031045002,17,031,045002,388,42,14,15,11,345,65,22,20,1,321,84,25,21
17031045003,17,031,045003,377,92,19,9,3,370,83,20,14,2,313,128,23,18
17031045004,17,031,045004,502,104,15,19,7,473,130,16,22,1,404,173,27,25
17031045005,17,031,045005,411,89,21,15,4,392,107,11,13,2,322,154,17,23
17031045006,17,031,045006,499,103,32,12,12,466,150,21,9,0,396,188,23,30
17031045007,17,031,045007,567,147,25,13,11,535,175,18,23,0,464,224,22,26
17031045008,17,031,045008,419,106,14,15,12,382,129,21,17,0,356,128,24,26
17031045009,17,031,045009,413,118,16,17,7,375,128,22,25,1,358,145,25,24
17031045010,17,031,045010,415,137,23,10,7,395,146,16,19,0,353,164,18,29
17031045011,17,031,045011,328,77,14,12,5,323,69,20,9,1,296,84,29,9
17031045012,17,031,045012,366,116,18,17,12,362,111,21,22,1,324,131,27,28
17031045013,17,031,045013,342,90,15,16,4,333,99,9,11,1,262,138,26,21
17031045014,17,031,045014,510.9660824310582,153.98977826689426,16.99887162686495,16.99887162686495,3.999734500438812,493.96721080419326,147.99017651623603,28.998075128181384,21.998539752413464,1.999867250219406,446.9703304240372,179.98805251974653,15.998938001755247,42.99714587971722
17031045015,17,031,045015,469,128,25,18,10,464,137,18,20,0,396,172,24,34
17031045016,17,031,045016,310,119,13,11,2,299,114,23,12,0,262,145,16,22
17031045017,17,031,045017,400,168,22,19,11,373,196,18,19,0,317,205,29,33
17031045018,17,031,045018,366,171,14,12,10,350,175,18,18,4,319,208,19,21
17031045019,17,031,045019,216,76,8,13,7,200,80,12,14,1,194,78,9,20
17031045020,17,031,045020,289,113,15,3,11,271,105,20,13,2,233,115,31,22
17031045021,17,031,045021,321,150,10,6,3,294,156,10,16,0,254,177,22,17
17031045022,17,031,045022,348.21927728616794,151.95456120945911,15.217173467717679,15.038324729597237,3.0638745493287294,336.1554027368392,144.94178629959336,21.24272328744917,13.051099639462983,4.012774909865746,287.7849303507326,179.01843575878783,18.28104801704641,20.204398557851935
17031045023,17,031,045023,314,180,29,5,6,302,178,22,11,2,271,200,26,14
17031045024,17,031,045024,248.78072271383203,151.04543879054089,16.78282653228232,2.9616752704027625,4.936125450671271,243.84459726316078,150.0582137004066,18.757276712550826,3.9489003605370163,0.9872250901342541,215.2150696492674,155.98156424121214,21.71895198295359,15.795601442148065
17031045025,17,031,045025,189.80791682694377,136.05569048300413,6.853124306075206,5.87757878312562,4.891616554992561,175.15042833727188,132.16045286132808,8.811159822096693,14.667905194855368,0,163.3744373606537,137.07637506174876,10.772667573179339,19.538688339480984
17031045026,17,031,045026,158.44791462527593,130.54513720698833,6.975694354571896,6.975694354571896,3.9861110597553693,151.47222027070404,132.53819273686602,8.968749884449581,9.965277649388423,0,131.5416649719272,143.4999981511933,11.958333179266107,7.972222119510739
17031045027,17,031,045027,302,198,15,3.0000000000000004,1,299,182.00000000000003,12.000000000000002,11,1,268,189,16,18
17031045028,17,031,045028,283,147,17,9,6,275,146,16,15,1,243,162,16,20
17031045029,17,031,045029,235,119,14,3,4,219,108,20,11,1,190,120,18,17
17031045030,17,031,045030,401,83,13,12,7,354,119,21,15,0,325,138,18,21
17031045031,17,031,045031,294,120,12,8,3,286,107,13,17,0,253,131,15,20
17031045032,17,031,045032,325,116,13,8,3,311,115,15,13,0,280,132,23,12
17031045033,17,031,045033,260,82,13,10,4,253,92,7,6,0,220,102,11,16
17031045034,17,031,045034,405,127,16,13,5,383,133,18,19,0,336,155,24,27
17031045035,17,031,045035,361,157,18,8,9,351,157,19,8,0,300,196,11,16
17031045036,17,031,045036,341,174,14,7,5,323,175,19,17,1,283,195,19,23
17031045037,17,031,045037,336,159,9,9,4,316,152,19,9,0,292,165,13,18
17031045038,17,031,045038,302,140,16,6,3,295,139,14,9,2,281,138,15,15
17031045039,17,031,045039,329,174,11,15,5,318,173,21,11,0,306,174,13,17
17031045040,17,031,045040,338.7441685477803,179.39917231000751,11.171181339352897,5.146726862302483,3.122272385252069,314.3773513920241,179.30135440180587,16.220090293453726,13.366817155756207,0,276.08389766741914,196.42362678705794,20.268999247554554,26.489089541008276
17031045041,17,031,045041,296,180,24,9,9,301,165,23,12,1,262,193,22,18
17031045042,17,031,045042,303,193,18,9,4,290,176,21,19,2,257,196,22,25
17031045043,17,031,045043,275,244,20,8,7,295,214,14,10,1,248,240,23,18
17031045044,17,031,045044,296,189,24,5,8,293,184,25,16,1,251,224,25,17
17031045045,17,031,045045,187,157,15,6,5,197,146,10,8,1,154,169,20,15
17031045046,17,031,045046,230,177,21,9,2,229,161,24,15,1,204,177,26,15
17031045047,17,031,045047,226,160,12,9,3,215,164,15,6,0,202,169,10,12
17031045048,17,031,045048,206,210,11,4,11,211,197,13,11,1,191,216,19,8
17031046001,17,031,046001,407,58,19,6,8,384,74,20,14,3,345,90,25,23
17031046002,17,031,046002,499,43,18,18,9,464,65,14,28,1,411,77,28,31
17031046003,17,031,046003,650,91,20,14,11,575,160,17,22,0,517,188,27,21
17031046004,17,031,046004,528,33,15.000000000000002,14,11,504,66,7,15.000000000000002,0,445,84,18,35
17031046005,17,031,046005,675,76,42,17,19,591,172,24,26,1,531,201,35,27
17031046006,17,031,046006,575,40,8,21,3,517,55,16,21,1,473,59,19,28
17031046007,17,031,046007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031046008,17,031,046008,230.85106382978722,30.851063829787233,1.5957446808510638,4.787234042553191,2.6595744680851063,221.27659574468083,30.851063829787233,6.382978723404255,3.723404255319149,0.5319148936170213,195.2127659574468,30.851063829787233,12.76595744680851,10.638297872340425
17031046009,17,031,046009,600,50,22,21,14,552,101,16,28,1,476,119,37,46
17031046010,17,031,046010,904,108,47,19,10,825,192,30,23,3,728,242,45,31
17031046011,17,031,046011,505,140,16,7,7,450.99999999999994,179,14,12,1,435.99999999999994,166,19,20
17031046012,17,031,046012,613,40,21,12,15,576,75,16,20,1,520,96,31,28
17031046013,17,031,046013,551,65,25,15,8,514,115,7,15,0,429,153,27,23
17031046014,17,031,046014,677,73,3,8,0,634,81,11,8,1,605,71,21,22
17031046015,17,031,046015,589,85,19,11,4,537,129,20,15,2,465,160,35,22
17031046016,17,031,046016,629,45,15,9,13.999999999999998,584,90,12,21,0,520,104,38,35
17031046017,17,031,046017,602,108,17,19,6,557,141,16,14,0,489,160,34,23
17031046018,17,031,046018,607,95,31,10,10,546,157,15,14,0,497,164,27,16
17031046019,17,031,046019,369,67,12,7,9,332,100,15,8,2,293,109,21,15
17031046020,17,031,046020,496,40,6,12,6,463,60,8,15,0,412,77,15,27
17031046021,17,031,046021,411,79,6,11,5,363,89,15,16,0,325,85,26,26
17031046022,17,031,046022,416.99999999999994,52,20,29,9,410,56,14,26,0,354,80,28,31
17031046023,17,031,046023,434,37,10,9,2,418,42,9,14,0,369,64,13,30
17031046024,17,031,046024,598,88,24,5,9,538,118,29,17,2,490,157.99999999999997,30,12.999999999999998
17031046025,17,031,046025,559,33,17,17,6,502,81,17,19,3,450,92,31,37
17031046026,17,031,046026,589,39,19,8,12,558,65,14,19,1,500,79,34,24
17031046027,17,031,046027,710,67,28.999999999999996,15,12,651,125,23,16,0,570,156,41,28.999999999999996
17031046028,17,031,046028,529,74,14,9,13,488,131,9,9,0,414,176,20,11
17031046029,17,031,046029,494,63,15,7,3,452,96,13,14,0,405,116,12,25
17031046030,17,031,046030,617,47,15,10,9,571,83,18,15,3,539,89,21,23
17031046031,17,031,046031,628,45,30,12,6,566,107,11,17,0,495,133,27,27
17031046032,17,031,046032,807.1489361702128,78.14893617021276,9.404255319148936,13.212765957446809,9.340425531914894,747.7234042553191,92.14893617021276,30.617021276595743,11.27659574468085,1.4680851063829787,681.7872340425531,109.14893617021275,32.234042553191486,29.361702127659573
17031046033,17,031,046033,637,89,21,10,6,589,143,18,10,0,499,189.99999999999997,29,17
17031046034,17,031,046034,685.0000000000001,54.00000000000001,22,13,18,625,95,26,29,0,551,121,46.00000000000001,27.000000000000004
17031046035,17,031,046035,709,63,20,8,7,655,103,16,15,0,598,119,27,26
17031046036,17,031,046036,518,83,24,4,8,456,129,16,24,0,405.00000000000006,160,27,17
17031046037,17,031,046037,448,39,3,11,1,401,51,9,9,1,378,50,10,13
17031046038,17,031,046038,643,56,16,6,8,574,113,10,9,1,533,125,20,12
17031046039,17,031,046039,533,93,21,10,4,487,134,13,13,0,434,143,21,21
17031046040,17,031,046040,483,48,12,15.000000000000002,7,451,72,12,18,1,387,95,21,36
17031047001,17,031,047001,351,47,14,6,6,302,98,7,13,1,269,118,19,8
17031047002,17,031,047002,532,91,31,4,8,471,152,20,13,0,382,210,23,27
17031047003,17,031,047003,504,99,27,8,4,451,147,20,13,0,395,175,26,21
17031047004,17,031,047004,547,82,24,13,13,471,185,8,15,0,417,208,15,20
17031047005,17,031,047005,600,57.00000000000001,23,13,15,565,104,19,13,1,491,136,30,31.000000000000004
17031047006,17,031,047006,631,89,35,9,6,555,172,20,13,0,481,209,39,13
17031047007,17,031,047007,496,74,16,12,8,444,122,11,27,1,396,153,14,28
17031047008,17,031,047008,557,62,29,7,14,466,162,14,18,0,404,190,26,37
17031047009,17,031,047009,500.7059740616128,71.9577447753216,28.982980534504534,15.990609950071466,4.997065609397333,414.7564455799786,144.91490267252266,22.986501803227732,18.988849315709864,0,353.79224514533115,175.89670945078612,29.982393656383998,25.98474116886613
17031047010,17,031,047010,715.9999999999999,59.99999999999999,25.999999999999996,20,11,680,114.99999999999999,14,11,3,604,129,37,28
17031047011,17,031,047011,573,65,33,11,13,487,166,17,13,0,415,192,33,16
17031047012,17,031,047012,600,59,20,18,10,526,133,10,27,0,452,175,21,32
17031047013,17,031,047013,515.3323308270677,54.090225563909776,11.801503759398496,11.801503759398496,6.88421052631579,478.94436090225565,80.64360902255639,7.867669172932331,19.669172932330827,0.9834586466165414,429.7714285714286,108.18045112781955,14.75187969924812,23.603007518796993
17031047014,17,031,047014,496,65,21,7.000000000000001,9,439,133,11,12,0,371,165,19,19
17031047015,17,031,047015,698,43,20,23.999999999999996,5,656,69,21,28.999999999999996,0,581,98,28.999999999999996,50
17031047016,17,031,047016,490.00000000000006,89,16,14,8,465,122,16,13,0,423,143,21,23
17031047017,17,031,047017,480,97,32,15,9,434,150,10,28,0,390,172,19,30
17031047018,17,031,047018,580,60,28,15,10,504,140,20,20,1,454,160,23,25
17031047019,17,031,047019,746,37,20,19,6,720,63,14,15,1,640,95,26,38
17031047020,17,031,047020,501,69,24,20,4,470,104,20,16,0,403,138,25,30
17031047021,17,031,047021,497,70,20,12,7,479,89,23,9,0,414,120,26,22
17031047022,17,031,047022,610,72,22,15,14,576,122,17,12,0,490.99999999999994,160,26,24
17031047023,17,031,047023,626,41,12,18,4,596,58,11,19,0,531,79,21,39
17031047024,17,031,047024,585,58,31,11,7,524,118,17,19,1,457,166,25,21
17031047025,17,031,047025,657,71,34,10,6,556,171,24,15,0,500,178,36,24
17031047026,17,031,047026,803,63,26,11,6,724,121,25,19,0,636,154,43,32
17031047027,17,031,047027,490,58,31,13,9,445,119,17,18,0,368,162,38,17
17031047028,17,031,047028,513,69,18,8,11,479,110,8,13,1,413,136,26,22
17031047029,17,031,047029,555,87,27,14,9,497.00000000000006,151,17,20,0,448,171,22,31
17031047030,17,031,047030,710,55,23,26,8,659,105,16,32,0,577,128,36,44
17031047031,17,031,047031,548,53,19,22,3,509,91,15,22,0,442,126,32,26
17031047032,17,031,047032,674,43,27,16,11,612,116,15,22,3,548,140,27,29
17031047033,17,031,047033,539,82,32,8,5,480,165,9,9,0,414,190,21,24
17031047034,17,031,047034,587,56,26,15,9,539,114,17,15,0,463.99999999999994,156,27,24
17031047035,17,031,047035,550,81,24,15,6,475,153,20,21,1,415,174,26,28
17031047036,17,031,047036,643,49,34,25,12,607,100,27,25,0,523,139,40,32
17031047037,17,031,047037,597,74,16,17,13,552.0000000000001,111,26,21,1,490,151,23.000000000000004,26
17031047038,17,031,047038,570,53,30,12,5,525,107,12,19,0,449,141,18,34
17031047039,17,031,047039,559,58,21,16,5,503,117,15,23,0,443,148,23,31
17031047040,17,031,047040,526,52,26,16,5,491,104,10,19,1,436,133,21,23
17031047041,17,031,047041,656,62,27,13,3,615,101,19,12,0,516,157,30,31
17031047042,17,031,047042,565.6676691729323,38.909774436090224,19.198496240601504,30.198496240601504,9.115789473684211,525.0556390977443,89.35639097744361,15.132330827067669,26.330827067669173,3.0165413533834586,477.22857142857146,94.81954887218045,24.24812030075188,41.39699248120301
17031047043,17,031,047043,509,98,30,11,10,449,172,16,16,1,410,185,25,23
17031047044,17,031,047044,549,103,20,4,3,482,151,22,10,0,424,179,24,14
17031047045,17,031,047045,533,57,20,15,11,486,99,22,20,0,417,132,33,31
17031047046,17,031,047046,452,98,21,8,11,407,158,12,15,1,344,197,16,21
17031047047,17,031,047047,653,98,33,14,13,574,185,19,19,1,471,237,31,37
17031047048,17,031,047048,58,13,1,0,0,49,14,1,1,0,43,13,2,4
17031048001,17,031,048001,509,37,8,25,6,492,61,8,12,0,431,84,12,30
17031048002,17,031,048002,250,26.999999999999996,12,5,5,231,56,6,6,0,190,77,7,13
17031048003,17,031,048003,688,65,10,11,7,644,80,18,15.000000000000002,0,584,85,35,28
17031048004,17,031,048004,560,43,8,14,3,521,67,12,18,0,479,70,23,23
17031048005,17,031,048005,289.81701518211986,30.387974771982883,5.032331230998574,12.019398738599143,2.045263723398003,267.73942022772326,49.4397047415806,6.038797477198289,9.02586498479886,0,229.48077037973468,67.60136089657347,9.071128708196863,20.058196215797434
17031048006,17,031,048006,680,76,16,9,7,645,101,13,19,0,591,118,26,32
17031048007,17,031,048007,577,32,10,8,6,544,54,11,17,0,489,70,23,32
