GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWRI,G20USSRTUB,G20USSDJON,G20USSOWRI,G20SSCRSHA,G20SSCOWRI,G20SSCRMEN,G20SSCOWR2,G20SACRTHO,G20SACOWRI,G20SACRFRI,G20SACOWR2,G20SCCRWIN,G20SCCOWRI,G20SCCRKEL,G20SCCOWR2,G20PSCRCAV,G20PSCDCAS,G20PSCOWRI
01089000010,01,089,000010,433.5395350403651,625.2518799858208,17.665679839989995,5.39987111679556,421.5566537976117,657.2444050779324,0.2344320443384381,528.236928939441,28.897976854737788,521.140334620251,29.7733112469058,519.0846371979995,26.760028589616187,512.1656423229643,25.677234944080524,517.386359447321,23.67670453456544,515.2349803062955,23.621981678481777,435.936112161717,587.9841510812776,0.014319189209063402
01089000011,01,089,000011,2988.4735111757195,1244.1245059673204,86.19320060852931,19.314857053373633,2888.519834734183,1437.6589083245174,14.666670180759864,3337.987886692623,55.95706185316085,3330.6255023892136,49.54215487932174,3320.555788496384,47.701785677449344,3291.2265524071618,45.855022922821426,3302.223456297849,42.19457185078863,3299.4493454491567,43.114894007271545,2967.384557038878,1210.1835882488588,2.752916021060899
01089000012,01,089,000012,1828.3078842250218,723.016560361368,37.46636624144265,25.050589048973965,1789.7228471595392,814.0866179657697,5.075814424600838,2035.8578704893193,31.27965382422504,2024.8328185708458,29.245455793918158,2025.7698351169172,26.240114110124694,2014.5965400329585,23.24565370692106,2015.665959318846,24.218962417862432,2009.6685634962275,23.220959567510693,1835.1168703830845,686.9274598481376,0.017981797326478668
01089000013,01,089,000013,1400,775,26,10,1352,851,6,1537,26,1531,26,1530,24,1529,25,1532,25,1532,24,1402,706,2
01089000014,01,089,000014,1322,604,47,12,1308,680,7,1464,21,1454,16,1451,18,1445,11,1450,12,1450,13,1335,572,0
01089000015,01,089,000015,2665,1486,106,34,2583,1679,17,3010,68,2982,68,2975,68,2951,57,2972,59,2963,59,2685,1442,1
01089000016,01,089,000016,27.499724720132136,234.24885300055055,3.2995044962378417,1.180950633143696,25.056707652780325,235.1473664892641,1.1060745090842357,65.17195815746008,15.405579005322078,64.1282804184254,14.349421912277482,66.10332171040558,13.343182235272527,65.14075977243532,16.305744173242797,66.2405946045146,12.305744173242797,67.17195815746008,13.280785465222976,28.68067535327583,222.6748027160947,2.006239677004955
01089000017,01,089,000017,1732.4541080881388,1938.3888492526744,96.96943097191006,23.992435348243635,1653.4789995028052,2123.330550238898,11.996217438430032,2251.2905205494503,114.96375265141116,2224.299034141284,108.96564463927149,2223.2993490404924,112.96438221413625,2209.303763757397,98.96879480981491,2219.300611937011,103.96721819254658,2208.304079835065,97.96910805918084,1730.4547327013363,1898.4014565342181,4.99842385411525
01089000018,01,089,000018,1934,1287,76,29,1868,1445,8,2245,79,2238,70,2230,70,2228,69,2239,65,2230,64,1944,1276,5
01089000019,01,089,000019,1877.2163359161957,1223.508983282401,78.02788465971545,21.013059903917362,1825.178215115572,1373.5855778540245,7.00423564451374,2151.338816636718,52.02047228181641,2142.333522081076,47.01906040031183,2147.331757229195,44.01800148918339,2131.3254037624242,39.01482475579809,2131.329639406938,39.0141188150458,2127.324697821672,39.01658960767882,1910.1976284862599,1155.5096892231534,1.002470792633015
01089000020,01,089,000020,2380.0454545454545,1385.4090909090908,84.42045454545455,13.284090909090908,2288.7954545454545,1568.3068181818182,11.056818181818182,2678.9772727272725,70.85227272727272,2666.034090909091,64.85227272727272,2661.9204545454545,59.85227272727273,2658.8636363636365,53.79545454545455,2667.806818181818,51.79545454545455,2659.8636363636365,48.625,2369.9886363636365,1333.465909090909,5
01089000021,01,089,000021,2823.6797502960376,1616.3217420619246,98.77120705230179,19.68553687281147,2723.3856687531247,1814.0720438096266,8.675185293253488,3234.722054311109,93.20594160772478,3228.4644202546206,91.82026295031075,3225.578754994491,87.61134391152385,3223.5204104690447,75.94241698561368,3231.89116285594,76.61333351200098,3226.4794400331148,66.6582065136572,2798.2532949515125,1581.911547891552,3.398911960062269
01089000023,01,089,000023,1870,1473,75,22,1814,1596,15,2204,76,2196,73,2196,68,2191,65,2194,64,2191,60,1852,1461,6
01089000026,01,089,000026,1709.9638742968987,1038.3697804386254,69.95749145333158,22.98595443634703,1656.9958932049049,1173.2878599283893,7.995125454404001,1959.8123633677128,77.95252317254217,1953.8160192769099,71.95621032680364,1950.8178534805213,72.95556976353967,1946.8203032513452,70.95673215882262,1955.8148131385367,61.96227851274706,1953.816013027897,57.96467829146769,1698.9704830618998,1034.3720427390624,4.996940910976711
01089000027,01,089,000027,625.4194556540663,3309.347393576664,48.798708490253055,21.90960103168251,589.5673309558849,3357.1502693842945,5.975347684855306,1021.784805699375,156.35506114643624,997.883419247626,153.36736157797557,989.9162990057206,148.38791517849788,1006.8464450625811,134.44553729285272,1002.8628570717593,133.44963171980297,1001.8669643617261,128.47015959429226,617.4523611381939,3243.618594769289,9.958922812660566
01089000029,01,089,000029,530.6166605146651,222.26667191016426,23.500106158067908,4.699685373685075,509.92635334388393,270.2063296423853,0.9429979023216867,562.7521687756163,14.120591227393964,563.6853033168638,14.1199111302878,561.8091518732064,14.117095741422103,560.8702535536098,13.172152548222968,559.9383082057806,13.172756644976298,560.8722368446637,10.353607298997076,529.660926862139,223.1821999270045,0.0020402913184913024
01089000031,01,089,000031,244.19771283354513,1084.5339263024143,17.006607369758576,4.296060991105464,221.25031766200763,1106.3695044472681,1.1184243964421856,343.2899618805591,40.53951715374841,343.4083862770013,36.421092757306226,338.2899618805591,37.36188055908514,340.0531130876747,37.36188055908514,340.0531130876747,40.12503176620076,333.0531130876747,39.12503176620076,236.2569250317662,1067.9418043202033,1.1776365946632783
01089000035,01,089,000035,187.0183038438072,1976.6522269676632,6.155582672361196,4.031116534472239,163.39597315436242,1967.621110433191,2.0311165344722393,419.15680292861504,84.61805979255644,406.9078706528371,82.5869432580842,400.03233679072605,81.431360585723,407.6589383770592,79.52471018913971,412.7522879804759,79.55582672361196,401.6589383770592,76.524710189139725,189.64490543014034,1909.1275167785236,5.248932275777913
01089000036,01,089,000036,93.9816961561928,1390.3477730323368,4.844417327638804,0.9688834655277608,74.60402684563758,1389.378889566809,0.9688834655277608,222.843197071385,50.38194020744356,215.0921293471629,49.4130567419158,218.96766320927395,44.568639414276994,207.34106162294083,47.47528981086028,210.2477120195241,48.44417327638804,207.34106162294083,47.47528981086028,82.35509456985967,1342.8724832214766,7.751067724222087
01089000037,01,089,000037,89,1319,10,1,74,1322,1,204,41,200,41,193,40,193,43,197,39,190,38,82,1268,1
01089000038,01,089,000038,233,1865,17,1,223,1864,1,419,63,411,55,402,58,411,53,411,49,406,50,231,1800,2
01089000039,01,089,000039,175,1291,29,1,155,1320,1,361,63,351,66,366,55,352,62,356,55,350,57,180,1252,5
01089000040,01,089,000040,64.01283674878711,386.0668636425719,2.001068657051555,1.0004775192788022,61.012085901914396,389.0678871738301,1.3634219274032795e-4,108.02089508874408,19.00314198091304,105.02041692625686,20.00305140772209,111.02010072409907,18.002982593417297,104.02064384164055,16.002709265823395,104.02055294684538,16.002686542124607,100.02061983152491,18.002528119441497,63.01267736129137,374.0656327035867,3.0001600307041643
01089000044,01,089,000044,68.92358289610604,413.86232098775224,5.837532540019334,0.057581065855871985,71.29871616200586,405.2835923643305,0.03725833673027011,136.58943982560078,22.51012402288579,136.5521814888705,22.496575536802055,136.5318587597449,22.489801293760188,138.3681860105745,18.793436941454473,139.2694140283846,16.92323847541555,137.4229254129922,18.752791483203268,66.90773820466697,406.44249531097336,1.883746952122661
01089000045,01,089,000045,189,1224,13,4,165,1237,1,345,44,334,45,337,44,329,43,339,41,330,41,180,1199,5
01089000046,01,089,000046,554,1185,35,10,501,1275,3,818,76,807,75,809,74,797,73,805,76,797,75,538,1180,7
01089000049,01,089,000049,1048.4501835287979,1811.1684385558124,57.164525292287095,17.152429278539213,963.838117895699,1942.9449618849862,7.000746234635655,1435.1388552402168,129.1887780754195,1405.0629883408756,133.1384198186912,1413.9120177565494,127.08780248156245,1401.8113575348566,126.0365008768339,1404.812115027845,121.01148506372824,1394.6860363225528,124.03564482716318,1026.1462486176024,1797.1654142130353,12.176132848209042
01089000050,01,089,000050,358.5662738630936,2384.5770955722564,41.20017804850623,13.089899046944108,325.4192166144314,2438.773129027084,4.024515972951954,770.1918797856664,135.64137123285371,755.0938116061864,127.62913897241074,752.0611136376821,126.60869899038241,762.1305812779422,140.5513950078106,754.114260163559,136.54732330455917,753.1101755972911,129.52690904856382,361.53355016855625,2346.307394143752,9.040849950351534
01089000051,01,089,000051,1681.0675487076182,2278.045212777331,93.0024029340257,15.000662881803269,1627.0665790071994,2397.0487735092984,6.000174676284188,2235.076132818142,140.00202683906872,2232.0755124702914,139.0022530301615,2229.075530432003,133.0022373386864,2216.0751116029146,133.00195963278497,2223.075577406339,129.00184318192885,2215.0753422343905,128.00180064797593,1679.0683123488025,2216.043925007205,8.00015454442583
01089000053,01,089,000053,2052.9311305714564,2321.5535830038984,69.65039884466395,25.656081201140402,1977.7335468555416,2457.566520184295,7.228880481786874,2550.717828525212,124.66899029404897,2532.443117280321,126.41751400196887,2523.119345123784,128.47824645216585,2536.9705309212595,101.90721087393263,2523.4777186052634,107.62086294618378,2520.351996375566,101.85335201152998,2041.5461616348737,2267.3518945418905,6.324074299949583
01089000054,01,089,000054,1326.379228263593,1948.9081683788525,93.47281383112002,27.107116011024807,1274.0344525181658,2089.1173891255326,11.216737659734402,1824.589325983463,117.77574542721122,1820.850413430218,111.23264845903283,1805.8947632172387,107.49373590578801,1805.8947632172387,96.27699824605362,1812.437860185417,90.66862941618642,1805.8947632172387,91.60335755449762,1338.5306940616388,1907.7801302931596,6.543096968178402
01089000055,01,089,000055,1105.5540720961283,331.66622162883846,10.955941255006676,1.991989319092123,1066.710280373832,382.46194926568757,0,1150.3738317757009,18.923898531375166,1143.4018691588785,20.91588785046729,1143.4018691588785,14.939919893190922,1132.445927903872,13.94392523364486,1137.425901201602,12.947930574098798,1130.4539385847797,10.955941255006676,1065.7142857142858,335.6502002670227,0
01089000056,01,089,000056,2620.2001198018597,885.0491630870767,63.700524789682184,8.441652932105717,2550.8672498104215,1022.7052418741972,3.7640499618759007,2775.3372734172226,45.88993617605931,2756.750429205821,52.284807234536714,2753.8862025112417,48.630595201121054,2742.5528634024413,44.89400472136021,2739.8396638594945,44.82535601607256,2747.257925854786,41.15741424159937,2576.3020465351988,914.488805470265,2.850496953521985
01089000058,01,089,000058,2270.933885026435,1255.9634344311767,80.99764187016346,21.99935952029131,2239.93478752057,1375.9599409054929,5.999825323715812,2531.9262866080726,54.998398800728275,2512.9268397496394,61.998195011730054,2508.926956200495,62.99816589901602,2499.9272182149216,54.998398800728275,2515.926752411497,50.9985152515844,2510.9268979750673,47.998602589726495,2297.933098983156,1220.9644533761677,2.999912661857906
01089000060,01,089,000060,851.8089573493072,1581.088233335199,55.51951640319069,14.416372177651859,821.8466508809253,1650.3848847841691,4.795399444218193,1162.7801625566256,103.34527200413417,1156.0047469524754,98.61776371115987,1148.348703456475,100.52988871984769,1147.505792870871,85.15745403785192,1154.9883367581372,81.40863863296947,1152.1201492451053,85.15745403785192,843.1893078877134,1554.1298966823365,6.684894069158053
01089000061,01,089,000061,3686.309136109742,1541.3346504964343,86.03076917657266,38.43827465421747,3570.3414725447496,1773.776358882016,13.203681732848004,4061.641580935595,62.502615993601836,4046.071810670364,57.97683703670654,4040.2552842845453,54.821149817516584,4019.830384819066,45.72528700924102,4032.7051561137505,43.407347772354775,4018.547765997356,50.43099307211354,3631.7538096360336,1540.3533402611208,7.186178318334428
01089000062,01,089,000062,1261.9082748686374,330.77510850882624,25.78725949976406,5.638413059888432,1220.732992146898,407.0771832435041,1.2836605632725069,1306.7008817414983,16.45727650191516,1299.2923575390628,16.95253388834799,1300.0776524310231,14.672435369243708,1288.2489505247927,17.379707104097214,1290.0317194675445,17.380225151577108,1290.5958037328282,14.10368867664105,1244.6150082577074,335.02017710178524,0.21269720631111877
01089000063,01,089,000063,1495.2834286634618,1698.350109410486,86.28280505366834,35.13882401201343,1456.234505565205,1823.7114127530601,8.05679969767676,1924.2913827312886,96.22811011550716,1914.208060113089,98.17576586096669,1903.2002016065742,95.16555667083118,1904.174029479304,98.1412614718765,1907.2039554632054,101.1317538682462,1898.1831862896818,98.13140307499359,1499.3463329013903,1645.1796054483084,5.995772388063737
01089000064,01,089,000064,1013.999820364856,1290.999771292928,39.99999291380102,9.999998228450256,971.9998278053648,1365.999758006305,3.999999291380102,1216.9997844023962,75.99998653622194,1208.999785819636,70.99998742199682,1205.999786351101,69.9999875991518,1202.9997868825658,73.9999868905319,1206.999786173946,77.99998618191199,1203.9997867054108,72.99998706768687,993.9998239079555,1285.9997721787029,6.9999987599151785
01089000065,01,089,000065,2133.000179635144,1099.000228707072,56.00000708619898,10.000001771549744,2058.000172194635,1231.000241993695,2.0000007086198974,2289.000215597604,59.00001346377805,2277.000214180364,56.00001257800318,2266.0002136488993,58.000012400848206,2275.000213117434,52.00001310946811,2284.0002138260543,48.000013818088,2271.0002132945892,52.00001293231313,2095.0001760920445,1140.0002278212971,5.000001240084821
01089000066,01,089,000066,833,440,18,4,799,488,4,906,24,902,24,900,21,886,26,891,24,886,26,821,436,2
01089000067,01,089,000067,1576,509,40,6,1525,608,4,1696,21,1690,24,1695,23,1689,21,1686,23,1691,20,1557,513,2
01089000068,01,089,000068,2018.5673885650817,438.2815177370344,27.54388327266498,4.923101375409047,1888.4397099062458,602.6741181102773,5.924839040066487,2041.5391166059178,10.965932609322774,2037.5481291614822,9.988279863146612,2032.6903907269264,10.963272572271926,2028.7502349397832,9.955065472860849,2028.7245539990715,10.931374584505603,2020.901904874197,9.903925138947438,1943.192669686253,461.1161869663727,5.882963319532827e-4
01089000069,01,089,000069,1087,889,58,15,1069,971,12,1308,55,1303,54,1308,45,1300,44,1301,43,1302,41,1089,878,5
01089000070,01,089,000070,1229,853,43,22,1186,955,7,1437,45,1420,50,1422,45,1421,42,1421,44,1416,43,1237,844,2
01089000071,01,089,000071,1721.027209354621,1343.061389700922,107.04587362266696,16.016640431751743,1657.9934787497189,1518.1432426354845,11.004047672588262,2088.266921520126,73.06970991679783,2056.263323588936,75.06206431302002,2061.259275916348,70.06251405441871,2048.2529795367664,69.06386327861479,2054.2516303125703,69.06071508882393,2043.2471328985832,68.06071508882393,1714.020013492242,1320.0366539239938,5.004497413986957
