GEOID,area_land,area_water,G18USSDHIR,G18USSRCUR,G18GOVDIGE,G18GOVRTUP,G18GOVGBRE,G18GOVITER
150030085021020,26815,0,0.39,0.21,0.3,0.3,0.01,0
150030085021021,13512,0,0.1,0.05,0.08,0.08,0,0
150030085021022,13156,0,0,0,0,0,0,0
150030085021023,169266,0,4.67,2.43,3.57,3.5,0.16,0.03
150030085021024,35685,0,0.76,0.4,0.58,0.57,0.03,0.01
150030085021025,8854,0,2.62,1.36,2,1.96,0.09,0.02
150030085021026,8008,0,0.69,0.36,0.53,0.52,0.02,0
150030085021027,19014,0,0.58,0.3,0.44,0.43,0.02,0
150030085021028,25173,0,4.24,2.21,3.24,3.18,0.14,0.03
150030085021029,52323,0,0.92,0.48,0.7,0.69,0.03,0.01
150030085021030,273625,0,0.23,0.12,0.17,0.17,0.01,0
150030085021031,246424,0,0,0,0,0,0,0
150030085021032,35745,0,0,0,0,0,0,0
150030085021033,789685,0,1.65,0.86,1.26,1.24,0.06,0.01
150030085021034,4368143,0,6.91,3.59,5.28,5.18,0.23,0.05
150030085021035,15801,0,0.66,0.34,0.5,0.49,0.02,0
150030085021036,33445,0,0.4,0.21,0.3,0.3,0.01,0
150030085021037,2199,0,1.36,0.71,1.04,1.02,0.05,0.01
150030085021038,416480,0,6.34,3.3,4.84,4.75,0.21,0.04
150030085021039,29059,0,0.44,0.23,0.33,0.33,0.01,0
150030085021040,14307,0,0,0,0,0,0,0
150030085021041,10352,0,0,0,0,0,0,0
150030085021042,90500,0,0.13,0.07,0.1,0.1,0,0
150030085021043,10293,0,0,0,0,0,0,0
150030085021044,29708,0,1,0.52,0.77,0.75,0.03,0.01
150030085021045,28502,0,0.32,0.17,0.24,0.24,0.01,0
150030085021046,67452,0,0,0,0,0,0,0
150030085021047,121764,0,4.32,2.25,3.3,3.24,0.15,0.03
150030085021048,15158,0,0,0,0,0,0,0
150030085021049,14917,0,0,0,0,0,0,0
150030085021050,144237,0,0.42,0.22,0.32,0.32,0.01,0
150030085021051,11083,0,0,0,0,0,0,0
150030085021052,13067,0,0.17,0.09,0.13,0.13,0.01,0
150030085021053,1219153,0,54.41,42.24,46.99,47.15,1.92,1.03
150030085021054,10462,0,0,0,0,0,0,0
150030085021055,57141,0,0,0,0,0,0,0
150030085021056,6489,0,1.82,0.95,1.39,1.37,0.06,0.01
150030085021057,41276,0,0.49,0.25,0.37,0.37,0.02,0
150030085021058,62568,0,4.88,2.54,3.72,3.66,0.16,0.03
150030085021059,123435,0,0.69,0.36,0.53,0.52,0.02,0
150030085021060,18595,0,0,0,0,0,0,0
150030085021061,510629,0,2.04,1.06,1.56,1.53,0.07,0.01
150030085021062,77705,0,0.3,0.15,0.23,0.22,0.01,0
150030085021063,91018,0,23.81,14.48,18.17,19.48,0.6,0.37
150030085021064,10997,0,7.38,4.49,5.63,6.04,0.19,0.11
150030085021065,21075,0,0,0,0,0,0,0
150030085021066,29267,0,0.74,0.38,0.56,0.55,0.02,0
150030085021067,260359,0,7.98,4.15,6.09,5.98,0.27,0.05
150030085021068,155565,0,0.13,0.07,0.1,0.1,0,0
150030085021069,33371,0,0.34,0.18,0.26,0.25,0.01,0
150030085021070,111196,0,4.25,2.21,3.25,3.19,0.14,0.03
150030085021071,6833,0,1.51,0.78,1.15,1.13,0.05,0.01
150030085021072,58213,0,0.24,0.12,0.18,0.18,0.01,0
150030085021073,804677,0,0,0,0,0,0,0
150030085021074,189102,0,3.74,2.88,3.17,3.24,0.12,0.04
150030085021075,248010,0,0,0,0,0,0,0
150030085021076,73720,0,0,0,0,0,0,0
150030085021077,395438,0,1.46,0.76,1.11,1.09,0.05,0.01
150030085021078,24242,0,0.13,0.07,0.1,0.1,0,0
150030085021079,40151,0,3.92,2.04,2.99,2.94,0.13,0.03
150030085021080,76348,0,0.58,0.3,0.44,0.43,0.02,0
150030085021081,49455,0,0.2,0.1,0.15,0.15,0.01,0
150030085021082,123647,0,2.29,1.19,1.75,1.72,0.08,0.02
150030085021083,86444,0,3.11,1.62,2.37,2.33,0.1,0.02
150030085021084,105401,0,0.44,0.23,0.33,0.33,0.01,0
150030085021085,114399,0,0.98,0.51,0.75,0.74,0.03,0.01
150030085021086,68478,0,0.69,0.36,0.52,0.51,0.02,0
150030085021087,52044,0,0,0,0,0,0,0
150030085021088,15392,0,0,0,0,0,0,0
150030085021089,14015,0,1.76,0.92,1.35,1.32,0.06,0.01
150030085021090,27360,0,0.39,0.2,0.3,0.29,0.01,0
150030085021091,45297,0,0.92,0.48,0.7,0.69,0.03,0.01
150030085021092,5511,0,0,0,0,0,0,0
150030085021093,7607,0,0,0,0,0,0,0
150030085021094,7545,0,0.58,0.3,0.45,0.44,0.02,0
150030085021095,18429,0,0.28,0.15,0.21,0.21,0.01,0
150030085021096,18828,0,0,0,0,0,0,0
150030085021097,27850,0,0.49,0.26,0.38,0.37,0.02,0
150030085021098,44501,0,0,0,0,0,0,0
150030085021099,6403,0,3.31,1.72,2.52,2.48,0.11,0.02
150030085021100,67636,0,0.25,0.13,0.19,0.19,0.01,0
150030085021101,815,0,4.14,2.15,3.16,3.1,0.14,0.03
150030085021102,2763,0,0,0,0,0,0,0
150030085021103,3581,0,0,0,0,0,0,0
150030085021104,14858,0,0,0,0,0,0,0
150030085021105,11580,0,0.32,0.17,0.25,0.24,0.01,0
150030085021106,21386,0,0.94,0.49,0.72,0.71,0.03,0.01
150030085021107,45932,0,2.54,1.96,2.15,2.2,0.08,0.03
150030085021108,3558935,0,34.17,26.37,29.03,29.67,1.13,0.4
150030085021109,0,462610,0.4,0.31,0.34,0.35,0.01,0
150030085021110,85208,0,4.31,2.24,3.29,3.23,0.15,0.03
150030085021111,0,1258307,0,0,0,0,0,0
150030085021112,40471,0,0.1,0.05,0.07,0.07,0,0
150030085021113,2946,0,0,0,0,0,0,0
150030085021114,18348,0,0,0,0,0,0,0
150030085021115,67834,0,0.01,0.01,0.01,0.01,0,0
150030085021116,18238,0,0,0,0,0,0,0
150030085021117,212259,0,0.55,0.29,0.42,0.42,0.02,0
150030086091000,715835,0,17.89,13.8,15.19,15.53,0.59,0.21
150030086091001,645025,0,19.94,15.39,16.94,17.31,0.66,0.23
150030086091002,19621,0,0.2,0.15,0.17,0.17,0.01,0
150030086091003,10285,0,0.12,0.1,0.11,0.11,0,0
150030086091004,17938,0,0.16,0.12,0.14,0.14,0.01,0
150030086091005,617942,0,0,0,0,0,0,0
150030086091006,13937,0,35.37,27.3,30.05,30.71,1.17,0.42
150030086091007,91021,0,58.46,45.12,49.66,50.76,1.93,0.69
150030086091008,37937,0,9.88,7.62,8.39,8.58,0.33,0.12
150030086091009,18097,0,14.95,11.54,12.7,12.98,0.49,0.18
150030086091010,557291,0,26.16,20.19,22.22,22.71,0.86,0.31
150030086101000,1019731,0,34.7,26.78,29.48,30.13,1.14,0.41
150030086101001,2767,0,0,0,0,0,0,0
150030086101002,6861,0,0,0,0,0,0,0
150030086101003,165623,0,0,0,0,0,0,0
150030086101004,112454,0,0,0,0,0,0,0
150030086101005,0,1856090,0.53,0.41,0.45,0.46,0.02,0.01
150030086101006,0,180705,4.54,3.5,3.85,3.94,0.15,0.05
150030086101007,28671,0,12.55,9.68,10.66,10.89,0.41,0.15
150030086101008,707594,0,1.74,1.34,1.47,1.51,0.06,0.02
150030086101009,37134,0,12.01,9.27,10.2,10.43,0.4,0.14
150030086101010,14066,0,0,0,0,0,0,0
150030086101011,36392,0,0,0,0,0,0,0
150030086111000,0,1573461,7.44,3.33,3.8,6.93,0.12,0.09
150030086111001,107249,0,0,0,0,0,0,0
150030086111002,32857,0,0.32,0.14,0.16,0.3,0.01,0
150030086111003,10875979,0,0,0,0,0,0,0
150030086111004,29740,0,1.47,1.13,1.25,1.27,0.05,0.02
150030086111005,39959,0,0,0,0,0,0,0
150030086111006,1880677,0,24.55,19.85,21.95,21.24,0.96,0.51
150030086111007,140867,0,0,0,0,0,0,0
150030086231000,228868,0,4.29,2.72,3.55,3.37,0.14,0.06
150030086231001,197269,0,29.5,18.72,24.45,23.21,0.95,0.39
150030086232000,5999,0,0.2,0.12,0.16,0.15,0.01,0
150030086232001,4054,0,1.3,0.83,1.08,1.02,0.04,0.02
150030086232002,2121,0,0.66,0.42,0.55,0.52,0.02,0.01
150030086232003,986747,0,117.79,74.71,97.54,92.72,3.77,1.55
150030086232004,17511,0,0,0,0,0,0,0
150030086232005,17330,0,0,0,0,0,0,0
150030086232006,46497,0,0,0,0,0,0,0
150030086232007,10766,0,9.63,6.11,7.98,7.58,0.31,0.13
150030086232008,119412,0,17.38,10.57,13.26,14.22,0.44,0.27
150030086232009,5599,0,7.53,4.78,6.24,5.92,0.24,0.1
150030086232010,84876,0,59.25,37.6,49.11,46.62,1.9,0.78
150030086233000,2729,0,1.27,0.77,0.97,1.04,0.03,0.02
150030086233001,39034,0,149.04,94.57,123.52,117.27,4.78,1.96
150030086233002,44156,0,0,0,0,0,0,0
150030086233003,22308,0,0,0,0,0,0,0
150030086233004,17683,0,0,0,0,0,0,0
150030086233005,23179,0,0,0,0,0,0,0
150030086233006,23162,0,0,0,0,0,0,0
150030086233007,12453,0,0,0,0,0,0,0
150030086233008,21586,0,0,0,0,0,0,0
150030086233009,28449,0,0,0,0,0,0,0
150030086233010,38889,0,5.22,3.65,3.57,5.51,0.1,0.03
150030086233011,39886,0,38.14,24.21,31.61,30.01,1.22,0.5
150030086233012,3542,0,1.51,0.92,1.15,1.23,0.04,0.02
150030086233013,3729,0,1.59,0.97,1.21,1.3,0.04,0.02
150030086233014,21990,0,29.17,18.51,24.18,22.96,0.94,0.38
150030086233015,15523,0,0,0,0,0,0,0
150030086233016,21990,0,0,0,0,0,0,0
150030086233017,24155,0,0,0,0,0,0,0
150030086233018,17472,0,0,0,0,0,0,0
150030086234000,107748,0,35.87,22.76,29.73,28.23,1.15,0.47
150030086234001,32373,0,4.14,2.63,3.43,3.26,0.13,0.05
150030086234002,814439,0,0.39,0.25,0.32,0.31,0.01,0.01
150030086234003,1281664,0,0,0,0,0,0,0
150030086234004,778451,0,0,0,0,0,0,0
150030086234005,1265,0,0,0,0,0,0,0
150030086241000,13626,0,38.49,25.06,34.76,27.45,1.49,0
150030086241001,238686,0,59.67,38.85,53.89,42.55,2.31,0
150030086241002,9613,0,0,0,0,0,0,0
150030086241003,14175,0,0.24,0.16,0.22,0.17,0.01,0
150030086241004,9874,0,0.16,0.1,0.14,0.11,0.01,0
150030086241005,5100,0,8.55,5.57,7.72,6.1,0.33,0
150030086241006,6028,0,0.11,0.07,0.09,0.07,0,0
150030086241007,4590,0,0,0,0,0,0,0
150030086241008,9623,0,13.11,8.54,11.84,9.35,0.51,0
150030086241009,6408,0,0,0,0,0,0,0
150030086241010,4323,0,0,0,0,0,0,0
150030086241011,9423,0,0,0,0,0,0,0
150030086241012,9187,0,0,0,0,0,0,0
150030086241013,61558,0,32.02,25.24,27.42,28.95,0.94,0.53
150030086241014,3672,0,5.4,3.52,4.88,3.85,0.21,0
150030086242000,4929,0,6.03,3.62,5.26,4.31,0.13,0.05
150030086242001,8231,0,8.33,5,7.26,5.96,0.18,0.07
150030086242002,3643,0,3.72,2.23,3.24,2.66,0.08,0.03
150030086242003,4828,0,1.13,0.68,0.98,0.81,0.02,0.01
150030086242004,15371,0,3.3,1.98,2.87,2.36,0.07,0.03
150030086242005,434510,0,0,0,0,0,0,0
150030086242006,9430,0,0,0,0,0,0,0
150030086242007,5687,0,1.23,0.74,1.07,0.88,0.03,0.01
150030086242008,4655,0,1.17,0.7,1.02,0.84,0.03,0.01
150030086242009,29452,0,15.22,12,13.03,13.76,0.45,0.25
150030086242010,3052,0,0.73,0.44,0.63,0.52,0.02,0.01
150030086251000,11978,0,36.76,18.2,30.78,22.9,1.38,0.44
150030086251001,82644,0,79.46,39.33,66.53,49.51,2.98,0.96
150030086251002,8631,0,97.95,48.49,82.02,61.03,3.67,1.18
150030086251003,6894,0,0,0,0,0,0,0
150030086251004,5444,0,200.47,99.24,167.86,124.9,7.51,2.41
150030086251005,4842,0,2.05,1.02,1.72,1.28,0.08,0.02
150030086251006,12737,0,10.5,5.2,8.79,6.54,0.39,0.13
150030086251007,13724,0,30.14,14.92,25.24,18.78,1.13,0.36
150030086251008,14218,0,16.44,8.14,13.77,10.24,0.62,0.2
150030086251009,14237,0,33.11,16.39,27.72,20.63,1.24,0.4
150030086252000,7800,0,23.24,13.96,20.26,16.62,0.5,0.18
150030086252001,145858,0,13.63,10.75,11.67,12.33,0.4,0.22
150030086252002,13415,0,9.93,7.83,8.51,8.98,0.29,0.16
150030086252003,17772,0,0,0,0,0,0,0
150030086252004,3485,0,19.64,9.72,16.44,12.23,0.74,0.24
150030086252005,33105,0,17.12,8.48,14.34,10.67,0.64,0.21
150030086252006,172318,0,0,0,0,0,0,0
150030086252007,23419,0,43.15,21.36,36.13,26.89,1.62,0.52
150030086252008,21515,0,0,0,0,0,0,0
150030086252009,24799,0,0,0,0,0,0,0
150030086252010,14109,0,26.94,13.34,22.56,16.79,1.01,0.32
150030086252011,68559,0,15.3,7.57,12.81,9.53,0.57,0.18
150030086252012,1040,0,0,0,0,0,0,0
150030086261000,275140,0,0,0,0,0,0,0
150030086261001,7679,0,26.32,8.57,20.33,13.35,1.59,0.12
150030086261002,14955,0,0,0,0,0,0,0
150030086261003,290368,0,10.13,6.08,8.83,7.24,0.22,0.08
150030086261004,15241,0,0,0,0,0,0,0
150030086261005,15309,0,9.88,3.22,7.63,5.01,0.6,0.05
150030086261006,89828,0,11.32,6.8,9.87,8.1,0.24,0.09
150030086261007,48433,0,180.75,89.48,151.35,112.62,6.77,2.17
150030086261008,38540,0,0,0,0,0,0,0
150030086261009,12111,0,0,0,0,0,0,0
150030086261010,15860,0,117.36,58.1,98.27,73.12,4.4,1.41
150030086261011,280582,0,70.63,34.97,59.14,44.01,2.65,0.85
150030086261012,13081,0,9.34,3.04,7.21,4.74,0.56,0.04
150030086261013,18853,0,6.56,2.14,5.06,3.33,0.4,0.03
150030086261014,8752,0,0,0,0,0,0,0
150030086261015,8081,0,0,0,0,0,0,0
150030086261016,7472,0,0,0,0,0,0,0
150030086261017,29664,0,9.59,4.75,8.03,5.97,0.36,0.12
150030086261018,7426,0,0.63,0.2,0.49,0.32,0.04,0
150030086261019,19571,0,0.27,0.09,0.21,0.14,0.02,0
150030086261020,9578,0,25.16,8.19,19.42,12.75,1.52,0.12
150030086262000,13146,0,0.78,0.41,0.6,0.59,0.03,0.01
150030086262001,168365,0,3.92,2.69,2.64,4.17,0.08,0.01
150030086262002,9213,0,0,0,0,0,0,0
150030086262003,14156,0,0,0,0,0,0,0
150030086262004,4045,0,0.67,0.35,0.51,0.5,0.02,0
150030086262005,13759,0,1.76,0.91,1.34,1.32,0.06,0.01
150030086262006,8190,0,0,0,0,0,0,0
150030086262007,5445,0,0,0,0,0,0,0
150030086262008,369622,0,51.89,38.72,33.3,61.18,0.77,0
150030086262009,6482,0,0,0,0,0,0,0
150030086262010,6507,0,67.56,22,52.17,34.25,4.09,0.31
150030086262011,6414,0,0,0,0,0,0,0
150030086262012,5747,0,0,0,0,0,0,0
150030086262013,37080,0,8.55,6.38,5.49,10.09,0.13,0
150030086262014,5538,0,0,0,0,0,0,0
150030086262015,5792,0,4.85,1.58,3.75,2.46,0.29,0.02
150030086262016,5572,0,9.52,3.1,7.35,4.83,0.58,0.04
150030086262017,5911,0,11.05,3.6,8.53,5.6,0.67,0.05
150030086262018,5938,0,4.31,1.4,3.33,2.19,0.26,0.02
150030086262019,12787,0,7.28,2.37,5.62,3.69,0.44,0.03
150030086262020,9600,0,6.83,2.22,5.27,3.46,0.41,0.03
150030086262021,7476,0,2.34,0.76,1.8,1.18,0.14,0.01
150030086262022,7693,0,0,0,0,0,0,0
150030086262023,108952,0,245.7,155.11,212.18,178.25,7.11,2.37
150030086262024,20553,0,0,0,0,0,0,0
150030086262025,7295,0,0,0,0,0,0,0
150030086262026,5156,0,0.18,0.06,0.14,0.09,0.01,0
150030086262027,12455,0,0,0,0,0,0,0
150030086262028,7846,0,12.85,4.18,9.92,6.51,0.78,0.06
150030086262029,8942,0,0,0,0,0,0,0
150030086262030,4244,0,1.35,0.44,1.04,0.68,0.08,0.01
150030086262031,7540,0,8.72,2.84,6.73,4.42,0.53,0.04
150030086262032,7507,0,0,0,0,0,0,0
150030086262033,228798,0,185.74,111.53,161.91,132.82,4.01,1.48
150030086262034,7098,0,0,0,0,0,0,0
150030086271000,244880,0,0,0,0,0,0,0
150030086271001,1180872,0,4.99,1.98,4.26,2.31,0.29,0.1
150030086271002,722091,0,0,0,0,0,0,0
150030086271003,1105456,0,12.01,4.76,10.26,5.56,0.7,0.25
150030086271004,679655,0,0.23,0.09,0.19,0.1,0.01,0
150030086271005,11082308,0,3.48,0,2.61,0.73,0.15,0
150030086271006,12090,0,3.51,0,2.63,0.73,0.15,0
150030086271007,25201,0,4.56,0,3.42,0.95,0.19,0
150030086271008,166323,0,1.01,0,0.76,0.21,0.04,0
150030086271009,25166,0,1.21,0,0.9,0.25,0.05,0
150030086271010,123194,0,1.4,0,1.05,0.29,0.06,0
150030086271011,14950,0,3.02,0,2.27,0.63,0.13,0
150030086271012,16965,0,0,0,0,0,0,0
150030086271013,15083,0,2.59,0,1.94,0.54,0.11,0
150030086271014,2293,0,3.22,0,2.42,0.67,0.13,0
150030086271015,5965,0,0,0,0,0,0,0
150030086271016,40222004,10282,12.98,5.81,6.63,12.1,0.21,0.16
150030086271017,3469810,0,0,0,0,0,0,0
150030086271018,513,0,135.44,47.09,114.57,58.74,4.85,4.37
150030086271019,70077,0,87.4,52.48,76.19,62.5,1.89,0.69
150030086271020,864151,0,46.85,37.88,41.88,40.52,1.82,0.97
150030086271021,59808,0,0,0,0,0,0,0
150030086272000,3374040,0,0.07,0.05,0.06,0.06,0,0
150030086272001,3788,0,0,0,0,0,0,0
150030086272002,14054,0,44.95,34.93,37.59,39.74,2.38,0.94
150030086272003,18039,0,391.83,304.49,327.65,346.47,20.75,8.2
150030086272004,8782,0,0,0,0,0,0,0
150030086272005,68507,0,22.96,16.24,19.12,19.21,0.98,0.39
150030086273000,42746,0,2.81,2.27,2.51,2.43,0.11,0.06
150030086273001,408434,0,92.45,74.75,82.64,79.96,3.6,1.91
150030086273002,22831,0,0,0,0,0,0,0
150030086274000,8952,0,4.07,2.45,3.55,2.91,0.09,0.03
150030086274001,587578,0,0.01,0.01,0.01,0.01,0,0
150030086274002,224174,0,13.92,8.36,12.14,9.96,0.3,0.11
150030086274003,190498,0,17.28,10.38,15.07,12.36,0.37,0.14
150030086274004,7238,0,0,0,0,0,0,0
150030086274005,9367,0,4.07,2.45,3.55,2.91,0.09,0.03
150030086274006,20339,0,0,0,0,0,0,0
150030086274007,33504,0,0,0,0,0,0,0
150030086274008,19586,0,4.07,2.45,3.55,2.91,0.09,0.03
150030086274009,9694,0,0,0,0,0,0,0
150030086274010,408417,0,33.36,20.03,29.08,23.85,0.72,0.27
150030086274011,187997,0,22.65,13.6,19.74,16.19,0.49,0.18
150030086274012,17029,0,4.07,2.45,3.55,2.91,0.09,0.03
150030086274013,15299,0,0,0,0,0,0,0
150030086275000,182824,0,4.14,2.63,3.43,3.26,0.13,0.05
150030086275001,1119825,0,0,0,0,0,0,0
150030086275002,946735,0,29.46,17.69,25.68,21.06,0.64,0.23
150030086275003,71411,0,0,0,0,0,0,0
150030086275004,1085,0,0.09,0.05,0.08,0.06,0,0
150030086275005,482174,0,21.17,12.71,18.45,15.14,0.46,0.17
150030086275006,7168,0,14.25,8.55,12.42,10.19,0.31,0.11
150030086275007,3840357,0,11.81,7.09,10.29,8.44,0.25,0.09
150030086275008,8452,0,0,0,0,0,0,0
150030086275009,4860,0,0,0,0,0,0,0
150030086275010,105431,0,0.21,0.13,0.19,0.15,0,0
150030086275011,16180,0,0,0,0,0,0,0
150030086275012,14258,0,0,0,0,0,0,0
150030086275013,8731,0,0.03,0.02,0.03,0.02,0,0
150030086275014,7425,0,0.05,0.03,0.04,0.03,0,0
150030086275015,24206,0,0,0,0,0,0,0
150030086275016,5307,0,0,0,0,0,0,0
150030086275017,14309,0,0,0,0,0,0,0
150030086275018,7107,0,0.03,0.02,0.02,0.02,0,0
150030086275019,94993,0,2.96,1.78,2.58,2.12,0.06,0.02
150030086275020,464921,0,0,0,0,0,0,0
150030086275021,135704,0,42.51,25.53,37.06,30.4,0.92,0.34
150030086275022,93394,0,0,0,0,0,0,0
150030086275023,22176,0,196.85,124.92,163.15,154.89,6.32,2.59
150030086275024,6928,0,0,0,0,0,0,0
150030086275025,19223,0,0,0,0,0,0,0
150030086281000,15312,0,0,0,0,0,0,0
150030086281001,90529,0,36.54,22.23,27.88,29.9,0.92,0.56
150030086281002,7306,0,0,0,0,0,0,0
150030086281003,122042,0,143.92,87.55,109.82,117.77,3.62,2.21
150030086281004,92493,0,0,0,0,0,0,0
150030086281005,10844,0,61.04,37.14,46.58,49.95,1.54,0.94
150030086282000,8659,0,0,0,0,0,0,0
150030086282001,132944,0,158.25,100.42,131.16,124.52,5.08,2.08
150030086282002,53572,0,91.81,58.26,76.09,72.24,2.95,1.21
150030086282003,109219,0,101.44,64.37,84.07,79.81,3.26,1.34
150030086291000,52363,0,0,0,0,0,0,0
150030086291001,164448,0,0,0,0,0,0,0
150030086291002,33363,0,0,0,0,0,0,0
150030086291003,15389,0,165.64,105.11,137.28,130.33,5.32,2.18
150030086301000,98657,0,13.56,10.97,12.12,11.73,0.53,0.28
150030086301001,252130,0,3.04,2.46,2.72,2.63,0.12,0.06
150030086301002,11476,0,28.53,23.07,25.5,24.67,1.11,0.59
150030086301003,13966,0,44.19,35.73,39.51,38.22,1.72,0.92
150030086302000,8226,0,2.1,1.7,1.88,1.82,0.08,0.04
150030086302001,241020,0,0,0,0,0,0,0
150030086302002,102513,0,0,0,0,0,0,0
150030086311000,218307,0,84.88,68.63,75.88,73.42,3.31,1.76
150030086311001,67646,0,45.83,37.06,40.97,39.64,1.78,0.95
150030086311002,177591,0,111.77,90.38,99.92,96.67,4.35,2.31
150030086311003,25192,0,0,0,0,0,0,0
150030086312000,50433,0,155.49,125.73,139,134.49,6.05,3.22
150030086312001,357088,0,45.6,36.87,40.76,39.44,1.78,0.94
150030086312002,26727,0,56.82,45.94,50.79,49.15,2.21,1.18
150030086312003,27070,0,10.52,8.51,9.41,9.1,0.41,0.22
150030086312004,1193678,0,70.38,56.91,62.92,60.88,2.74,1.46
150030086312005,2185905,0,119.87,53.64,61.22,111.66,1.95,1.46
150030086321000,21967,0,6.94,4.28,5.87,4.95,0.32,0.19
150030086321001,330599,0,32.81,20.25,27.78,23.41,1.52,0.9
150030086321002,36737,0,0,0,0,0,0,0
150030086321003,21280,0,86.03,53.09,72.83,61.38,3.99,2.35
150030086321004,30357,0,8.8,5.43,7.45,6.28,0.41,0.24
150030086322000,28091,0,0,0,0,0,0,0
150030086322001,14301,0,67.86,41.88,57.45,48.41,3.15,1.86
150030086322002,24231,0,47.42,29.26,40.14,33.83,2.2,1.3
150030086322003,22497,0,9.94,6.13,8.41,7.09,0.46,0.27
150030086322004,22210,0,21.29,13.14,18.03,15.19,0.99,0.58
150030086322005,33351,0,0,0,0,0,0,0
150030086322006,29053,0,12.78,7.88,10.82,9.12,0.59,0.35
150030086322007,42249,0,0,0,0,0,0,0
150030086322008,13845,0,33.79,20.85,28.6,24.11,1.57,0.92
150030086322009,37405,0,89.15,55.02,75.48,63.61,4.13,2.44
150030086322010,18858,0,30.66,18.92,25.96,21.88,1.42,0.84
150030086322011,23700,0,5.68,3.5,4.81,4.05,0.26,0.16
150030086322012,34827,0,0,0,0,0,0,0
150030086322013,24987,0,2.84,1.75,2.4,2.03,0.13,0.08
150030086322014,24426,0,0,0,0,0,0,0
150030086322015,30178,0,0,0,0,0,0,0
150030086322016,107460,0,1.99,1.23,1.68,1.42,0.09,0.05
150030086323000,22239,0,20.44,12.62,17.31,14.58,0.95,0.56
150030086323001,251033,0,273.74,211.02,242.16,228.6,11.06,6.03
150030086323002,10020,0,31.23,19.27,26.44,22.28,1.45,0.85
150030086324000,80597,0,36.59,22.58,30.98,26.1,1.7,1
150030086324001,199884,0,40.6,25.06,34.37,28.97,1.88,1.11
150030086324002,608525,0,16.75,10.34,14.18,11.95,0.78,0.46
150030086324003,112788,0,78.08,48.19,66.1,55.71,3.62,2.14
150030086324004,30583,0,23.85,14.72,20.19,17.02,1.11,0.65
150030086324005,22391,0,53.38,32.94,45.19,38.08,2.48,1.46
150030086324006,29453,0,0,0,0,0,0,0
150030086324007,394120,0,5.78,2.59,2.95,5.38,0.09,0.07
150030086324008,27243,0,12.11,8.19,9.08,10.74,0.34,0.14
150030086324009,57159,0,0,0,0,0,0,0
150030086324010,14092,0,28.15,17.37,23.83,20.08,1.31,0.77
150030086331000,830436,0,148.52,115.42,124.2,131.33,7.87,3.11
150030086331001,245688,0,0,0,0,0,0,0
150030086331002,27148,0,0,0,0,0,0,0
150030086331003,85230,0,75.23,58.46,62.9,66.52,3.98,1.57
150030086331004,7539,0,0,0,0,0,0,0
150030086341000,95444,0,0,0,0,0,0,0
150030086341001,99319,0,131.64,106.45,117.68,113.87,5.13,2.73
150030086342000,58060,0,0,0,0,0,0,0
150030086342001,216310,0,0,0,0,0,0,0
150030086343000,158326,0,139.74,108.59,116.86,123.57,7.4,2.93
150030086343001,28896,0,0,0,0,0,0,0
150030086343002,28577,0,16.13,13.05,14.42,13.96,0.63,0.33
150030087021000,11066,0,264.24,83.05,235.51,105.49,5.45,3.15
150030087021001,142149,0,0,0,0,0,0,0
150030087021002,10666,0,0,0,0,0,0,0
150030087021003,7884,0,16.37,5.14,14.59,6.53,0.34,0.19
150030087021004,10669,0,30.36,9.54,27.06,12.12,0.63,0.36
150030087021005,24139,0,0,0,0,0,0,0
150030087021006,23645,0,0,0,0,0,0,0
150030087021007,34515,0,28.84,9.06,25.71,11.51,0.6,0.34
150030087021008,122811,0,29.51,9.28,26.3,11.78,0.61,0.35
150030087021009,27566,0,23.23,7.3,20.7,9.27,0.48,0.28
150030087021010,46865,0,40.92,12.86,36.47,16.33,0.84,0.49
150030087021011,6371,0,4.42,1.39,3.94,1.76,0.09,0.05
150030087021012,3474,0,8.5,2.67,7.58,3.39,0.18,0.1
150030087021013,9191,0,63.61,19.99,56.69,25.39,1.31,0.76
150030087021014,23255,0,18.24,5.73,16.25,7.28,0.38,0.22
150030087021015,7384,0,0,0,0,0,0,0
150030087022000,49426,0,0.52,0.28,0.41,0.39,0.01,0.01
150030087022001,160819,0,6.95,3.76,5.52,5.19,0.08,0.16
150030087022002,5184,0,0,0,0,0,0,0
150030087022003,153266,0,15.53,5.72,12.74,7.49,0.69,0.36
150030087022004,15067,0,0,0,0,0,0,0
150030087022005,11416,0,0,0,0,0,0,0
150030087022006,16636,0,0,0,0,0,0,0
150030087023000,151111,0,20.85,6.55,18.59,8.33,0.43,0.25
150030087041000,1475,0,0.92,0.34,0.76,0.44,0.04,0.02
150030087041001,28327,0,5.41,1.99,4.44,2.61,0.24,0.13
150030087041002,651,0,14.56,5.36,11.94,7.02,0.65,0.34
150030087041003,145331,0,0,0,0,0,0,0
150030087041004,9336,0,3.79,1.4,3.11,1.83,0.17,0.09
150030087041005,1174,0,9.15,3.37,7.51,4.41,0.41,0.21
150030087041006,10983,0,0,0,0,0,0,0
150030087041007,61720,0,8.73,3.22,7.16,4.21,0.39,0.2
150030087041008,613761,0,65.52,23.68,54.34,30.9,2.71,1.42
150030087041009,207685,0,3.19,1.18,2.62,1.54,0.14,0.07
150030087041010,14084,0,7.42,2.73,6.08,3.58,0.33,0.17
150030087041011,41293,0,8.87,3.27,7.28,4.28,0.39,0.21
